CID,n,n_in,ms,dg_1,dg_2,dg_3,dg_4,dg_in_1,dg_in_2,dg_in_3,dg_in_4,dg_hyd_0,dg_hyd_1,dg_hyd_2,dg_hyd_3,bd_in_2,bd_in_3,na_in_C,na_in_N,na_in_O,na_ex_C,na_ex_N,na_ex_O,C2_C2_1,C2_C2_2,C2_C2_3,C2_C3_1,C2_C3_2,C2_C4_1,C2_N2_1,C2_N2_2,C2_N3_1,C2_O2_1,C3_C3_1,C3_C3_2,C3_C4_1,C3_N2_1,C3_N2_2,C3_N3_1,C3_O2_1,C4_C4_1,C4_N2_1,C4_O2_1,N2_N2_1,N2_N2_2,N2_N3_1,N2_O2_1,N3_N3_1,FC_C0_O1/2,FC_C0_C1/1,FC_C0_O1/1,FC_C0_C1_C2/1/1,FC_C0_O1_C2/1/1,FC_C0_C1_O2/1/1,FC_O0_C1_C2/1/1,FC_C0_N1/1,FC_C0_C1_C2_C2/1/1/1,FC_N0_C1/1,FC_C0_C1_C1/1/1,FC_C0_C1_C2/1/2,FC_C0_O1_O1_C2/2/1/1,FC_O0_C1_C2_O2/1/1/2,FC_N0_C1_C2/1/1,FC_C0_N1_C2_C2/1/1/1,FC_C0_C1_C2_O2/1/1/2,FC_C0_N1_C2_C2_O1/1/1/1/2,FC_C0_N1_C2_O1/1/1/2,FC_C0_C1_O2/1/2,FC_C0_C1_O2_O1/1/1/1,FC_C0_C1_C2_C2/2/1/1,FC_C0_C1_C1_C1/1/1/1,FC_C0_C1_C1_C2/1/1/1,FC_C0_C1_C2_C2_C2/1/1/1/1,FC_C0_C1_C2_O1/1/1/2,FC_C0_C1_C2_O2/1/1/1,FC_C0_C1_O2_O1/1/1/2,FC_C0_C1_N2/1/3,FC_C0_C1_C2/1/3,FC_C0_C1/2,FC_C0_C1_O1/1/2,FC_C0_C1_N2_O2/1/1/2,FC_C0_C1_C1/1/2,FC_C0_C1_O1/1/1,FC_O0_C1_O2/1/2,FC_C0_C1_C2_O1/1/3/1,FC_C0_C1_C2/2/1,FC_C0_C1_C2_C2_O2/1/1/1/1,FC_C0_C1_C2_O1/1/1/1,FC_N0_C1_N2_O2/1/1/2,FC_O0_C1_N2_O2/1/1/2,FC_C0_C1_C2_C1_O2/1/1/1/2,FC_C0_C1_C2_C1_C2_C2/1/1/1/1/1,FC_C0_C1_C2_C1_C2/1/1/1/1,FC_O0_C1_C2_C2/1/1/1,FC_N0_C1_C2_O2/1/1/2,FC_C0_C1_C2_C2/1/1/2,FC_N0_C1_C2_C1_C2/1/1/1/1,FC_N0_C1_C2_C2/1/1/1,FC_N0_C1_C2_C2_C2/1/1/1/1,FC_C0_C1_C2_C1_C2/1/1/2/1,FC_C0_C1_C2_C2_C1_C2_C2/1/1/1/1/1/1,FC_C0_C1_C1_C2_O1/1/1/1/1,FC_C0_C1_C2_C1_O2/1/1/1/1,FC_C0_C1_C2_C1_O2/2/1/1/2,FC_C0_C1_C1_C2_C1_C2/1/1/1/1/1,FC_C0_C1_C2_C1_C2_O2/1/1/1/1/2,FC_C0_N1_C2_C2_N1_C2_C2_O1/1/1/1/1/1/1/2,FC_C0_C1_C2_C1_C2_C1_C2_O1/1/1/1/1/1/1/1,FC_C0_C1_C1_C2_C1_C2_O2/1/1/1/1/1/2,FC_C0_C1_C1_C1_O2/1/1/1/1,FC_C0_C1_C1_O1/1/1/1,FC_C0_C1_C2_C1_C2_C2_O1/1/1/1/1/1/1,FC_O0_C1_C2_C2_C1_C2_O2/1/1/1/1/1/2,FC_C0_C1_C1_C2_C1_O2/1/1/1/1/1,FC_C0_C1/3,FC_C0_C1_C2_C1_C2_C2/1/1/1/1/2,FC_C0_C1_C2_C1_C2_C1_O2/1/1/1/1/1/2,FC_C0_C1_C2_O1_C2/1/1/1/1,FC_C0_C1_C2_C1_C2_C2_O2/1/1/1/1/1/1,FC_C0_N1_N2_O1/1/1/2,FC_C0_C1_C2_C1_C2/1/2/1/2,FC_C0_C1_C2_C2_C1_C2_O2/1/1/1/1/1/2,FC_C0_N1_N2/1/1,FC_C0_C1_C2_C2_C1_O2/1/1/1/1/1,FC_C0_C1_C2_C2_C1_C2_O2/1/1/1/1/1/1,FC_C0_C1_C2_C1_C2_O1/1/1/1/1/1,FC_O0_C1_C2_C2_C1_O2/1/1/1/1/2,FC_O0_C1_C2_C2_C1_C2_C2/1/1/1/1/1/1,FC_C0_C1_C2_O2_O1/1/1/2/1,FC_C0_C1_C2_O1_O1_C2/1/2/2/1/1,FC_C0_C1_C2_C1_C2_O2/1/1/1/1/1,FC_O0_C1_C2_C1_C2/1/1/1/1,FC_C0_C1_C2_C1_C2/1/1/1/3,FC_N0_C1_C1/1/1,FC_C0_C1_C1_C2_O1/1/1/2/1,FC_C0_C1_C2_C2_C1_C2_C2_C2/1/1/1/1/1/1/1,FC_C0_C1_C2_C1_C2_O1/1/1/1/1/2,FC_C0_C1_C2_C2_C2_C1_O2/1/1/1/1/1/1,FC_C0_C1_C1_O2/1/1/1,FC_C0_C1_C2_O1_O1_C2/1/1/2/1/1,FC_C0_C1_C2_C2_C1_C2_C2_O2/1/1/1/1/1/1/1,FC_C0_C1_C1_C2_C1_C2_C2/1/1/1/1/1/1,FC_C0_C1_C1_C2_C1_C2_O1/1/1/1/1/1/1,FC_C0_C1_C1_C2_C2_C1_C2_C2/1/1/1/1/1/1/1,FC_C0_C1_C1_O1_C2/1/1/1/1,FC_O0_C1_C2_C1_C2/1/1/1/2,FC_O0_C1/1,FC_C0_C1_C1_C2_O2/1/1/1/2,FC_O0_C1_C2_C1_C2_O2/1/1/1/1/2,FC_C0_C1_C1_C1/1/1/2,FC_C0_C1_C1_C1_C2_C1_O2/1/1/1/1/1/1,FC_C0_C1_C2_C1_C2_C2_C2/1/1/1/1/1/1,FC_C0_N1_C2/1/1,FC_C0_C1_C2_C1_C2_C1_O2/1/1/1/1/1/1,FC_C0_C1_C2_C2_C1_C2_C2_O1/1/1/1/1/1/1/2,FC_C0_C1_C2_C2_C1_C2_C2_O1/1/1/1/1/1/1/1,FC_C0_C1_C1_C1_C2_C1_C2/1/1/1/1/1/1,FC_C0_C1_C2_O1/1/2/1,FC_C0_C1_C2_C1_C2/1/1/1/2
1,32,22,134.375,0,10,12,0,0,18,4,0,7,23,2,0,3,0,18,0,4,2,1,7,2,2,0,2,1,0,0,0,0,1,9,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,15,13,126.667,0,9,4,0,0,11,2,0,6,8,0,1,5,0,11,1,1,1,0,1,2,3,0,2,1,0,0,0,0,1,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,22,22,120,0,14,8,0,0,14,8,0,8,14,0,0,11,0,22,0,0,0,0,0,4,5,0,6,4,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,20,17,124,0,9,7,1,0,11,6,0,4,9,6,1,3,0,17,0,0,1,0,2,4,0,0,6,3,1,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,29,21,128.276,0,9,12,0,0,13,8,0,16,7,3,3,6,0,18,0,3,5,0,3,1,0,0,5,4,0,0,0,0,1,7,2,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,6,5,130,0,4,1,0,0,5,0,0,2,1,3,0,0,0,4,1,0,0,0,1,2,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,16,12,127.5,0,8,3,1,0,10,2,0,6,7,2,1,3,0,10,2,0,2,0,2,2,2,0,1,1,0,2,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,8,6,122.5,0,5,1,0,0,6,0,0,3,5,0,0,3,0,6,0,0,1,1,0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,17,15,127.059,0,9,6,0,0,11,4,0,7,2,8,0,1,0,13,2,0,0,0,2,6,0,0,4,0,0,0,0,0,0,1,1,0,2,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,13,8,127.692,0,6,2,0,2,4,2,0,5,5,1,2,3,0,6,1,1,4,0,1,1,1,0,2,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,13,9,132.308,0,3,6,0,0,7,2,0,9,2,0,2,2,0,5,4,0,2,0,2,0,0,0,0,0,0,1,1,0,0,1,1,0,2,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,15,8,130.667,0,4,3,1,1,6,1,0,7,2,4,2,0,0,6,2,0,4,0,3,1,0,0,0,0,1,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,10,6,120,0,4,2,0,0,6,0,0,2,4,2,2,3,0,6,0,0,4,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,22,17,129.091,0,11,6,0,1,13,3,0,10,10,0,2,6,0,14,2,1,2,0,3,2,2,0,4,4,0,0,0,0,0,0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,14,13,120,0,8,5,0,0,9,4,0,5,7,1,1,6,0,13,0,0,1,0,0,3,2,0,3,3,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,13,13,121.538,0,11,2,0,0,11,2,0,2,11,0,0,6,0,12,1,0,0,0,0,4,4,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,12,9,133.333,0,5,3,1,0,8,0,1,7,2,3,0,0,0,7,2,0,0,0,3,2,0,0,0,0,2,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
44,11,6,123.636,0,3,3,0,0,6,0,0,0,5,3,3,0,0,6,0,0,4,0,1,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,12,10,121.667,0,6,4,0,0,8,2,0,5,5,0,2,5,0,9,1,0,2,0,0,1,1,0,3,3,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,17,12,129.412,0,7,4,1,0,10,2,0,8,3,5,1,1,0,10,2,0,2,0,3,4,0,0,1,1,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,18,18,120,0,12,6,0,0,12,6,0,6,12,0,0,9,0,18,0,0,0,0,0,4,4,0,4,4,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,8,6,125,0,4,2,0,0,6,0,0,2,5,0,1,3,0,6,0,0,1,0,1,2,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,12,10,120,0,6,4,0,0,8,2,0,4,6,0,2,5,0,10,0,0,2,0,0,3,1,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,19,18,120,0,11,7,0,0,12,6,0,7,11,0,1,9,0,18,0,0,1,0,0,4,3,0,3,5,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,8,6,127.5,0,4,2,0,0,6,0,0,2,5,1,0,3,0,6,0,0,0,1,1,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,9,6,131.111,0,5,1,0,0,6,0,0,5,3,1,0,3,0,4,2,0,1,1,1,1,0,0,0,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,11,7,123.636,0,3,2,2,0,5,2,0,4,1,3,3,0,0,7,0,0,3,0,1,1,0,0,3,0,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,18,13,128.889,0,8,4,1,1,10,1,1,8,8,2,0,3,0,11,2,0,2,0,3,2,2,0,1,1,1,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,28,23,127.143,0,16,6,1,1,18,3,1,11,11,5,1,6,0,20,2,1,2,0,3,6,4,0,3,2,0,0,0,1,1,0,0,3,1,0,2,1,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,11,10,127.273,0,7,3,0,0,8,2,0,7,3,0,1,5,0,6,4,0,1,0,0,0,1,0,0,0,0,3,1,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,8,6,120,0,4,2,0,0,6,0,0,2,4,0,2,3,0,6,0,0,2,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,10,6,120,0,4,2,0,0,6,0,0,2,4,2,2,3,0,6,0,0,4,0,0,2,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,11,6,123.636,0,3,3,0,0,6,0,0,2,3,3,3,0,0,6,0,0,4,0,1,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
