CID,na_in_C4,na_ex_Cl1,LeafAC_O2_C4_1,FC_10_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,C4_2_O2_2_1,C4_2_N3_2_1,FC_2_C4_0_/_/_0,LeafAC_C4_C4_1,na_in_N3,ms,C4_2_C4_2_1,na_ex_S2,LeafAC_O2_N3_2,C4_2_C4_2_2,LeafAC_O2_C4_2,FC_88_P5_0_O2_1_O2_1_C4_2_H1_3_H1_3_H1_3_O2_1_C4_2_H1_3_H1_3_H1_3_/_2_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0,C4_3_N3_2_1,FC_40_C4_0_H1_1_H1_1_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0,bd_in_2,FC_50_N3_0_H1_1_C4_1_O2_2_N3_2_H1_3_H1_3_/_1_1_2_1_1_1_/_0_0_0_0_0_0_0,FC_22_C4_0_F1_1_/_1_/_0_0,na_ex_S6,FC_23_C4_0_H1_1_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_/_0_0_0_0_0_0,FC_18_C4_0_O2_1_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_/_0_0_0_0_0_0,FC_4_C4_0_O2_1_/_2_/_0_0,FC_19_C4_0_C4_1_O2_2_O2_2_H1_3_/_1_2_1_1_/_0_0_0_0_0,FC_75_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_/_0_0_0_0_0_0_0,FC_106_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_Br1_2_/_1_1_1_1_1_1_/_0_0_0_0_0_0_0,FC_58_C4_0_S2_1_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_/_0_0_0_0_0_0,LeafAC_C4_S2_1,FC_39_N3_0_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0,LeafAC_C4_C4_3,C4_2_N3_3_1,FC_25_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_77_C4_0_N3_1_H1_2_H1_2_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,dg_4,FC_42_C4_0_H1_1_O2_1_H1_2_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0,C4_2_N3_2_2,LeafAC_C4_C4_2,FC_209_C4_0_H1_1_H1_1_C4_1_C4_2_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_2_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0
26098,0.392857,0.0,0.0,0.333333,0.0,0.0,0.2,0.333333,0.6,0.0997494,0.0,0.0,0.0,0.125,0.5,0,0.2,0.0,0.307692,0.0,0.0,0,0.0,0.0,0.5,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
8346,0.714286,0.0,0.0,0.666667,0.666667,0.0,0.2,0.333333,0.0,0.0564593,0.571429,0.0,0.0,0.125,0.5,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.5,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
2955,0.428571,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.149183,0.0952381,0.0,0.0,0.25,0.0,0,0.0,0.0,0.461538,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.2,0.0,0.0,0,0
14033071,0.357143,0.0,0.375,0.0,0.333333,0.0,0.1,0.0,0.2,0.117496,0.0952381,0.0,0.0,0.25,0.5,0,0.2,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.5,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.2,0.0,0.0,0,0
6405,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.5,0.0,0.0206628,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
21207,0.285714,0.0,0.0,0.0,0.0,0.0,0.2,0.333333,0.2,0.166932,0.0952381,0.5,0.0,0.125,0.5,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.5,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.2,0.0,0.0,0,0
91662,0.428571,0.5,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.369059,0.047619,0.0,0.0,0.125,0.0,0,0.0,0.0,0.461538,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
453974,0.428571,0.0,0.0,0.0,0.0,0.0,0.4,0.166667,0.4,0.128728,0.0,0.0,0.0,0.125,0.25,0,0.2,0.0,0.461538,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.5,0,0
7964,0.214286,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.177778,0.0952381,0.0,0.0,0.25,0.0,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
7510,0.178571,0.0,0.125,0.0,0.0,0.25,0.0,0.0,0.2,0.104094,0.047619,0.0,0.0,0.125,0.0,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.5,0,0
5543,0.107143,0.3,0.0,0.0,0.0,0.0,0.0,0.666667,0.2,0.182675,0.0,0.0,0.0,0.0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
8174,0.25,0.0,0.125,0.333333,0.0,0.0,0.0,0.166667,0.0,0.0171186,0.285714,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.5,0,0.0,0.0,0.0,0,0
1183,0.214286,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.129825,0.0,0.0,0.0,0.125,0.25,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.333333,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
8418,0.5,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.109357,0.142857,0.0,0.0,0.375,0.0,0,0.0,0.0,0.538462,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
551139,0.428571,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.4,0.119799,0.190476,0.0,0.0,0.125,0.5,0,0.4,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.5,0.0,0,0,0,0,0.0,0,0.142857,0.0,0,0.0,0.0,0.0,0,0
638024,0.607143,0.0,0.0,0.0,0.666667,0.0,0.3,0.0,0.2,0.0991228,0.238095,0.0,0.0,0.375,0.25,0,0.0,0.0,0.384615,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.285714,0.0,0,0.0,0.0,0.0,0,0
30773,0.142857,0.1,0.0,0.0,0.0,0.0,0.2,0.5,1.0,0.139988,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.5,0,0.0,0.0,0,0.2,0.0,0.0,0,0
79615,0.214286,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.4,0.0864809,0.0952381,0.0,0.0,0.0,0.5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0,0,0,0,0.0,0,0.571429,0.0,0,0.0,0.0,0.0,0,0
36613,0.428571,0.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.252313,0.0,0.0,0.0,0.25,0.0,0,0.0,0.0,0.461538,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
22188,0.142857,0.1,0.0,0.0,0.0,0.0,0.0,0.666667,0.4,0.130344,0.0,0.0,0.0,0.0,0.5,0,0.4,0.0,0.0769231,0.0,0.0,0,0.0,0.0,0.5,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
13677,0.214286,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.332632,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.666667,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
2083,0.285714,0.0,0.375,0.0,0.0,0.25,0.1,0.5,0.2,0.0698061,0.0,0.0,0.0,0.125,0.0,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
3702,0.535714,0.1,0.0,0.0,0.0,0.0,0.3,0.166667,0.4,0.169649,0.0952381,0.0,0.0,0.25,0.25,0,0.2,0.0,0.461538,0.0,0.0,1,0.5,0.0,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
5853,0.0357143,0.3,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.300175,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.2,0.0,0.0,0,0
9216,0.428571,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.142584,0.190476,0.0,0.0,0.25,0.0,0,0.0,0.0,0.461538,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
5145,0.392857,0.0,0.625,0.0,0.0,0.0,0.1,0.0,0.0,0.113204,0.0952381,0.0,0.0,0.125,0.0,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
43226,0.607143,0.2,0.125,0.0,0.0,0.5,0.3,0.0,0.4,0.190506,0.142857,0.0,0.0,0.25,0.0,0,0.0,0.0,0.692308,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.2,0.0,1.0,0,0
7004,0.357143,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.344055,0.142857,0.0,0.0,0.25,0.0,0,0.0,0.0,0.384615,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
19014,0.285714,0.4,0.0,0.0,0.0,0.5,0.2,0.0,0.4,0.435965,0.0,0.0,0.0,0.125,0.0,0,0.0,0.0,0.384615,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
10907,0.0357143,0.0,0.0,0.0,0.0,0.0,0.0,0.833333,0.0,0.00296896,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
6853,0.464286,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.102365,0.190476,0.0,0.0,0.25,0.0,0,0.0,0.0,0.461538,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
7447,0.214286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14386,0.0,0.0,0.333333,0.125,0.0,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.333333,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
14642300,0.357143,0.0,0.125,0.0,0.333333,0.0,0.2,0.0,0.0,0.228822,0.047619,0.0,0.0,0.125,0.0,0,0.0,0.0,0.384615,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.2,0.0,0.0,0,0
16322,0.428571,0.1,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.149601,0.142857,0.0,0.0,0.375,0.0,0,0.0,0.0,0.461538,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
6852129,0.25,0.0,0.125,0.0,0.0,0.0,0.2,0.0,0.2,0.252632,0.0,0.0,0.0,0.125,0.0,0,0.2,0.0,0.307692,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
15331,0.107143,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.2,0.0932113,0.047619,0.0,0.0,0.0,0.5,0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
4064,0.142857,0.0,0.0,0.333333,0.666667,0.0,0.0,0.333333,0.0,0.0809144,0.0,0.0,0.0,0.0,0.5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.2,0.0,0.0,0,0
36339,0.392857,0.0,0.0,0.0,0.0,0.25,0.2,0.333333,0.4,0.100929,0.0952381,0.0,0.0,0.25,0.25,0,0.0,0.0,0.384615,0.0,0.0,0,0.5,0.0,0.25,0.0,0,0,0,0,0.0,0,0.142857,0.0,0,0.0,0.0,0.5,0,0
4463,0.5,0.0,0.0,0.0,0.0,0.25,0.4,0.166667,0.8,0.123633,0.0952381,0.0,0.0,0.25,0.25,0,0.6,0.0,0.461538,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.5,0,0
7691,0.214286,0.0,0.0,0.0,0.0,0.0,0.1,0.166667,0.2,0.149875,0.047619,0.0,0.333333,0.125,0.25,0,0.2,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
8082,0.178571,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.2,0.0245614,0.190476,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
7523,0.178571,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.2,0.069969,0.0952381,0.0,0.0,0.125,0.0,0,0.2,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.5,0,0
15530,0.214286,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.778446,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
7816,0.142857,0.0,0.0,0.0,0.0,0.5,0.0,0.333333,0.4,0.030941,0.0,0.0,0.0,0.0,0.0,0,0.4,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
7443,0.214286,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.329825,0.0,0.0,0.333333,0.125,0.0,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
11417,0.178571,0.0,0.0,0.0,0.0,0.25,0.0,0.333333,0.2,0.069969,0.0,0.0,0.0,0.125,0.0,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.5,0,0
15,0.607143,0.0,0.125,0.0,0.0,0.0,0.0,0.333333,0.0,0.0486412,0.190476,0.0,0.0,0.0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.4,0.0,0.0,0,0
5331295,0.535714,0.0,0.125,0.0,0.0,0.0,0.2,0.0,0.0,0.119192,0.142857,0.0,0.0,0.375,0.25,0,0.0,0.0,0.538462,0.0,0.0,0,0.0,0.333333,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
5353830,0.285714,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.6,0.212204,0.047619,0.0,0.333333,0.0,0.5,0,0.4,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.5,0.0,0,0,0,0,0.0,0,0.142857,0.0,0,0.0,0.0,0.5,0,0
91687,0.285714,0.1,0.0,0.0,0.0,0.0,0.1,0.333333,0.2,0.171316,0.047619,0.5,0.0,0.125,0.25,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.2,0.0,0.0,0,0
135846937,0.214286,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0717483,0.047619,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
16422,0.214286,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.383626,0.0,0.5,0.0,0.0,0.0,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.2,0.0,0.0,0,0
12450810,0.321429,0.0,0.0,0.0,0.333333,0.0,0.1,0.166667,0.2,0.136322,0.0952381,0.0,0.0,0.25,0.75,0,0.2,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.5,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
2516894,0.321429,0.0,0.0,0.0,0.333333,0.0,0.1,0.5,0.2,0.0916409,0.0952381,0.0,0.0,0.25,0.5,0,0.2,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.5,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
20615,0.178571,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0128655,0.047619,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.5,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.2,0.0,0.0,0,0
3243,0.607143,0.0,0.125,0.0,0.0,0.0,0.0,0.333333,0.0,0.0596491,0.142857,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.4,0.0,0.0,0,0
5216,0.107143,0.1,0.0,0.0,0.0,0.0,0.2,0.333333,1.0,0.131789,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
34468,0.214286,0.0,0.0,0.0,0.0,0.0,0.1,0.333333,0.2,0.17193,0.0,0.0,0.666667,0.0,0.0,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
42128,0.428571,0.5,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.41721,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.461538,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
3303,0.571429,0.0,0.125,0.0,0.0,0.0,0.5,0.166667,0.2,0.0878719,0.047619,0.0,0.0,0.25,0.0,0,0.0,0.0,0.307692,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.142857,0.0,0,0.2,0.0,0.0,0,0
2585,0.821429,0.0,0.125,0.0,0.666667,0.5,0.6,0.0,0.4,0.103509,0.285714,0.0,0.0,0.375,0.0,0,0.4,0.0,0.692308,0.0,0.0,0,0.0,0.333333,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
4539,0.464286,0.0,0.125,0.0,0.0,0.5,0.3,0.166667,0.6,0.122122,0.0952381,0.0,0.0,0.0,0.5,0,0.0,0.0,0.307692,0.0,0.5,0,0.0,0.0,0.25,0.333333,0,0,0,0,0.0,0,0.428571,0.0,0,0.0,0.0,0.0,0,0
7937,0.178571,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.2,0.069969,0.047619,0.0,0.0,0.125,0.0,0,0.2,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
8416,0.285714,0.0,0.25,0.0,0.0,0.0,0.1,0.0,0.2,0.0759398,0.0952381,0.0,0.0,0.25,0.0,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.285714,1.0,0,0.0,0.0,0.0,0,0
14639075,0.392857,0.0,0.125,0.0,0.0,0.0,0.2,0.0,0.0,0.216894,0.047619,0.0,0.0,0.125,0.25,0,0.0,0.0,0.384615,0.0,0.0,1,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
55256,0.25,0.0,0.125,0.0,0.666667,0.25,0.2,0.0,0.8,0.131174,0.0,0.0,0.0,0.0,0.0,0,0.4,0.0,0.307692,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.285714,0.5,0,0.0,0.0,0.5,0,0
11676,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.833333,0.0,0.0187135,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
8049,0.357143,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0548644,0.333333,0.0,0.0,0.0,0.5,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
37517,0.357143,0.2,0.0,0.0,0.0,0.0,0.1,0.333333,0.6,0.189474,0.0,0.0,0.0,0.0,0.75,0,0.2,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.75,0.0,0,0,0,0,0.0,0,0.142857,0.0,0,0.0,0.0,0.0,0,0
16318,0.428571,1.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.643381,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.461538,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
6488,0.0714286,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.2,0.181614,0.0,0.0,0.0,0.0,0.5,0,0.2,0.0,0.0,0.5,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.2,0.0,0.0,0,0
5339,0.607143,0.0,0.25,0.0,0.0,0.0,0.4,0.0,0.8,0.181621,0.142857,0.0,0.0,0.375,0.25,0,0.8,0.0,0.769231,0.0,0.0,0,0.0,0.0,0.0,0.333333,0,0,0,0,0.0,0,0.0,0.0,0,0.2,0.0,0.5,0,0
10932,0.0357143,0.0,0.125,0.0,0.0,0.0,0.0,0.166667,0.0,0.075,0.0,0.0,0.0,0.0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
91677,0.357143,0.2,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.226376,0.047619,0.0,0.0,0.125,0.25,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.142857,0.0,0,0.0,0.0,0.0,0,0
1027,0.607143,0.0,0.125,0.0,0.0,0.0,0.1,0.5,0.0,0.0507177,0.190476,0.0,0.0,0.0,0.25,0,0.0,0.0,0.0769231,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.4,0.0,0.0,0,0
18937,0.178571,0.0,0.0,0.333333,0.0,0.0,0.0,0.166667,0.0,0.0231579,0.190476,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0,0
17168,0.214286,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.250337,0.0,0.5,0.333333,0.125,0.0,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.2,0.0,0.0,0,0
6108,0.214286,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.193808,0.047619,0.0,0.333333,0.125,0.25,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.333333,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
36474,0.428571,0.4,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.362041,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.461538,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
5433,0.321429,0.2,0.25,0.0,0.0,0.0,0.1,0.0,0.2,0.195906,0.047619,0.0,0.0,0.125,0.25,0,0.4,0.0,0.230769,0.0,0.0,1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
5503,0.464286,0.0,0.0,0.0,0.0,0.0,0.1,0.166667,0.6,0.108939,0.285714,0.0,0.0,0.125,0.25,0,0.4,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.285714,0.0,0,0.2,0.0,0.0,0,0
7183,0.321429,0.0,0.0,0.0,0.333333,0.0,0.2,0.5,0.2,0.0705096,0.0952381,0.0,0.0,0.125,0.25,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.25,0.0,0,0,0,0,0.0,0,0.142857,0.0,0,0.0,0.0,0.0,0,0
6950,0.25,0.0,0.125,0.0,0.0,0.0,0.1,0.333333,0.0,0.139504,0.0,0.0,0.666667,0.0,0.0,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
6954,0.214286,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.272022,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0,0
