CID,na_in_C4,na_ex_Cl1,LeafAC_C4_C4_1,FC_11_C4_0_H1_1_O2_1_H1_2_/_1_1_1_/_0_0_0_0,ms,na_ex_O2,FC_12_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,C4_2_C4_3_2,LeafAC_O2_N3_2,C4_2_N3_3_1,na_ex_C4,FC_6_O2_0_/_/_0,C4_2_N3_2_1,FC_1_C4_0_H1_1_/_1_/_0_0,na_ex_N3,LeafAC_O2_S6_2,FC_14_N3_0_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_/_0_0_0_0_0,bd_in_2,FC_63_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_Br1_2_/_1_1_1_1_1_1_/_0_0_0_0_0_0_0,LeafAC_S2_P5_2,FC_10_C4_0_O2_1_H1_2_/_1_1_/_0_0_0,FC_28_C4_0_H1_1_H1_1_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0,na_in_S2,FC_21_C4_0_C4_1_O2_2_O2_2_H1_3_/_1_2_1_1_/_0_0_0_0_0,LeafAC_Br1_C4_1,na_ex_I1,LeafAC_F1_C4_1,C4_2_O2_2_1,FC_24_O2_0_C4_1_O2_2_N3_2_H1_3_H1_3_/_1_2_1_1_1_/_0_0_0_0_0_0,dg_3,FC_60_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_N3_2_H1_3_H1_3_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0,LeafAC_O2_P5_1,C4_2_S2_2_1,FC_57_C4_0_H1_1_C4_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_2_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0,FC_41_N3_0_H1_1_C4_1_O2_2_C4_2_H1_3_H1_3_H1_3_/_1_1_2_1_1_1_1_/_0_0_0_0_0_0_0_0,LeafAC_O2_C4_2,dg_in_4,FC_95_P5_0_O2_1_C4_2_H1_3_H1_3_H1_3_O2_1_C4_2_H1_3_H1_3_H1_3_S2_1_/_1_1_1_1_1_1_1_1_1_1_2_/_0_0_0_0_0_0_0_0_0_0_0_0,FC_108_C4_0_H1_1_H1_1_C4_1_H1_2_N3_2_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0,FC_2_C4_0_H1_1_H1_1_/_1_1_/_0_0_0,FC_79_C4_0_H1_1_N3_1_H1_2_H1_2_C4_1_O2_2_O2_2_H1_3_/_1_1_1_1_1_2_1_1_/_0_0_0_0_0_0_0_0_0,FC_46_C4_0_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0,C4_4_C4_4_1,FC_38_C4_0_H1_1_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_/_0_0_0_0_0_0_0,LeafAC_O2_C4_1,LeafAC_N3_S6_1,FC_142_C4_0_H1_1_C4_1_C4_2_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_2_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,FC_92_C4_0_H1_1_H1_1_N3_1_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0,FC_78_C4_0_C4_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0,dg_in_2
2446,0.157895,0.0,0.0952381,0.0,0.0764448,0.0869565,0.0,0.2,0.0,0.0833333,0.15625,0.0,0.125,0.0625,0.166667,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.0408163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176471
95296,0.245614,0.0,0.0,0.0,0.0565993,0.0,0.0,0.2,0.0,0.0,0.03125,0.0,0.0,0.3125,0.166667,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0204082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235294
89007,0.140351,0.0,0.0,0.0,0.14764,0.0434783,0.0,0.2,0.0,0.166667,0.0625,0.0,0.0,0.125,0.0,0.0,0.0,0.136364,1.0,0.0,0.166667,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0.0,0.0,0.0980392
3884,0.210526,0.0,0.0952381,0.0,0.0646226,0.130435,0.0,0.2,0.0,0.0,0.09375,0.0,0.0,0.125,0.0,0.0,0.0,0.181818,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.25,0.0,0.153846,0.0,0.0,0,0.0204082,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0.0,0.0,0.156863
107165,0.315789,0.0833333,0.0,0.0,0.0812051,0.0434783,0.0,0.4,0.0,0.0,0.0,0.0,0.125,0.40625,0.0,0.0,0.0,0.409091,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0.0,0.0,0.294118
45827,0.350877,0.0,0.0,0.0,0.0377018,0.0869565,0.0,0.1,0.0,0.166667,0.0625,0.0,0.0,0.25,0.0,0.0,0.142857,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.183673,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0.0,0.0,0.313725
45828,0.350877,0.0,0.0,0.0,0.0377018,0.0869565,0.0,0.1,0.0,0.166667,0.0625,0.0,0.0,0.25,0.0,0.0,0.142857,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.183673,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0.0,0.0,0.313725
16179,0.245614,0.0,0.0,0.0,0.0679909,0.0,0.0,0.3,0.0,0.0,0.0,0.0833333,0.0,0.28125,0.0,0.0,0.0,0.318182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0204082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235294
8616,0.192982,0.0,0.0952381,0.0,0.0694543,0.0869565,0.0,0.2,0.0,0.0,0.125,0.166667,0.0,0.125,0.0,0.0,0.0,0.227273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176471
10870,0.122807,0.0,0.0952381,0.0,0.0272214,0.0,0.0,0.1,0.0,0.0,0.09375,0.0,0.0,0.15625,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0980392
5881,0.298246,0.0,0.0952381,0.1,0.0327813,0.0869565,0.0,0.1,0.0,0.0,0.0625,0.0,0.0,0.125,0.0,0.0,0.0,0.0454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.163265,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0.0,0.0,0.215686
118752,0.280702,0.0,0.0,0.0,0.0590321,0.173913,0.0,0.4,0.0,0.0833333,0.09375,0.0,0.0,0.1875,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.0612245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.254902
12441,0.298246,0.0,0.0,0.0,0.0645402,0.0869565,0.0,0.1,0.0,0.0833333,0.0625,0.166667,0.0,0.125,0.0,0.0,0.142857,0.272727,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.117647,0.0,0.275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0816327,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0.0,0.0,0.235294
27833,0.175439,0.0,0.0952381,0.0,0.0550726,0.0434783,0.0,0.2,0.0,0.0,0.125,0.0,0.0,0.21875,0.0,0.0,0.0,0.181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137255
17925,0.263158,0.166667,0.0,0.0,0.113709,0.0434783,0.0,0.3,0.0,0.0,0.0,0.0,0.125,0.21875,0.0,0.0,0.0,0.318182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.0204082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.254902
31508,0.245614,0.0,0.142857,0.0,0.0564155,0.0434783,0.0,0.2,0.0,0.0,0.125,0.0,0.0,0.25,0.0,0.0,0.0,0.318182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235294
216589,0.298246,0.0,0.047619,0.0,0.0503586,0.130435,0.166667,0.2,0.0,0.25,0.125,0.0,0.0,0.1875,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.0612245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.254902
10444661,0.210526,0.0,0.142857,0.0,0.0413945,0.0434783,0.0,0.1,0.0,0.0,0.09375,0.0833333,0.125,0.15625,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.0612245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235294
5342,0.403509,0.0,0.0,0.0,0.0775182,0.130435,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.409091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225,0.0,0.0,0.0,0.0,0.0,0.153846,0.0,0.0,0,0.0408163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.392157
37533,0.245614,0.0,0.0,0.0,0.0768686,0.0869565,0.0,0.3,0.0,0.0,0.09375,0.0,0.0,0.21875,0.166667,0.0,0.0,0.318182,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0.0,0.0,0.196078
197835,0.315789,0.0,0.0,0.0,0.0694193,0.130435,0.0,0.2,0.0,0.0833333,0.09375,0.25,0.0,0.1875,0.0,0.0,0.142857,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117647,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.0612245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27451
41097532,0.22807,0.0,0.047619,0.0,0.0402027,0.0434783,0.0,0.1,0.0,0.0,0.03125,0.0,0.0,0.1875,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.0816327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.254902
6732,0.175439,0.0,0.142857,0.0,0.0619175,0.130435,0.0,0.2,0.0,0.0,0.125,0.0,0.0,0.15625,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.230769,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117647
4790,0.0175439,0.0,0.142857,0.0,0.0854256,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0,0.0204082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0392157
453326,0.192982,0.0833333,0.047619,0.0,0.0868629,0.0434783,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.15625,0.0,0.0,0.142857,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.215686
113927,0.157895,0.0,0.047619,0.0,0.0871492,0.0869565,0.166667,0.1,0.0,0.0,0.09375,0.0833333,0.0,0.09375,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0588235,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0204082,0.0,0.0,0.0,0.0,0.153846,0.0,0.0,0.0,0.0,0.117647
91503,0.298246,0.0,0.047619,0.1,0.044922,0.0869565,0.0,0.1,0.0,0.166667,0.09375,0.0,0.125,0.21875,0.0,0.0,0.0,0.227273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0816327,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0.0,0.0,0.254902
68954,0.22807,0.0,0.0952381,0.0,0.0390323,0.0434783,0.0,0.3,0.0,0.0,0.1875,0.0,0.0,0.21875,0.333333,0.0,0.0,0.227273,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.0204082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176471
89975,0.22807,0.0,0.047619,0.0,0.0703706,0.0434783,0.0,0.4,0.0,0.0,0.0625,0.0,0.0,0.25,0.0,0.0,0.0,0.318182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.5,0.0769231,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176471
89974,0.22807,0.0,0.047619,0.0,0.0703706,0.0434783,0.0,0.4,0.0,0.0,0.0625,0.0,0.0,0.25,0.0,0.0,0.0,0.318182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.5,0.0769231,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176471
2904,0.22807,0.0833333,0.0,0.0,0.0965812,0.173913,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.125,0.166667,0.333333,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.102041,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.235294
35930,0.192982,0.0833333,0.142857,0.0,0.0583254,0.0434783,0.0,0.1,0.0,0.166667,0.125,0.0833333,0.0,0.125,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.0612245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235294
40316,0.245614,0.0,0.047619,0.0,0.0837706,0.0869565,0.0,0.2,0.0,0.0,0.0625,0.0,0.0,0.25,0.0,0.0,0.0,0.318182,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0.0,0.0,0.196078
88575,0.315789,0.0,0.0,0.0,0.0507762,0.0,0.0,0.2,0.0,0.0,0.0625,0.0833333,0.125,0.3125,0.166667,0.0,0.0,0.363636,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0408163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294118
3086262,0.192982,0.0,0.0952381,0.0,0.180196,0.391304,0.0,0.0,0.0,0.0833333,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.230769,0.0,0.0,0,0.0204082,0.0,0.0,0.0,0.0,0.461538,0.0,0.0,0.0,0.0,0.156863
92835980,0.298246,0.0,0.190476,0.1,0.0485935,0.173913,0.0,0.1,0.0,0.0,0.15625,0.0,0.0,0.15625,0.0,0.0,0.0,0.0909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555556,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.153846,0.0,0.0,0,0.0816327,0.0,0.0,0.142857,0.0,0.153846,0.0,0.0,0.0,0.0,0.215686
1775,0.263158,0.0,0.0,0.0,0.0753286,0.0869565,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.153846,0.25,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27451
8048,0.140351,0.0,0.0952381,0.0,0.0211708,0.0434783,0.166667,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.122449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137255
12901,0.157895,0.0,0.0,0.0,0.114891,0.173913,0.0,0.2,0.0,0.0833333,0.0625,0.0,0.0,0.125,0.0,0.0,0.0,0.136364,0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.25,0.0,0.0,0.153846,0.0,0.5,0,0.0204082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.156863
4929,0.0526316,0.0,0.190476,0.0,0.0518331,0.0,0.0,0.0,0.0,0.0,0.21875,0.0,0.0,0.0,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0784314
65796,0.245614,0.0,0.0952381,0.0,0.0602919,0.0434783,0.0,0.3,0.0,0.0,0.09375,0.0,0.125,0.25,0.0,0.0,0.0,0.318182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.235294
16351,0.298246,0.0833333,0.0,0.0,0.0799883,0.0,0.0,0.3,0.0,0.333333,0.03125,0.0,0.0,0.21875,0.0,0.0,0.142857,0.318182,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0816327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294118
3489,0.140351,0.0,0.142857,0.0,0.0867854,0.0869565,0.0,0.1,0.0,0.0,0.125,0.0,0.0,0.15625,0.0,0.166667,0.0,0.227273,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.215686
11384,0.22807,0.0,0.0,0.0,0.0683548,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.25,0.166667,0.0,0.0,0.318182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196078
11385,0.22807,0.0,0.0,0.0,0.0683548,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.25,0.166667,0.0,0.0,0.318182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196078
2381,0.368421,0.0,0.0,0.0,0.0347319,0.0434783,0.0,0.1,0.0,0.25,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.181818,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.183673,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0.0,0.0,0.313725
1201549,0.350877,0.0,0.0,0.0,0.0425755,0.0,0.0,0.2,0.0,0.0,0.03125,0.0833333,0.0,0.4375,0.0,0.0,0.142857,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0816327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.313725
31935,0.140351,0.333333,0.0,0.0,0.192214,0.0434783,0.0,0.0,0.0,0.0,0.03125,0.0833333,0.0,0.0625,0.166667,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.137255
2170,0.298246,0.0833333,0.0,0.0,0.0775649,0.0,0.0,0.3,0.0,0.166667,0.0,0.0833333,0.25,0.21875,0.0,0.0,0.0,0.318182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0816327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294118
72075,0.315789,0.0,0.0,0.0,0.0392947,0.0,0.0,0.2,0.0,0.25,0.03125,0.0,0.0,0.34375,0.0,0.0,0.142857,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.102041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.313725
3035062,0.368421,0.0,0.047619,0.1,0.0536294,0.0869565,0.0,0.4,0.0,0.0,0.0625,0.0833333,0.125,0.375,0.0,0.0,0.0,0.363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.0612245,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0.0,0.0,0.333333
102640,0.298246,0.0,0.0952381,0.0,0.0429395,0.0434783,0.0,0.3,0.0,0.25,0.125,0.0833333,0.0,0.21875,0.166667,0.0,0.0,0.227273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117647,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.122449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294118
197060,0.298246,0.0,0.047619,0.0,0.0412659,0.0434783,0.0,0.1,0.0,0.166667,0.09375,0.0,0.0,0.1875,0.0,0.0,0.0,0.181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.102041,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.215686
5486077,0.298246,0.0,0.0,0.0,0.0561789,0.130435,0.0,0.1,0.0,0.166667,0.0625,0.0,0.0,0.15625,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.196078
2724385,0.631579,0.0,0.238095,0.5,0.0455762,0.304348,0.0,0.1,0.0,0.0,0.15625,0.583333,0.0,0.34375,0.0,0.0,0.0,0.0454545,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0769231,0.0,0.0,0,0.244898,0.0,0.0,0.0714286,0.0,0.461538,0.0,0.0,0.0,0.0,0.568627
51263,0.280702,0.0,0.0952381,0.0,0.0485064,0.130435,0.0,0.1,0.0,0.333333,0.15625,0.0,0.0,0.15625,0.0,0.0,0.0,0.181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175,0.0,0.0,0.0,0.0,0.0,0.153846,0.25,0.0,0,0.122449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294118
