CID,na_in_C4,na_ex_Cl1,LeafAC_C4_C4_1,FC_11_C4_0_H1_1_O2_1_H1_2_/_1_1_1_/_0_0_0_0,ms,na_ex_O2,FC_12_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,C4_2_C4_3_2,LeafAC_O2_N3_2,C4_2_N3_3_1,na_ex_C4,FC_6_O2_0_/_/_0,C4_2_N3_2_1,FC_1_C4_0_H1_1_/_1_/_0_0,na_ex_N3,LeafAC_O2_S6_2,FC_14_N3_0_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_/_0_0_0_0_0,bd_in_2,FC_63_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_Br1_2_/_1_1_1_1_1_1_/_0_0_0_0_0_0_0,LeafAC_S2_P5_2,FC_10_C4_0_O2_1_H1_2_/_1_1_/_0_0_0,FC_28_C4_0_H1_1_H1_1_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0,na_in_S2,FC_21_C4_0_C4_1_O2_2_O2_2_H1_3_/_1_2_1_1_/_0_0_0_0_0,LeafAC_Br1_C4_1,na_ex_I1,LeafAC_F1_C4_1,C4_2_O2_2_1,FC_24_O2_0_C4_1_O2_2_N3_2_H1_3_H1_3_/_1_2_1_1_1_/_0_0_0_0_0_0,dg_3
110957,0.315789,0.0,0.0952381,0.0,0.0280762,0.0869565,0.333333,0.0,0.0,0.666667,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
21908,0.157895,0.0,0.047619,0.0,0.0590321,0.0869565,0.0,0.1,0.0,0.0,0.09375,0.0,0.0,0.15625,0.0,0.0,0.142857,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
5899185,0.368421,0.0,0.0,0.0,0.0588383,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.53125,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
443953,0.473684,0.0,0.52381,0.2,0.0422343,0.391304,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.15625,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.475
27514,0.210526,0.25,0.0,0.0,0.142639,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.21875,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
72512,0.263158,0.0,0.0952381,0.0,0.0626754,0.0434783,0.0,0.1,0.0,0.0,0.09375,0.0,0.125,0.1875,0.0,0.0,0.0,0.363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225
7063,0.315789,0.0,0.0,0.0,0.095331,0.217391,0.0,0.6,0.0,0.0,0.09375,0.0,0.0,0.375,0.166667,0.0,0.0,0.409091,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.175
89003,0.263158,0.166667,0.047619,0.0,0.0799993,0.0434783,0.0,0.4,0.0,0.166667,0.09375,0.0833333,0.0,0.25,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
89922,0.263158,0.166667,0.047619,0.0,0.0799993,0.0434783,0.0,0.4,0.0,0.166667,0.09375,0.0833333,0.0,0.25,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
38035,0.210526,0.25,0.0,0.0,0.142639,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.21875,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
35940,0.350877,0.0,0.047619,0.0,0.0553426,0.0869565,0.0,0.3,0.0,0.333333,0.09375,0.0,0.0,0.21875,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.2
6917655,0.350877,0.0,0.142857,0.0,0.0508902,0.173913,0.0,0.0,0.0,0.0,0.1875,0.25,0.0,0.3125,0.0,0.0,0.0,0.181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.125
89929,0.263158,0.166667,0.0,0.0,0.0981483,0.130435,0.0,0.4,0.25,0.166667,0.0625,0.0833333,0.0,0.25,0.166667,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
27960,0.210526,0.25,0.0,0.0,0.142639,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.21875,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
5392,0.210526,0.0,0.0,0.0,0.108996,0.173913,0.0,0.4,0.0,0.0,0.125,0.166667,0.0,0.25,0.0,0.0,0.0,0.272727,0.0,1.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.1
68050,0.333333,0.0,0.0,0.0,0.0442291,0.0434783,0.0,0.6,0.0,0.0,0.1875,0.0,0.0,0.375,0.5,0.0,0.0,0.409091,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
45245,0.333333,0.0,0.0952381,0.0,0.0335463,0.0434783,0.166667,0.2,0.0,0.166667,0.09375,0.166667,0.0,0.125,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117647,0.0,0.125
18757,0.333333,0.0,0.0,0.0,0.067491,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.40625,0.0,0.0,0.0,0.454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
42981,0.280702,0.0,0.047619,0.0,0.0182594,0.0434783,0.166667,0.0,0.0,0.166667,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05
23448,0.210526,0.25,0.0,0.0,0.142639,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.21875,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
3213,0.263158,0.0,0.0952381,0.0,0.0625825,0.0,0.0,0.2,0.0,0.0,0.0625,0.0,0.125,0.21875,0.0,0.0,0.0,0.363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
29251,0.210526,0.0,0.0952381,0.0,0.0142695,0.0434783,0.166667,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17534,0.315789,0.0,0.0,0.0,0.0652131,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.34375,0.166667,0.0,0.0,0.409091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175
75441,0.438596,0.0,0.0,0.0,0.0365056,0.0434783,0.0,0.3,0.0,0.5,0.03125,0.0,0.0,0.21875,0.166667,0.0,0.0,0.227273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
5709,0.175439,0.0,0.238095,0.0,0.0314958,0.0,0.0,0.2,0.0,0.0,0.1875,0.0,0.25,0.0625,0.0,0.0,0.0,0.181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
31423,0.280702,0.0,0.0,0.0,0.0685293,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
72144,0.22807,0.0,0.238095,0.0,0.030056,0.0434783,0.0,0.2,0.0,0.0,0.15625,0.0,0.0,0.125,0.0,0.0,0.0,0.136364,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
45457,0.315789,0.0,0.142857,0.0,0.0335463,0.0434783,0.166667,0.2,0.0,0.166667,0.125,0.166667,0.0,0.125,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.15
88578,0.350877,0.0,0.047619,0.0,0.0614035,0.0434783,0.0,0.2,0.0,0.333333,0.0625,0.0833333,0.0,0.3125,0.0,0.0,0.0,0.363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
224004,0.315789,0.0,0.190476,0.0,0.0314377,0.0869565,0.0,0.0,0.0,0.0,0.15625,0.0833333,0.0,0.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
441923,0.54386,0.0,0.380952,0.8,0.0398197,0.434783,0.0,0.0,0.0,0.0,0.34375,0.333333,0.0,0.21875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.425
28694,0.210526,0.166667,0.047619,0.0,0.0727933,0.0434783,0.0,0.3,0.0,0.166667,0.125,0.0,0.0,0.15625,0.0,0.0,0.0,0.227273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
104586,0.245614,0.0,0.238095,0.0,0.0242052,0.0434783,0.166667,0.1,0.0,0.25,0.1875,0.0,0.0,0.03125,0.0,0.0,0.0,0.0454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
37247,0.210526,0.25,0.0,0.0,0.142639,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.21875,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
38031,0.210526,0.25,0.0,0.0,0.142639,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.21875,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
6786,0.280702,0.0,0.0952381,0.0,0.0385948,0.0869565,0.333333,0.2,0.0,0.0,0.125,0.166667,0.0,0.125,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117647,0.0,0.1
119776,0.263158,0.0,0.0,0.0,0.097037,0.130435,0.0,0.2,0.0,0.0,0.0,0.0,0.125,0.25,0.0,0.166667,0.0,0.318182,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.125
5280954,0.508772,0.0,0.0,0.0,0.0578582,0.347826,0.0,0.3,0.0,0.166667,0.1875,0.0833333,0.0,0.375,0.0,0.0,0.0,0.363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
102633,0.350877,0.0,0.0952381,0.0,0.0435666,0.0434783,0.0,0.4,0.0,0.166667,0.15625,0.0,0.0,0.375,0.166667,0.0,0.142857,0.363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
41381,0.122807,0.0,0.0952381,0.0,0.0917877,0.173913,0.0,0.2,0.5,0.0833333,0.1875,0.0,0.0,0.0625,0.333333,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.125
4449,0.403509,0.0833333,0.047619,0.0,0.0581793,0.0434783,0.0,0.3,0.0,0.583333,0.0625,0.0833333,0.0,0.28125,0.0,0.0,0.0,0.318182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.225
83952,0.403509,0.0,0.47619,0.3,0.0363447,0.304348,0.0,0.0,0.0,0.0,0.4375,0.416667,0.0,0.125,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.425
99705,0.263158,0.0,0.190476,0.0,0.0363986,0.0434783,0.0,0.3,0.0,0.0833333,0.25,0.0,0.0,0.21875,0.166667,0.0,0.0,0.227273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
229021,0.298246,0.0,0.142857,0.1,0.0280962,0.0869565,0.0,0.1,0.0,0.0,0.09375,0.0,0.0,0.125,0.0,0.0,0.0,0.0454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
3048651,0.263158,0.166667,0.0,0.0,0.0916955,0.0434783,0.0,0.3,0.0,0.0,0.0625,0.0,0.0,0.21875,0.166667,0.0,0.0,0.272727,0.0,0.0,0.0,0.333333,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.15
443980,0.350877,0.0,0.285714,0.1,0.0531943,0.217391,0.0,0.1,0.0,0.0,0.21875,0.0833333,0.0,0.15625,0.0,0.0,0.0,0.0909091,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.111111,0.0588235,0.0,0.225
5281878,0.368421,0.0,0.0,0.0,0.0708287,0.0434783,0.0,0.4,0.0,0.5,0.0625,0.0,0.0,0.25,0.0,0.0,0.0,0.318182,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.166667,0.0,0.0,0.2
9324,0.298246,0.0833333,0.190476,0.0,0.0557831,0.130435,0.0,0.2,0.0,0.0,0.1875,0.0,0.0,0.15625,0.0,0.0,0.0,0.0909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
16422,0.105263,0.166667,0.0,0.0,0.209582,0.0869565,0.0,0.2,0.0,0.0,0.0625,0.0833333,0.0,0.0625,0.0,0.0,0.0,0.136364,0.0,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.1
20201,0.263158,0.0,0.047619,0.0,0.0211708,0.0869565,0.166667,0.0,0.0,0.0,0.09375,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.025
88908,0.157895,0.166667,0.142857,0.0,0.0681889,0.0434783,0.0,0.1,0.0,0.166667,0.1875,0.0,0.0,0.09375,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
9918244,0.403509,0.0,0.47619,0.3,0.037518,0.304348,0.0,0.0,0.0,0.0,0.4375,0.416667,0.0,0.125,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45
19540,0.140351,0.0,0.047619,0.0,0.00989867,0.0,0.166667,0.0,0.0,0.0,0.0625,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025
15339,0.298246,0.0833333,0.047619,0.0,0.0812223,0.173913,0.0,0.3,0.0,0.0,0.09375,0.0,0.0,0.21875,0.0,0.0,0.0,0.318182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
941361,0.45614,0.0,0.0,0.0,0.0580422,0.0,0.0,0.5,0.0,0.416667,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111,0.0,0.0,0.2
32912,0.192982,0.0,0.0952381,0.0,0.0184655,0.0869565,0.333333,0.0,0.0,0.0,0.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025
63728,0.245614,0.0,0.047619,0.0,0.149677,0.0434783,0.0,0.2,0.0,0.0,0.03125,0.0,0.0,0.25,0.0,0.0,0.0,0.318182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.175
45012,0.280702,0.0,0.0952381,0.0,0.0710718,0.0434783,0.333333,0.3,0.0,0.25,0.15625,0.0833333,0.0,0.21875,0.166667,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0588235,0.0,0.15
6719,0.403509,0.0,0.0,0.0,0.07469,0.130435,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.409091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225
85627,0.245614,0.0,0.047619,0.0,0.0782895,0.0869565,0.0,0.3,0.25,0.0833333,0.125,0.0,0.0,0.21875,0.5,0.0,0.0,0.318182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
14626804,0.385965,0.0,0.047619,0.2,0.0377018,0.0869565,0.0,0.1,0.0,0.0,0.03125,0.0833333,0.0,0.21875,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225
4034,0.421053,0.0833333,0.047619,0.0,0.0558482,0.0,0.0,0.5,0.0,0.416667,0.03125,0.0,0.0,0.4375,0.0,0.0,0.0,0.409091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
8209,0.192982,0.0,0.047619,0.0,0.0115784,0.0434783,0.166667,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42884,0.333333,0.0833333,0.0952381,0.0,0.0537788,0.0434783,0.0,0.3,0.0,0.166667,0.09375,0.0,0.0,0.3125,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175
5486035,0.421053,0.0,0.0,0.0,0.0422534,0.130435,0.0,0.2,0.0,0.166667,0.09375,0.0,0.0,0.25,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225
15942714,0.473684,0.0,0.142857,0.2,0.0455686,0.217391,0.0,0.2,0.0,0.0,0.125,0.25,0.0,0.28125,0.0,0.0,0.0,0.136364,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.3
2801,0.298246,0.0833333,0.0,0.0,0.0537408,0.0,0.0,0.3,0.0,0.0833333,0.0625,0.0,0.0,0.21875,0.166667,0.0,0.0,0.272727,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
6997345,0.298246,0.0,0.190476,0.0,0.0563067,0.0434783,0.0,0.3,0.0,0.0,0.15625,0.166667,0.0,0.3125,0.166667,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
667466,0.280702,0.0833333,0.0,0.0,0.0745377,0.0,0.0,0.4,0.0,0.0,0.0625,0.0,0.0,0.25,0.166667,0.0,0.0,0.318182,0.0,0.0,0.0,0.333333,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.15
37803,0.210526,0.25,0.0,0.0,0.142639,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.21875,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
37123,0.245614,0.0833333,0.0,0.0,0.117236,0.0869565,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.21875,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.111111,0.0,0.0,0.175
47005,0.315789,0.0,0.0952381,0.0,0.0347695,0.0434783,0.166667,0.2,0.0,0.166667,0.09375,0.166667,0.0,0.125,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117647,0.0,0.125
6291,0.298246,0.0,0.047619,0.0,0.0412659,0.0869565,0.0,0.1,0.0,0.0,0.125,0.0,0.0,0.1875,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
38033,0.210526,0.25,0.0,0.0,0.142639,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.21875,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
39042,0.280702,0.0833333,0.0952381,0.0,0.0734782,0.130435,0.0,0.4,0.0,0.0,0.09375,0.0833333,0.125,0.25,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125
9154,0.280702,0.0,0.0,0.0,0.0685293,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.3125,0.0,0.0,0.0,0.363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
113722,0.333333,0.0,0.0952381,0.0,0.0398197,0.0434783,0.0,0.3,0.0,0.25,0.125,0.0,0.0,0.21875,0.166667,0.0,0.0,0.227273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
119850,0.280702,0.0,0.0,0.0,0.0406263,0.0869565,0.0,0.1,0.0,0.0,0.03125,0.0,0.0,0.15625,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
89926,0.263158,0.166667,0.0,0.0,0.0941135,0.0434783,0.0,0.4,0.0,0.166667,0.0625,0.0833333,0.0,0.25,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555556,0.0,0.0,0.15
89927,0.263158,0.166667,0.0,0.0,0.0941135,0.0434783,0.0,0.4,0.0,0.166667,0.0625,0.0833333,0.0,0.25,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555556,0.0,0.0,0.15
28888,0.298246,0.0,0.190476,0.0,0.0363986,0.0434783,0.0,0.2,0.0,0.166667,0.1875,0.0,0.0,0.25,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.175
70243,0.280702,0.0,0.047619,0.0,0.0359952,0.130435,0.166667,0.0,0.0,0.0,0.0625,0.0,0.25,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66384,0.350877,0.0,0.0,0.0,0.0416235,0.0434783,0.0,0.1,0.0,0.25,0.0,0.0833333,0.0,0.15625,0.0,0.0,0.0,0.0909091,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0588235,0.0,0.125
39947,0.263158,0.0833333,0.0952381,0.0,0.0813214,0.0434783,0.0,0.3,0.0,0.0,0.09375,0.0833333,0.0,0.21875,0.0,0.0,0.0,0.318182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
89928,0.263158,0.166667,0.0,0.0,0.0833498,0.0869565,0.0,0.4,0.0,0.166667,0.09375,0.0833333,0.0,0.25,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
34633,0.350877,0.0,0.047619,0.0,0.0684236,0.0869565,0.0,0.3,0.0,0.25,0.0625,0.0833333,0.0,0.21875,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.117647,0.0,0.225
10240,0.298246,0.0,0.047619,0.0,0.0497141,0.0,0.166667,0.3,0.0,0.0,0.125,0.0,0.0,0.3125,0.166667,0.0,0.0,0.272727,0.0,0.0,0.0,0.333333,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.1
53432036,0.298246,0.0,0.142857,0.0,0.0677027,0.130435,0.0,0.2,0.0,0.0,0.09375,0.0,0.125,0.1875,0.0,0.0,0.0,0.318182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
119247,0.666667,0.0,0.238095,0.7,0.0453139,0.391304,0.0,0.1,0.0,0.0,0.21875,0.583333,0.125,0.375,0.0,0.0,0.0,0.0454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
74417,0.280702,0.0,0.0,0.0,0.044544,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.227273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
5311217,0.280702,0.0,0.333333,0.0,0.0519885,0.130435,0.0,0.2,0.0,0.0,0.3125,0.0,0.0,0.21875,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25
3961,0.333333,0.0833333,0.047619,0.0,0.0723197,0.0434783,0.166667,0.4,0.0,0.0833333,0.09375,0.0,0.0,0.25,0.0,0.0,0.0,0.454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.225
45246,0.333333,0.0,0.047619,0.0,0.0314484,0.0434783,0.166667,0.1,0.0,0.166667,0.0625,0.0833333,0.0,0.1875,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.1
9331,0.438596,0.0,0.0,0.0,0.0448304,0.0434783,0.0,0.2,0.0,0.416667,0.0625,0.0,0.0,0.3125,0.333333,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1
5281828,0.421053,0.0833333,0.238095,0.0,0.0607074,0.304348,0.0,0.3,0.0,0.0,0.3125,0.25,0.0,0.25,0.0,0.0,0.142857,0.227273,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
222158,0.491228,0.0,0.428571,0.1,0.0491109,0.434783,0.0,0.0,0.0,0.166667,0.40625,0.25,0.0,0.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4
3339,0.263158,0.0833333,0.190476,0.0,0.069768,0.0869565,0.0,0.4,0.0,0.0,0.15625,0.0833333,0.0,0.25,0.0,0.0,0.0,0.272727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15
45253,0.298246,0.0,0.142857,0.0,0.0314484,0.0434783,0.0,0.2,0.0,0.166667,0.125,0.0833333,0.0,0.125,0.0,0.0,0.0,0.136364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235,0.0,0.125
14677,0.298246,0.0,0.0,0.0,0.058141,0.0,0.0,0.4,0.0,0.25,0.03125,0.0,0.0,0.28125,0.0,0.0,0.142857,0.272727,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.175
