CID,na_in_C4,na_ex_Cl1,LeafAC_O2_C4_1,na_ex_C4,LeafAC_O2_C4_2,ms,C4_2_N3_2_2,FC_4_C4_0_O2_1_/_2_/_0_0,FC_10_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,C4_2_O2_2_1,FC_2_C4_0_/_/_0,FC_1_C4_0_H1_1_/_1_/_0_0,C4_3_N3_2_2,LeafAC_O2_P5_2,rank,LeafAC_O2_S6_2,C4_3_N3_2_1,FC_15_S2_0_/_/_0,FC_27_O2_0_C4_1_O2_2_C4_2_H1_3_H1_3_H1_3_/_1_2_1_1_1_1_/_0_0_0_0_0_0_0,FC_67_C4_0_H1_1_H1_1_O2_1_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_12_C4_0_H1_1_O2_1_H1_2_/_1_1_1_/_0_0_0_0,C4_3_O2_2_1,C4_2_C4_2_2,na_ex_S2,FC_110_C4_0_Cl1_1_C4_1_F1_2_F1_2_F1_2_/_1_1_1_1_1_/_0_0_0_0_0_0,N3_2_N3_3_1,LeafAC_S2_C4_2,LeafAC_C4_O2_1,C4_4_N3_2_1,FC_39_C4_0_O2_1_C4_1_H1_2_H1_2_O2_2_H1_3_/_2_1_1_1_1_1_/_0_0_0_0_0_0_0,C4_2_C4_4_1,FC_16_C4_0_H1_1_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_/_0_0_0_0_0_0,FC_18_C4_0_N3_1_H1_2_H1_2_/_1_1_1_/_0_0_0_0,FC_46_C4_0_H1_1_O2_1_H1_2_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0,FC_11_C4_0_O2_1_H1_2_/_1_1_/_0_0_0,FC_31_C4_0_H1_1_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_/_0_0_0_0_0_0_0,FC_29_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,C4_4_O2_2_1,FC_89_C4_0_H1_1_C4_1_C4_2_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_2_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,C4_4_C4_4_1,na_in_N3,FC_72_C4_0_O2_1_C4_1_H1_2_H1_2_H1_2_/_2_1_1_1_1_/_0_0_0_0_0_0,LeafAC_C4_N3_1,FC_82_O2_0_C4_1_O2_2_N3_2_H1_3_H1_3_/_1_2_1_1_1_/_0_0_0_0_0_0,FC_146_C4_0_O2_1_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_2_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,C4_2_S2_2_1,FC_188_N3_0_C4_1_H1_2_O2_2_/_1_1_2_/_0_0_0_0,LeafAC_N3_C4_1,C4_2_N3_3_1,FC_70_C4_0_O2_1_H1_2_C4_1_C4_2_H1_3_/_1_1_1_3_1_/_0_0_0_0_0_0
9153,0.555556,0.0,0.0,0.0,0.0,0.130234,0.0,0.0,0.0,0.0,0.666667,0.521739,0.0,0,0.625,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
7595,0.361111,0.0,0.0,0.0,0.166667,0.119641,0.0,0.166667,0.0,0.0,0.166667,0.434783,0.0,0,0.25,0.0,0.5,0.0,0.0,0,0.0,0.0,0.666667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.333333,0,0.0,0.0,0,0.0,0,0.0,0.0,0
4763,0.277778,0.0,0.0,0.222222,0.5,0.134596,0.0,0.5,0.0,0.0,0.0833333,0.217391,0.0,0,0.25,0.0,0.5,0.0,0.0,0,0.0,0.0,0.333333,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.333333,0,0.0,0.0,0,0.0,0,0.0,0.0,0
4763,0.277778,0.0,0.0,0.222222,0.5,0.134596,0.0,0.5,0.0,0.0,0.0833333,0.217391,0.0,0,0.25,0.0,0.5,0.0,0.0,0,0.0,0.0,0.333333,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.333333,0,0.0,0.0,0,0.0,0,0.0,0.0,0
4763,0.277778,0.0,0.0,0.222222,0.5,0.134596,0.0,0.5,0.0,0.0,0.0833333,0.217391,0.0,0,0.25,0.0,0.5,0.0,0.0,0,0.0,0.0,0.333333,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.333333,0,0.0,0.0,0,0.0,0,0.0,0.0,0
4763,0.277778,0.0,0.0,0.222222,0.5,0.134596,0.0,0.5,0.0,0.0,0.0833333,0.217391,0.0,0,0.25,0.0,0.5,0.0,0.0,0,0.0,0.0,0.333333,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.333333,0,0.0,0.0,0,0.0,0,0.0,0.0,0
38035,0.333333,0.25,0.0,0.0,0.0,0.263392,0.0,0.0,0.0,0.0,0.166667,0.304348,0.0,0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.333333,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
36679,0.194444,0.0,0.0,0.555556,0.166667,0.0732651,0.0,0.0,0.0,0.0,0.0833333,0.173913,0.0,0,0.125,0.0,0.25,0.0,0.0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.166667,0,0.333333,0.0,0,0.0,0,0.0,0.0,0
71105,0.166667,0.0833333,0.0,0.444444,0.166667,0.157162,0.0,0.166667,0.0,0.0,0.0833333,0.0869565,0.5,0,0.125,0.0,0.0,0.333333,0.0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.5,0,0.0,0.0,0,0.333333,0,0.0,0.0,0
14454,0.0277778,0.0,0.0909091,0.555556,0.0,0.0249252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
7770,0.0833333,0.0,0.0,0.444444,0.166667,0.0526681,0.0,0.166667,0.666667,0.25,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0769231,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
8376,0.166667,0.0,0.0,0.111111,0.0,0.232635,0.0,0.0,0.0,0.0,0.0,0.0869565,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
12932,0.222222,0.0,0.0,0.666667,0.0,0.150113,0.0,0.0,0.0,0.0,0.0833333,0.217391,0.0,0,0.125,0.5,0.0,0.333333,0.0,0,0.0,0.0,0.333333,0.5,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.166667,0,0.0,0.0,0,0.333333,0,0.0,0.0,0
9265,0.194444,0.0,0.0,0.0,0.0,0.0182785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
8073,0.0277778,0.0,0.0,0.333333,0.166667,0.0747757,0.0,0.0,0.333333,0.25,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
10703,0.166667,0.0,0.0,0.444444,0.0,0.0502659,0.0,0.0,0.0,0.0,0.0,0.173913,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
7932,0.166667,0.0833333,0.0,0.0,0.0,0.172981,0.0,0.0,0.0,0.0,0.0,0.173913,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.333333,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.333333,0.0,0
7907,0.0277778,0.0,0.0,0.666667,0.0,0.00715246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
568,0.333333,0.0,0.0,0.0,0.0,0.134596,0.0,0.0,0.0,0.0,0.333333,0.347826,0.0,0,0.375,0.0,0.0,0.0,0.0,0,0.0,0.153846,0.333333,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
33360,0.222222,0.0,0.0,0.555556,0.0,0.125165,0.0,0.0,0.0,0.0,0.25,0.173913,0.0,0,0.25,0.5,0.0,0.0,0.0,0,0.0,0.307692,0.166667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
16562,0.194444,0.0,0.0,0.333333,0.166667,0.155275,0.0,0.0,0.0,0.0,0.0833333,0.173913,0.0,0,0.125,0.0,0.25,0.0,0.0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.166667,0,0.333333,0.0,0,0.0,0,0.0,0.0,0
9215,0.361111,0.0,0.0,0.0,0.0,0.12701,0.0,0.0,0.0,0.0,0.333333,0.391304,0.25,0,0.375,0.0,0.125,0.0,0.0,0,0.0,0.0,0.5,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.166667,0,0.0,0.0,0,0.0,0,0.0,0.0,0
521440,0.5,0.0,0.181818,0.333333,0.5,0.0880691,0.0,0.333333,0.0,0.0,0.0833333,0.173913,0.0,0,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0.75,0.0,0.0,0.0,0.2,0.0,0,0.0,0,0.0714286,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
206,0.138889,0.0,0.454545,0.111111,0.0,0.117149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.5,0.153846,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.5,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
342,0.166667,0.0,0.0909091,0.111111,0.0,0.0909771,0.0,0.0,0.0,0.0,0.0,0.173913,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
3702,0.416667,0.0833333,0.0,0.111111,0.166667,0.174202,0.0,0.166667,0.0,0.0,0.25,0.304348,0.0,0,0.375,0.5,0.125,0.0,0.0,0,0.0,0.0,0.333333,0.0,0,0.5,0.0,0.0,0,0,0.0,0.333333,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.333333,0,0.0,0.0,0,0.0,0,0.0,0.0,0
3962,0.527778,0.0,0.0909091,0.555556,0.333333,0.0723215,0.0,0.333333,0.0,0.0,0.0833333,0.304348,0.0,0,0.375,0.0,0.0,0.0,0.0,0,0.125,0.307692,0.166667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.666667,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
7492,0.166667,0.0,0.0,0.0,0.0,0.221834,0.0,0.0,0.0,0.0,0.0,0.173913,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
54507214,0.333333,0.0,0.0,0.222222,0.5,0.10253,0.0,0.5,0.0,0.0,0.0833333,0.130435,0.0,0,0.375,0.0,0.5,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.333333,0,0.0,0.0,0,0.0,0,0.0,0.0,0
8048,0.222222,0.0,0.0,0.444444,0.166667,0.0390932,0.0,0.166667,0.333333,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0769231,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
7560,0.194444,0.0,0.0,0.222222,0.166667,0.093885,0.0,0.0,0.0,0.0,0.0833333,0.217391,0.0,0,0.125,0.0,0.25,0.0,0.0,0,0.0,0.0,0.333333,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.166667,0,0.333333,0.0,0,0.0,0,0.0,0.0,0
12340,0.0277778,0.0,0.0,0.444444,0.0,0.026033,0.0,0.0,0.333333,0.25,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
7055,0.277778,0.0,0.0,0.111111,0.0,0.0913925,0.0,0.0,0.0,0.0,0.166667,0.304348,0.0,0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.333333,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
3606,0.388889,0.0,0.181818,0.444444,0.0,0.0797607,0.0,0.0,0.0,0.0,0.166667,0.347826,0.0,0,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.333333,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.4,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
4004,0.111111,0.0,0.0,0.666667,0.333333,0.15838,0.0,0.333333,0.0,0.0,0.0,0.0434783,0.0,0,0.0,0.0,0.0,0.333333,0.0,0,0.0,0.153846,0.0,0.5,0,0.0,0.0,0.5,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
7503,0.166667,0.0833333,0.0,0.111111,0.0,0.149485,0.0,0.0,0.0,0.0,0.0,0.217391,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.333333,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
447466,0.0277778,0.0,0.0,0.333333,0.166667,0.0774948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
25912,0.194444,0.0833333,0.0,0.222222,0.166667,0.264826,0.0,0.166667,0.0,0.0,0.0833333,0.130435,0.0,0,0.125,0.0,0.25,0.0,0.0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.333333,0,0.166667,0.0,0,0.0,0,0.0,0.0,0
13076,0.388889,0.0,0.0,0.222222,0.0,0.0950482,0.0,0.0,0.0,0.0,0.333333,0.347826,0.0,0,0.375,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
7824,0.111111,0.0,0.0,0.333333,0.166667,0.0526681,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
91612,0.25,0.0833333,0.0,0.666667,0.333333,0.13659,0.0,0.166667,0.0,0.0,0.166667,0.130435,0.25,0,0.25,0.0,0.25,0.0,0.0,0,0.0,0.153846,0.166667,0.0,0,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.5,0,0.333333,0.0,0,0.0,0,0.0,0.0,0
9601,0.166667,0.0,0.0,0.222222,0.166667,0.136433,0.0,0.0,0.0,0.0,0.0833333,0.173913,0.0,0,0.125,0.0,0.125,0.0,0.0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.166667,0,0.0,0.0,0,0.0,0,0.0,0.0,0
2078,0.222222,0.0833333,0.0,0.666667,0.166667,0.102823,0.0,0.0,0.0,0.0,0.0833333,0.130435,0.0,0,0.125,0.0,0.0,0.0,0.0,1,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.166667,0,0.0,0.0,0,0.0,0,0.0,0.25,0
8079,0.166667,0.0,0.0,0.0,0.0,0.0342722,0.0,0.0,0.0,0.0,0.0,0.0869565,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
3640,0.5,0.0,0.272727,0.333333,0.333333,0.081007,0.0,0.166667,0.0,0.0,0.0833333,0.173913,0.0,0,0.5,0.0,0.0,0.0,0.0,0,0.125,0.0,0.0,0.0,0,0.0,0.0,0.0,0,1,0.75,0.0,0.0,0.0,0.2,0.0,0,0.0,0,0.0714286,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
9260,0.111111,0.0,0.0,0.0,0.0,0.134596,0.5,0.0,0.0,0.0,0.0,0.173913,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.333333,0,0.0,0.0,0,0.0,0,0.0,0.0,0
7474,0.166667,0.0833333,0.0,0.0,0.0,0.247757,0.0,0.0,0.0,0.0,0.0,0.173913,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
11124,0.0277778,0.0,0.0,0.333333,0.166667,0.0747757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
6945,0.166667,0.0833333,0.0,0.0,0.0,0.247757,0.0,0.0,0.0,0.0,0.0,0.173913,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
11145,0.25,0.166667,0.0,0.333333,0.166667,0.146016,0.0,0.166667,0.333333,0.0,0.0833333,0.130435,0.0,0,0.125,0.0,0.25,0.0,0.0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.333333,0,0.166667,0.0,0,0.0,0,0.0,0.25,0
41462,0.138889,0.0,0.0909091,0.555556,0.166667,0.126137,0.0,0.166667,0.0,0.0,0.0833333,0.0,0.5,0,0.25,0.0,0.0,0.333333,0.0,0,0.125,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.666667,0,0.166667,0.0,0,0.0,0,0.0,0.25,0
7416,0.166667,0.0,0.0,0.0,0.0,0.162014,0.0,0.0,0.0,0.0,0.0,0.217391,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.333333,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
11575,0.166667,0.0,0.0,0.0,0.0,0.448363,0.0,0.0,0.0,0.0,0.0,0.217391,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.333333,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
4170,0.388889,0.0833333,0.0,0.222222,0.166667,0.174202,0.0,0.166667,0.0,0.0,0.25,0.26087,0.0,0,0.375,0.5,0.25,0.0,0.0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.333333,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.333333,0,0.0,0.0,0,0.0,0,0.0,0.0,0
4107,0.25,0.0,0.0909091,0.222222,0.166667,0.118239,0.0,0.0,0.0,0.5,0.0833333,0.173913,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.125,0.0769231,0.166667,0.0,0,0.0,0.0,0.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.5,0,0.0,0,0.333333,0.0,0
31677,0.277778,0.0833333,0.0,0.777778,0.166667,0.0866337,0.0,0.0,0.333333,0.5,0.0833333,0.130435,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.166667,0,0.0,0.0,0,0.0,0,0.0,0.25,0
11334,0.166667,0.166667,0.0909091,0.0,0.0,0.29243,0.0,0.0,0.0,0.0,0.0,0.130435,0.0,0,0.125,0.0,0.0,0.0,0.0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.2,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
12180,0.0555556,0.0,0.0,0.333333,0.166667,0.0648056,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
4933,0.194444,0.166667,0.0,0.222222,0.166667,0.200897,0.0,0.0,0.0,0.0,0.0833333,0.130435,0.0,0,0.125,0.0,0.25,0.0,0.0,0,0.0,0.0,0.166667,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.166667,0,0.0,0.0,0,0.0,0,0.0,0.0,0
5546,0.333333,0.0,0.0,0.0,0.0,0.149718,0.0,0.0,0.0,0.0,0.333333,0.217391,1.0,0,0.375,0.0,0.5,0.0,0.0,0,0.0,0.0,0.333333,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0,0.0,0.666667,0,0.0,0.0,0,0.0,0,1.0,0.0,0
31265,0.111111,0.0,0.0,0.444444,0.166667,0.0487001,0.0,0.166667,0.333333,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0769231,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
85991,0.166667,0.25,0.272727,0.222222,0.0,0.240778,0.0,0.0,0.0,0.0,0.0,0.130435,0.0,0,0.25,0.0,0.0,0.0,0.0,0,0.125,0.461538,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.5,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
36324,0.388889,0.0,0.0,0.555556,0.0,0.082641,0.5,0.0,0.0,0.0,0.166667,0.347826,0.0,0,0.25,0.0,0.25,0.0,0.0,0,0.0,0.0,0.333333,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.5,0,0.166667,0.0,0,0.0,0,0.0,0.5,0
4928,0.0833333,0.0,0.0,0.777778,0.0,0.0797607,0.0,0.0,0.0,0.0,0.166667,0.0,0.75,0,0.125,0.0,0.625,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.25,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.833333,0,0.0,0.0,0,0.0,0,0.0,0.0,0
8125,0.111111,0.0,0.0,0.444444,0.0,0.0182785,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0
