CID,na_in_C4,na_ex_Cl1,LeafAC_O2_C4_1,LeafAC_C4_C4_1,ms,FC_5_C4_0_O2_1_/_2_/_0_0,FC_13_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,FC_2_C4_0_/_/_0,rank,C4_2_O2_2_1,na_ex_S2,C4_2_N3_2_1,LeafAC_O2_P5_2,C4_2_C4_2_2,C4_2_N3_3_1,na_ex_F1,FC_33_C4_0_O2_1_N3_1_H1_2_C4_2_H1_3_H1_3_H1_3_/_2_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,LeafAC_N3_C4_1,LeafAC_C4_O2_1,FC_28_N3_0_H1_1_C4_1_O2_2_C4_2_H1_3_H1_3_H1_3_/_1_1_2_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_71_C4_0_O2_1_C4_1_H1_2_Cl1_2_Cl1_2_/_2_1_1_1_1_/_0_0_0_0_0_0,FC_16_N3_0_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_/_0_0_0_0_0,FC_58_C4_0_H1_1_H1_1_O2_1_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_8_O2_0_/_/_0,N3_2_N3_2_1,n,N3_3_N3_3_1,C4_4_C4_4_1,C4_2_N3_2_2,LeafAC_O2_C4_2
2160,0.75,0.0,0.0,0.0,0.0634436,0.0,0.0,0.416667,0.428571,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.517241,0,0.0,0.0,0.0
2164,0.25,0.0,0.0,0.5,0.0758678,0.75,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.344828,0,0.0,0.0,0.75
12834681,0.541667,0.0,0.333333,0.333333,0.134115,0.5,0.0,0.0833333,0.428571,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.333333,0.0,0,0,0.0,0,0.0,0.0,0.655172,0,0.0,0.0,0.75
92099,0.375,0.166667,0.333333,0.0,0.197438,0.0,0.0,0.0833333,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,1,0.0,0,0.0,0.0,0.482759,0,0.0,0.0,0.25
92099,0.375,0.166667,0.333333,0.0,0.197438,0.0,0.0,0.0833333,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,1,0.0,0,0.0,0.0,0.482759,0,0.0,0.0,0.25
92099,0.375,0.166667,0.333333,0.0,0.197438,0.0,0.0,0.0833333,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,1,0.0,0,0.0,0.0,0.482759,0,0.0,0.0,0.25
92099,0.375,0.166667,0.333333,0.0,0.197438,0.0,0.0,0.0833333,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,1,0.0,0,0.0,0.0,0.482759,0,0.0,0.0,0.25
2200,0.708333,0.0,0.0,0.0,0.0810909,0.0,0.0,0.25,0.428571,0.0,0.0,0.666667,0,0.666667,0.285714,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.482759,0,0.0,0.0,0.0
6464,0.208333,0.0,0.0,0.333333,0.0968685,0.75,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.310345,0,0.0,0.0,0.75
15359,0.125,0.0,0.0,0.5,0.0739841,0.0,0.0,0.166667,0.142857,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.25,0,0,0.0,0,0.0,0.0,0.310345,0,0.0,0.0,0.0
68114,0.291667,0.0,0.166667,0.0,0.116236,0.0,0.0,0.0833333,0.142857,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.172414,0,0.0,0.0,0.25
71105,0.25,0.0833333,0.0,0.333333,0.146525,0.25,0.0,0.0833333,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.5,0.344828,0,0.0,0.0,0.25
5371562,0.125,0.0,0.0,0.166667,0.122287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,1,0.0,0.5,0,0,0.0,0,0.333333,0.0,0.275862,0,0.0,0.0,0.25
54886,0.5,0.0,0.0,0.833333,0.0907762,0.5,0.0,0.25,0.285714,0.0,0.0,0.0,0,0.166667,0.142857,0.0,0,0.0,0.0,0,0,0.333333,0,0.666667,0.0,0.758621,0,0.0,0.0,0.5
27195,0.541667,0.0,0.0,0.0,0.279831,0.25,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.344828,0,0.0,0.0,0.25
2331,0.25,0.0,0.0,0.0,0.108216,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.333333,0.0,0,0,0.0,0,0.0,0.0,0.103448,0,0.0,0.0,0.25
7111,0.5,0.0,0.0,0.0,0.0910574,0.0,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.666667,0.0,0,0,0.0,0,0.0,0.0,0.275862,0,0.0,0.0,0.0
9201,0.708333,0.0,0.0,0.0,0.104179,0.0,0.0,0.5,0.571429,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.37931,0,0.0,0.0,0.0
9128,0.833333,0.0,0.0,0.0,0.119258,0.0,0.0,0.666667,0.714286,0.0,0.0,0.0,0,0.666667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.482759,0,0.0,0.0,0.0
9117,0.916667,0.0,0.0,0.0,0.127832,0.0,0.0,0.833333,0.857143,0.0,0.0,0.0,0,0.833333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.551724,0,0.0,0.0,0.0
9158,0.833333,0.0,0.0,0.0,0.119258,0.0,0.0,0.666667,0.714286,0.0,0.0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.482759,0,0.0,0.0,0.0
243,0.25,0.0,0.166667,0.0,0.128386,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.103448,0,0.0,0.0,0.25
3102,0.541667,0.0,0.0,0.0,0.108952,0.25,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.666667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.275862,0,0.0,0.0,0.25
7220,0.25,0.0,0.0,0.0,0.141343,0.0,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,1.0,0.103448,0,0.0,0.0,0.0
9228,0.291667,0.0,0.0,0.0,0.141343,0.0,0.0,0.166667,0.285714,0.5,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.333333,0.0,0.103448,0,0.0,0.25,0.0
2761506,0.0416667,0.0,0.166667,0.166667,0.0684629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.333333,0.0,0,0,0.0,0,0.0,0.0,0.0344828,0,0.0,0.0,0.25
8412,0.75,0.0,0.0,0.0,0.123675,0.0,0.0,0.5,0.571429,0.0,0.0,0.0,0,0.666667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.482759,0,0.0,0.0,0.0
28936,0.583333,0.0,0.166667,0.333333,0.238795,0.25,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.551724,0,0.0,0.0,0.25
40463715,0.208333,0.0,0.0,0.5,0.0826399,0.75,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.310345,0,0.0,0.0,0.75
76966345,0.25,0.0,0.0,0.333333,0.175464,0.75,0.0,0.0833333,0.142857,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.37931,0,0.0,0.0,0.75
7184,0.375,0.0,0.166667,0.166667,0.0858152,0.25,0.5,0.0833333,0.142857,0.5,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.333333,0.0,0.275862,0,0.0,0.0,0.25
2519,0.208333,0.0,0.0,0.0,0.12662,0.5,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.0,0.142857,0.0,0,0.0,0.0,0,0,1.0,0,0.0,0.0,0.275862,0,0.0,0.25,0.5
6129,0.458333,0.0,0.0,0.0,0.114161,0.0,0.0,0.25,0.285714,0.0,0.0,0.0,0,0.333333,0.0,0.0,1,0.0,0.0,0,0,0.0,0,0.333333,0.0,0.310345,0,0.0,0.0,0.25
2566,0.375,0.0,0.0,0.333333,0.0928987,0.0,0.0,0.25,0.285714,0.0,0.0,0.0,0,0.166667,0.0,0.0,1,0.0,0.0,0,0,0.0,0,0.666667,0.0,0.344828,0,0.0,0.0,0.25
13081,0.291667,0.0833333,0.0,0.333333,0.196737,0.0,0.0,0.0833333,0.142857,0.0,0.5,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.413793,0,0.0,0.0,0.0
21307,0.458333,0.0,0.0,0.166667,0.12733,0.25,0.0,0.166667,0.285714,0.5,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.333333,0.0,0.344828,0,0.0,0.0,0.25
40467114,0.25,0.25,0.5,0.0,0.231196,0.0,0.0,0.0,0.285714,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,1.0,0.0,0.37931,0,0.0,0.0,0.0
8630,0.25,0.166667,0.166667,0.0,0.268759,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.333333,0.0,0,0,0.0,0,0.0,0.0,0.206897,0,0.0,0.0,0.25
23714,0.291667,0.166667,0.0,0.0,0.229329,0.0,0.0,0.0833333,0.142857,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.333333,0.25,0,0,0.0,0,0.0,0.0,0.241379,0,0.0,0.0,0.25
134824507,0.416667,0.5,0.0,0.0,0.384517,0.0,0.0,0.0,0.428571,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.344828,0,0.142857,0.0,0.0
22544,0.291667,0.0833333,0.0,0.166667,0.10791,0.0,0.0,0.0833333,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.241379,0,0.0,0.25,0.0
6805,0.291667,0.25,0.166667,0.0,0.310561,0.0,0.0,0.0833333,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.241379,0,0.0,0.0,0.25
38988868,0.541667,0.0833333,0.333333,0.0,0.181782,0.0,0.0,0.333333,0.428571,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.413793,0,0.0,0.0,0.25
2728,0.291667,0.0833333,0.0,0.333333,0.131014,0.25,0.0,0.0833333,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.275862,0,0.0,0.0,0.25
16115,0.541667,0.0833333,0.0,0.0,0.134175,0.0,0.0,0.25,0.285714,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.333333,0.0,0.482759,0,0.0,0.0,0.25
2730,0.208333,0.25,0.0,0.333333,0.267576,0.0,0.0,0.0833333,0.142857,0.0,0.5,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.333333,0.0,0.413793,0,0.0,0.0,0.0
9171,0.75,0.0,0.0,0.0,0.109541,0.0,0.0,0.5,0.571429,0.0,0.0,0.0,0,0.666667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.413793,0,0.0,0.0,0.0
29978,0.75,0.0,0.166667,0.166667,0.115037,0.25,0.0,0.333333,0.428571,0.0,0.0,0.0,0,0.666667,0.0,0.0,0,0.0,0.25,0,0,0.0,0,0.0,0.0,0.689655,0,0.0,0.0,0.5
311,0.125,0.0,0.666667,0.0,0.164059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.241379,0,0.0,0.0,0.75
54778,0.416667,0.0833333,0.0,0.333333,0.122968,0.25,0.0,0.0833333,0.285714,0.5,0.0,0.0,0,0.166667,0.142857,0.0,0,0.0,0.0,0,0,0.0,0,0.333333,0.0,0.344828,0,0.0,0.0,0.25
54704531,0.708333,0.0833333,0.166667,0.166667,0.151219,0.25,0.0,0.333333,0.428571,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.333333,0.0,0.62069,0,0.0,0.0,0.5
323,0.375,0.0,0.0,0.0,0.144461,0.25,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.333333,0.0,0.172414,0,0.0,0.0,0.25
5838,0.416667,0.0,0.0,0.166667,0.0936931,0.75,0.0,0.0833333,0.285714,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.37931,0,0.0,0.0,0.75
13692036,0.291667,0.0,0.0,0.0,0.137809,0.75,0.0,0.0833333,0.285714,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.206897,0,0.0,0.0,0.75
16757558,0.541667,0.0,0.166667,0.333333,0.071904,0.75,0.0,0.0,0.285714,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.482759,0,0.0,0.0,0.75
6455379,0.75,0.166667,0.0,0.333333,0.153597,0.25,0.0,0.25,0.428571,0.0,0.0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.666667,0.0,0.758621,0,0.0,0.0,0.25
892,0.25,0.0,1.0,0.0,0.106007,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.206897,0,0.0,0.0,0.0
1379021,0.583333,0.0,0.166667,0.0,0.0822469,0.0,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.666667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.310345,0,0.0,0.0,0.0
736063,0.291667,0.0833333,0.166667,0.166667,0.162865,0.0,0.0,0.0833333,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.333333,0.0,0.241379,0,0.0,0.0,0.25
10800,0.25,0.0,0.166667,0.166667,0.190813,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.275862,0,0.0,0.0,0.0
10788,0.125,0.0,0.0,0.0,0.142273,0.0,0.0,0.0,0.142857,0.0,0.5,0.0,0,0.0,0.428571,0.0,0,0.0,0.0,0,0,0.666667,0,0.0,0.0,0.103448,0,0.0,0.0,0.0
9216,0.5,0.0,0.0,0.0,0.136524,0.0,0.0,0.333333,0.428571,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.666667,0.0,0.275862,0,0.0,0.0,0.0
17168,0.25,0.0833333,0.0,0.0,0.245039,0.0,0.0,0.0833333,0.142857,0.0,0.5,0.0,0,0.166667,0.0,0.0,0,0.0,0.5,0,0,0.0,0,0.333333,0.0,0.37931,0,0.0,0.0,0.0
8268,0.541667,0.416667,0.166667,0.0,0.291824,0.0,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.482759,0,0.0,0.0,0.0
37123,0.583333,0.0833333,0.0,0.0,0.206596,0.5,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.333333,0.0,0.285714,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.517241,0,0.0,0.0,0.5
6786,0.666667,0.0,0.0,0.333333,0.0595472,0.5,1.0,0.166667,0.142857,1.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.666667,0.0,0.62069,0,0.0,0.0,0.5
91612,0.375,0.0833333,0.0,0.5,0.125694,0.25,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.333333,0.0,0.586207,0,0.0,0.0,0.5
135424353,0.25,0.0,0.0,0.333333,0.0582,0.25,0.5,0.0833333,0.142857,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.310345,0,0.0,0.0,0.25
688400,0.291667,0.0,0.166667,0.333333,0.133423,0.0,0.0,0.0833333,0.142857,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.37931,0,0.0,0.0,0.0
10210,0.5,0.0,0.333333,0.0,0.146391,0.0,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.413793,0,0.0,0.0,0.5
3117,0.0833333,0.0,0.0,0.666667,0.131527,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.344828,0,0.0,0.0,0.0
3120,0.291667,0.166667,0.0,0.0,0.183746,0.0,0.0,0.0833333,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.275862,0,0.0,0.0,0.25
5960,0.0833333,0.0,0.333333,0.0,0.134717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.333333,0.0,0,0,0.0,0,0.0,0.0,0.103448,0,0.0,0.0,0.5
33032,0.125,0.0,0.333333,0.0,0.114376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.333333,0.0,0,0,0.0,0,0.0,0.0,0.137931,0,0.0,0.0,0.5
6106,0.0833333,0.0,0.166667,0.333333,0.0513974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.333333,0.0,0,0,0.0,0,0.0,0.0,0.103448,0,0.0,0.0,0.25
9013,0.25,0.0,0.0,0.166667,0.0954064,0.0,0.0,0.166667,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.333333,0.0,0,0,0.0,0,0.0,0.0,0.241379,0,0.0,0.0,0.25
7269,0.25,0.0,0.0,0.666667,0.0382803,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.137931,0,0.0,0.0,0.0
688353,0.291667,0.0,0.333333,0.0,0.121466,0.5,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.0,0.285714,0.0,0,0.0,0.0,0,0,0.666667,0,0.0,0.0,0.413793,0,0.0,0.25,0.5
6336211,0.291667,0.0,0.333333,0.0,0.0744573,0.0,0.0,0.0,0.285714,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.333333,0,0.0,0.0,0.241379,0,0.0,0.0,0.25
440735,0.625,0.0,0.666667,0.0,0.149374,0.25,0.0,0.25,0.428571,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.333333,0.0,0.517241,0,0.0,0.0,0.25
11869537,0.708333,0.0,0.166667,0.166667,0.0681474,0.25,0.0,0.166667,0.571429,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.482759,0,0.0,0.0,0.25
11869448,0.708333,0.0,0.166667,0.333333,0.0571607,0.25,0.0,0.0833333,0.571429,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.586207,0,0.0714286,0.0,0.25
54685524,0.833333,0.0,0.333333,0.166667,0.154402,0.75,0.0,0.5,0.571429,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.666667,0.0,0.827586,0,0.0,0.0,0.75
8434,0.291667,0.0,0.166667,0.166667,0.107613,0.25,0.0,0.0833333,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.206897,0,0.0,0.0,0.25
6338045,0.458333,0.0,0.0,0.333333,0.0945749,0.25,0.0,0.166667,0.285714,0.0,0.0,0.333333,0,0.333333,0.142857,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.413793,0,0.0,0.25,0.25
44178,0.458333,0.0,0.0,0.0,0.0893208,0.0,0.0,0.0833333,0.142857,0.5,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.333333,0.0,0.37931,0,0.0,0.0,0.25
62210,0.541667,0.0833333,0.0,0.166667,0.213251,0.0,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.166667,0.142857,0.571429,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.758621,0,0.0,0.0,0.0
72099,0.541667,0.0,0.166667,0.166667,0.119115,0.0,0.0,0.25,0.285714,0.0,0.0,0.0,0,0.5,0.0,0.142857,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.413793,0,0.0,0.0,0.25
6347538,0.833333,0.0,0.5,0.333333,0.100328,0.0,0.0,0.416667,0.428571,0.0,0.0,0.0,0,0.5,0.0,0.142857,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.827586,0,0.0,0.0,0.25
7671,0.25,0.0,0.0,0.0,0.108216,0.0,0.0,0.0833333,0.142857,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.103448,0,0.0,0.0,0.25
89810855,0.208333,0.0,0.833333,0.0,0.106007,0.0,0.0,0.0,0.142857,0.5,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.333333,0.0,0.206897,0,0.0,0.0,0.0
727,0.25,0.5,0.0,0.0,0.411072,0.0,0.0,0.0,0.142857,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.206897,0,0.0,0.0,0.0
16759278,0.666667,0.0,0.5,0.166667,0.10112,0.25,0.0,0.166667,0.714286,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.333333,0.0,0.655172,0,0.0,0.0,0.5
441140,0.541667,0.0833333,0.0,0.166667,0.144704,0.5,0.0,0.25,0.428571,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.75,0,0,0.0,0,0.333333,0.0,0.62069,0,0.0,0.0,0.5
135565445,0.666667,0.0,0.666667,0.0,0.152775,0.25,0.0,0.416667,0.571429,0.5,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.333333,0.0,0.551724,0,0.0,0.0,0.25
6901,0.0833333,0.5,0.0,0.0,0.761131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.137931,0,0.0,0.0,0.0
192197,0.583333,0.0,0.333333,0.333333,0.0681474,0.0,0.0,0.166667,0.285714,0.0,0.0,0.0,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.482759,0,0.0,0.0,0.0
1563370,0.458333,0.0,0.0,0.166667,0.064109,0.25,0.5,0.0833333,0.142857,0.5,0.0,0.0,0,0.166667,0.0,0.0,0,0.333333,0.0,0,0,0.0,0,0.333333,0.0,0.344828,0,0.0,0.0,0.25
798,0.333333,0.0,0.0,0.0,0.0993816,0.0,0.0,0.166667,0.285714,0.0,0.0,0.333333,0,0.333333,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.103448,0,0.0,0.0,0.0
802,0.375,0.0,0.166667,0.0,0.122069,0.0,0.0,0.25,0.285714,0.0,0.0,0.333333,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.241379,0,0.0,0.0,0.25
35699,0.208333,0.0,0.0,0.333333,0.0744573,0.5,0.0,0.0,0.142857,0.0,0.0,0.666667,0,0.0,0.142857,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.241379,0,0.0,0.0,0.5
76900,0.208333,0.0,0.0,0.0,0.17447,0.25,0.0,0.166667,0.285714,0.0,0.0,0.333333,0,0.0,0.0,0.0,0,0.333333,0.0,0,0,0.0,0,0.0,0.0,0.172414,0,0.0,0.25,0.25
3767,0.25,0.0,0.0,0.0,0.125753,0.0,0.0,0.0833333,0.142857,0.0,0.0,0.333333,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.137931,0,0.0,0.25,0.25
36606,0.333333,0.0,0.0,0.666667,0.0836278,0.0,1.0,0.0833333,0.142857,0.0,0.0,0.0,0,0.0,0.285714,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.551724,0,0.0,0.0,0.0
36679,0.291667,0.0,0.0,0.333333,0.0615698,0.0,0.0,0.0833333,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.310345,0,0.0,0.0,0.25
312440,0.333333,0.0,0.0,0.5,0.0814445,0.25,0.0,0.166667,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.333333,0.0,0.482759,0,0.0,0.0,0.5
667550,0.583333,0.0,0.166667,0.166667,0.112967,0.25,0.0,0.25,0.285714,0.0,0.0,0.0,0,0.5,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.0,0.0,0.448276,0,0.0,0.0,0.5
3828,0.458333,0.0,0.0,0.166667,0.137353,0.25,0.0,0.333333,0.428571,0.5,0.0,0.0,0,0.166667,0.0,0.0,0,0.0,0.5,0,0,0.0,0,0.666667,0.0,0.448276,0,0.0,0.0,0.25
71083,0.208333,0.0,0.166667,0.0,0.114841,0.0,0.0,0.0833333,0.142857,0.0,0.0,0.666667,0,0.0,0.0,0.0,0,0.333333,0.0,0,0,0.0,0,0.0,0.0,0.172414,0,0.0,0.25,0.25
7044039,0.208333,0.0,0.666667,0.0,0.106007,0.0,0.0,0.0,0.142857,0.5,0.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0,0.333333,0.0,0.137931,0,0.0,0.0,0.0
92222,0.333333,0.0,0.5,0.0,0.119435,0.0,0.0,0.0833333,0.142857,0.0,0.0,0.0,0,0.166667,0.0,0.0,0,0.333333,0.0,0,0,0.0,0,0.0,0.0,0.275862,0,0.0,0.0,0.25
17434,0.125,0.0,0.0,0.5,0.138987,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,0,0.333333,0,0.0,0.0,0.448276,0,0.0,0.0,0.5
