CID,n,n_in,ms,dg_1,dg_2,dg_3,dg_4,dg_in_1,dg_in_2,dg_in_3,dg_in_4,dg_hyd_0,dg_hyd_1,dg_hyd_2,dg_hyd_3,bd_in_2,bd_in_3,na_in_C,na_in_N,na_in_O,na_ex_C,na_ex_N,na_ex_O,C2_C2_1,C2_C2_2,C2_C3_1,C2_C3_2,C2_C4_1,C2_N2_1,C2_N2_2,C2_N3_1,C2_O2_1,C3_C3_1,C3_C3_2,C3_C4_1,C3_N2_1,C3_N2_2,C3_N3_1,C3_O2_1,C4_C4_1,C4_N2_1,C4_N3_1,C4_O2_1,N2_N2_1,N2_N2_2,N2_N3_1,N2_O2_1,N3_N3_1,N3_O2_1,O2_O2_1,FC_1_418,FC_2_297,FC_3_232,FC_4_145,FC_5_138,FC_6_81,FC_7_74,FC_8_47,FC_9_44,FC_10_34,FC_11_28,FC_12_27,FC_13_22,FC_14_16,FC_15_16,FC_16_16,FC_17_15,FC_18_14,FC_19_13,FC_20_13,FC_21_11,FC_22_11,FC_23_11,FC_24_9,FC_25_9,FC_26_8,FC_27_8,FC_28_8,FC_29_8,FC_30_6,FC_31_6,FC_32_6,FC_33_5,FC_34_4,FC_35_4,FC_36_4,FC_37_4,FC_38_4,FC_39_3,FC_40_3,FC_41_3,FC_42_2,FC_43_2,FC_44_2,FC_45_2,FC_46_2,FC_47_2,FC_48_2,FC_49_2,FC_50_2,FC_51_2,FC_52_2,FC_53_1,FC_54_1,FC_55_1,FC_56_1,FC_57_1,FC_58_1,FC_59_1,FC_60_1,FC_61_1,FC_62_1,FC_63_1,FC_64_1,FC_65_1,FC_66_1,FC_67_1,FC_68_1,FC_69_1,FC_70_1,FC_71_1
502,0.222222,0.292683,0.111100,0,0.343750,0.217391,0.000000,0.250000,0.242424,0.333333,0.000000,0.222222,0.304348,0.173913,0.071429,0.500000,0,0.314286,0.200000,0.000000,0.117647,0.000000,0.000000,0.307692,0.500000,0.187500,0.142857,0.000000,0.000000,0.000000,0.125000,0.000000,0.062500,0.250000,0.000000,0.100000,0.200000,0.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
504,0.240741,0.365854,0.105250,0,0.406250,0.260870,0.000000,0.000000,0.333333,0.400000,0.000000,0.259259,0.347826,0.173913,0.000000,0.583333,0,0.400000,0.200000,0.000000,0.000000,0.000000,0.000000,0.461538,0.500000,0.187500,0.285714,0.000000,0.000000,0.000000,0.125000,0.000000,0.125000,0.250000,0.000000,0.100000,0.200000,0.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
505,0.925926,0.780488,0.446450,0,0.468750,0.869565,0.200000,0.000000,0.848485,0.400000,0.000000,0.629630,0.782609,0.521739,0.642857,0.166667,0,0.857143,0.100000,0.222222,0.588235,0.000000,0.909091,0.307692,0.000000,0.937500,0.285714,0.000000,0.000000,0.000000,0.125000,0.000000,0.562500,0.000000,0.181818,0.000000,0.000000,0.400000,0.230769,0.000000,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.625000,0.600000,0.750000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
509,0.851852,0.829268,0.346150,0,0.812500,0.521739,0.000000,0.750000,0.787879,0.466667,0.000000,0.444444,0.695652,0.782609,0.428571,0.250000,0,0.857143,0.300000,0.222222,0.470588,0.333333,0.454545,0.769231,0.333333,0.750000,0.142857,0.000000,0.200000,0.000000,0.250000,0.200000,0.250000,0.000000,0.000000,0.300000,0.000000,0.200000,0.230769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.600000,0.000000,0.200000,0.250000,0.500000,0.000000,0.000000,0.000000,0.333333,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
510,0.925926,1.000000,0.357150,0,1.000000,0.565217,0.000000,0.500000,1.000000,0.533333,0.000000,0.481481,0.695652,1.000000,0.285714,0.250000,0,1.000000,0.400000,0.333333,0.352941,0.000000,0.454545,1.000000,0.333333,0.750000,0.142857,0.000000,0.200000,0.000000,0.625000,0.600000,0.250000,0.000000,0.000000,0.300000,0.000000,0.200000,0.230769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.600000,0.000000,0.200000,0.250000,0.500000,0.000000,0.000000,0.000000,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
512,0.259259,0.292683,0.200000,0,0.312500,0.260870,0.000000,0.250000,0.242424,0.333333,0.000000,0.296296,0.347826,0.086957,0.142857,0.583333,0,0.314286,0.200000,0.000000,0.176471,0.000000,0.090909,0.153846,0.500000,0.250000,0.285714,0.000000,0.000000,0.000000,0.125000,0.000000,0.062500,0.250000,0.000000,0.100000,0.200000,0.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
513,0.925926,1.000000,0.375000,0,1.000000,0.565217,0.000000,0.500000,1.000000,0.533333,0.000000,0.481481,0.739130,0.956522,0.285714,0.250000,0,0.971429,0.500000,0.333333,0.352941,0.000000,0.454545,0.923077,0.333333,0.750000,0.142857,0.000000,0.000000,0.000000,0.625000,0.800000,0.187500,0.000000,0.000000,0.600000,0.000000,0.200000,0.153846,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.600000,0.000000,0.200000,0.250000,0.500000,0.000000,0.000000,0.000000,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
514,0.259259,0.292683,0.200000,0,0.312500,0.260870,0.000000,0.250000,0.242424,0.333333,0.000000,0.296296,0.260870,0.173913,0.142857,0.500000,0,0.314286,0.200000,0.000000,0.176471,0.000000,0.090909,0.230769,0.333333,0.250000,0.285714,0.000000,0.000000,0.000000,0.125000,0.000000,0.062500,0.250000,0.000000,0.100000,0.200000,0.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
515,0.944444,0.804878,0.438600,0,0.500000,0.869565,0.200000,0.250000,0.818182,0.466667,0.000000,0.629630,0.826087,0.565217,0.571429,0.166667,0,0.885714,0.100000,0.222222,0.588235,0.000000,0.909091,0.307692,0.000000,1.000000,0.285714,0.000000,0.000000,0.000000,0.125000,0.000000,0.562500,0.000000,0.181818,0.000000,0.000000,0.400000,0.230769,0.000000,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.625000,0.600000,0.750000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
517,0.222222,0.292683,0.111100,0,0.343750,0.217391,0.000000,0.250000,0.242424,0.333333,0.000000,0.222222,0.391304,0.086957,0.071429,0.583333,0,0.314286,0.200000,0.000000,0.117647,0.000000,0.000000,0.230769,0.666667,0.187500,0.142857,0.000000,0.000000,0.000000,0.125000,0.000000,0.062500,0.250000,0.000000,0.100000,0.200000,0.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
518,0.925926,1.000000,0.339300,0,1.000000,0.565217,0.000000,0.500000,1.000000,0.533333,0.000000,0.444444,0.739130,1.000000,0.285714,0.250000,0,1.000000,0.500000,0.222222,0.352941,0.000000,0.454545,1.000000,0.333333,0.750000,0.142857,0.000000,0.200000,0.000000,0.625000,0.600000,0.250000,0.000000,0.000000,0.500000,0.000000,0.200000,0.076923,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.600000,0.000000,0.200000,0.250000,0.500000,0.000000,0.000000,0.000000,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
519,0.111111,0.073171,0.583350,0,0.093750,0.173913,0.000000,0.250000,0.090909,0.066667,0.000000,0.185185,0.173913,0.086957,0.071429,0.166667,0,0.085714,0.100000,0.000000,0.117647,0.000000,0.272727,0.000000,0.166667,0.062500,0.000000,0.000000,0.000000,0.000000,0.250000,0.000000,0.062500,0.250000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.125000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
520,0.259259,0.292683,0.200000,0,0.312500,0.260870,0.000000,0.250000,0.242424,0.333333,0.000000,0.296296,0.347826,0.086957,0.142857,0.583333,0,0.314286,0.200000,0.000000,0.176471,0.000000,0.090909,0.153846,0.500000,0.250000,0.285714,0.000000,0.000000,0.000000,0.125000,0.000000,0.062500,0.250000,0.000000,0.100000,0.200000,0.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
522,0.870370,0.853659,0.358500,0,0.843750,0.521739,0.000000,0.750000,0.818182,0.466667,0.000000,0.444444,0.739130,0.782609,0.428571,0.250000,0,0.857143,0.400000,0.222222,0.470588,0.333333,0.454545,0.769231,0.333333,0.750000,0.142857,0.000000,0.000000,0.000000,0.250000,0.400000,0.187500,0.000000,0.000000,0.600000,0.000000,0.200000,0.153846,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.600000,0.000000,0.200000,0.250000,0.500000,0.000000,0.000000,0.000000,0.333333,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
525,0.833333,0.829268,0.333350,0,0.812500,0.521739,0.000000,0.750000,0.787879,0.466667,0.000000,0.407407,0.695652,0.826087,0.357143,0.250000,0,0.857143,0.300000,0.222222,0.470588,0.000000,0.454545,0.769231,0.333333,0.750000,0.142857,0.000000,0.200000,0.000000,0.250000,0.200000,0.250000,0.000000,0.000000,0.300000,0.000000,0.200000,0.230769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.600000,0.000000,0.200000,0.250000,1.000000,0.000000,0.000000,0.000000,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
526,0.500000,0.536585,0.393950,0,0.593750,0.304348,0.000000,0.250000,0.545455,0.333333,0.000000,0.333333,0.478261,0.565217,0.000000,0.250000,0,0.542857,0.300000,0.111111,0.117647,0.666667,0.272727,0.615385,0.333333,0.437500,0.142857,0.000000,0.200000,0.000000,0.375000,0.200000,0.062500,0.000000,0.000000,0.100000,0.000000,0.400000,0.076923,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
527,0.722222,0.731707,0.355550,0,0.718750,0.478261,0.000000,0.750000,0.666667,0.466667,0.000000,0.333333,0.695652,0.695652,0.285714,0.250000,0,0.771429,0.200000,0.222222,0.352941,0.000000,0.454545,0.692308,0.333333,0.687500,0.142857,0.000000,0.000000,0.000000,0.250000,0.200000,0.250000,0.000000,0.000000,0.200000,0.000000,0.200000,0.230769,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.400000,0.000000,0.400000,0.250000,0.500000,0.000000,0.000000,0.000000,0.333333,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
528,0.277778,0.414634,0.095250,0,0.468750,0.260870,0.000000,0.000000,0.393939,0.400000,0.000000,0.259259,0.608696,0.000000,0.000000,0.833333,0,0.457143,0.200000,0.000000,0.000000,0.000000,0.000000,0.307692,1.000000,0.312500,0.285714,0.000000,0.000000,0.000000,0.125000,0.000000,0.062500,0.250000,0.000000,0.100000,0.200000,0.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
530,0.185185,0.146341,0.500000,0,0.156250,0.217391,0.000000,0.250000,0.181818,0.066667,0.000000,0.259259,0.173913,0.130435,0.142857,0.166667,0,0.171429,0.100000,0.000000,0.117647,0.333333,0.272727,0.153846,0.166667,0.125000,0.000000,0.000000,0.000000,0.000000,0.250000,0.000000,0.062500,0.250000,0.000000,0.000000,0.000000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.200000,0.125000,0.200000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
532,0.611111,0.707317,0.282050,0,0.687500,0.478261,0.000000,0.000000,0.696970,0.533333,0.000000,0.592593,0.565217,0.260870,0.285714,0.833333,0,0.657143,0.500000,0.222222,0.294118,0.000000,0.090909,0.538462,0.333333,0.187500,1.000000,0.000000,0.000000,0.000000,0.375000,0.600000,0.187500,0.000000,0.000000,0.400000,0.200000,0.400000,0.076923,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.200000,0.125000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
534,0.314815,0.414634,0.173900,0,0.437500,0.304348,0.000000,0.000000,0.393939,0.400000,0.000000,0.333333,0.565217,0.000000,0.071429,0.833333,0,0.457143,0.200000,0.000000,0.058824,0.000000,0.090909,0.230769,0.833333,0.375000,0.428571,0.000000,0.000000,0.000000,0.125000,0.000000,0.062500,0.250000,0.000000,0.100000,0.200000,0.400000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.250000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
