CID,na_in_C4,LeafAC_O2_C4_1,na_ex_Cl1,LeafAC_C4_C4_1,LeafAC_O2_C4_2,dg_in_1,C4_2_N3_3_1,na_ex_Br1,C4_3_C4_3_2,C4_2_N3_2_1,na_ex_S2,C4_2_C4_2_1,na_ex_F1,FC_3_C4_0_/_/_0,FC_10_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,LeafAC_O2_N3_2,ms,FC_25_C4_0_C4_1_O2_2_O2_2_H1_3_/_1_2_1_1_/_0_0_0_0_0,C4_2_O2_2_1,N3_3_N3_3_1,LeafAC_C4_C4_2,dg_in_4,FC_61_C4_0_H1_1_H1_1_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0,LeafAC_C4_S2_1,C4_4_C4_4_1,na_ex_O2,FC_37_C4_0_O2_1_N3_1_H1_2_C4_2_H1_3_H1_3_H1_3_/_2_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_66_C4_0_H1_1_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_2_1_1_1_1_1_/_0_0_0_0_0_0_0_0,LeafAC_C4_C4_3,FC_94_C4_0_O2_1_C4_1_H1_2_H1_2_H1_2_/_2_1_1_1_1_/_0_0_0_0_0_0
16562,0.194444,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.047619,0.75,0.0833333,0.0,0.0,0.0840887,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
5281873,0.527778,0.0,0.0833333,0.2,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.142857,0.75,0.25,0.0,0.0,0.0915609,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
40896,0.166667,0.0,0.0,0.3,0.25,0.5,0.0,0.0,0.166667,0.0,0.0,0.0,0.75,0.166667,0.0,0.0,0.0992322,0.0,0.0,0,0.0,0.0,0,0,0.0,0.272727,0,0,0,0
37869,0.333333,0.0,0.0,0.1,0.0,0.25,0.0,0.0,0.166667,0.0,0.0,0.0952381,0.75,0.25,0.0,0.0,0.120659,0.0,0.0,0,0.0,0.0,0,0,0.0,0.363636,0,0,0,0
50980,0.583333,0.0,0.0,0.2,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.190476,0.5,0.416667,0.0,0.0,0.0739026,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
7004,0.277778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.166667,0.0,0.0,0.18827,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
5920,0.388889,0.181818,0.0,0.0,0.25,0.25,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.273041,0.0,0.0,0,0.0,0.0,0,0,0.0,0.272727,0,0,0,0
6181,0.222222,0.181818,0.0,0.0,0.25,0.25,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0833333,0.0,0.0,0.262495,0.0,0.0,0,0.0,0.0,0,0,0.0,0.272727,0,0,0,0
15530,0.166667,0.0909091,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.422223,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
8631,0.166667,0.181818,0.0,0.0,0.25,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3821,0.5,0.0,0,0.0,0.0,0,0,0.0,0.272727,0,0,0,0
28935,0.166667,0.0,0.166667,0.0,0.0,0.25,0.0,0.0,0.166667,0.0,0.5,0.0,0.0,0.0833333,0.0,0.0,0.246589,0.0,0.0,0,0.0,0.0,0,0,0.0,0.181818,0,0,0,0
11993,0.166667,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0,0.0,0.296983,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
27195,0.361111,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.190476,0.0,0.166667,0.0,0.0,0.156403,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
6941,0.166667,0.0909091,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0,0.0,0.234023,0.5,0.0,0,0.0,0.0,0,0,0.0,0.181818,0,0,0,0
12269,0.166667,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0,0.0,0.0,0.296983,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
12060,0.166667,0.0909091,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0,0.0,0.0,0.234023,0.5,0.0,0,0.0,0.0,0,0,0.0,0.181818,0,0,0,0
11522,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.047619,0.0,0.0,0.0,0.0,0.367061,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
12510,0.166667,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0,0.0,0.0,0.296983,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
9605,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619,0.25,0.0,0.0,0.0,0.271156,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
12147,0.166667,0.0,0.0,0.1,0.25,0.25,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0833333,0.0,0.0,0.181203,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
11575,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0,0.0,0.24281,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
66602,0.111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
66602,0.111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
66602,0.111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
66602,0.111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
20274,0.111111,0.0,0.0,0.1,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0,0.333333,0.0,0.107316,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
10962,0.0277778,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.169942,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
5773,0.5,0.0909091,0.0,0.0,0.75,0.0,0.285714,0.0,0.166667,0.0,0.0,0.142857,0.0,0.166667,0.0,0.0,0.0959871,0.0,0.0,0,0.0,0.0,0,0,0.0,0.363636,0,0,0,0
4201,0.25,0.0,0.0,0.0,0.0,0.0,0.285714,0.0,0.0,0.0,0.0,0.190476,0.0,0.0833333,0.0,0.0,0.0533628,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
72792,0.333333,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.333333,0.5,0.0,0.0,0.0,0.333333,0.0,0.0,0.0620917,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
9189,0.361111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.190476,0.0,0.333333,0.0,0.0,0.0687821,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
6796,0.361111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.142857,0.0,0.333333,0.0,0.0,0.0687821,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
6433761,0.5,0.0909091,0.0,0.1,0.5,0.25,0.0,0.0,0.333333,0.0,0.0,0.0952381,0.0,0.333333,0.0,0.0,0.0682709,0.0,0.0,0,0.0,0.0,0,0,0.0,0.363636,0,0,0,0
6433761,0.5,0.0909091,0.0,0.1,0.5,0.25,0.0,0.0,0.333333,0.0,0.0,0.0952381,0.0,0.333333,0.0,0.0,0.0682709,0.0,0.0,0,0.0,0.0,0,0,0.0,0.363636,0,0,0,0
6433761,0.5,0.0909091,0.0,0.1,0.5,0.25,0.0,0.0,0.333333,0.0,0.0,0.0952381,0.0,0.333333,0.0,0.0,0.0682709,0.0,0.0,0,0.0,0.0,0,0,0.0,0.363636,0,0,0,0
6433761,0.5,0.0909091,0.0,0.1,0.5,0.25,0.0,0.0,0.333333,0.0,0.0,0.0952381,0.0,0.333333,0.0,0.0,0.0682709,0.0,0.0,0,0.0,0.0,0,0,0.0,0.363636,0,0,0,0
14536,0.25,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.166667,0.0,0.0,0.0507062,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
69089,0.25,0.0,0.0,0.1,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.166667,0.0,0.0,0.0647913,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
135441757,0.25,0.0909091,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0952381,0.0,0.166667,0.0,0.0,0.0739401,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
12302744,0.444444,0.0909091,0.0,0.0,0.25,0.0,0.142857,0.0,0.333333,0.0,0.0,0.0952381,0.0,0.333333,0.0,0.0,0.0539928,0.0,0.0,0,0.0,1.0,0,0,0.0714286,0.363636,0,0,0,0
9215,0.361111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.333333,0.0,0.0,0.0687821,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
11374,0.25,0.0909091,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.047619,0.0,0.166667,0.0,0.0,0.0739401,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
7138,0.25,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0507062,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
1923,0.25,0.0909091,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0952381,0.0,0.166667,0.0,0.0,0.0739401,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
7047,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.166667,0.0,0.0,0.0651089,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
3696,0.472222,0.0,0.0,0.0,0.0,0.25,0.142857,0.0,0.0,0.0,0.0,0.333333,0.0,0.333333,0.0,0.0,0.0392947,0.0,0.0,0,0.0,0.0,1,0,0.0,0.0,0,0,0,0
2995,0.472222,0.0,0.0,0.0,0.0,0.25,0.142857,0.0,0.0,0.0,0.0,0.333333,0.0,0.333333,0.0,0.0,0.0413945,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
442021,0.583333,0.0,0.0,0.0,0.25,0.0,0.285714,0.0,0.166667,0.0,0.0,0.0952381,0.0,0.333333,0.0,0.0,0.0570851,0.0,0.5,0,0.0,0.5,0,0,0.0,0.272727,0,0,0,0
442021,0.583333,0.0,0.0,0.0,0.25,0.0,0.285714,0.0,0.166667,0.0,0.0,0.0952381,0.0,0.333333,0.0,0.0,0.0570851,0.0,0.5,0,0.0,0.5,0,0,0.0,0.272727,0,0,0,0
442021,0.583333,0.0,0.0,0.0,0.25,0.0,0.285714,0.0,0.166667,0.0,0.0,0.0952381,0.0,0.333333,0.0,0.0,0.0570851,0.0,0.5,0,0.0,0.5,0,0,0.0,0.272727,0,0,0,0
442021,0.583333,0.0,0.0,0.0,0.25,0.0,0.285714,0.0,0.166667,0.0,0.0,0.0952381,0.0,0.333333,0.0,0.0,0.0570851,0.0,0.5,0,0.0,0.5,0,0,0.0,0.272727,0,0,0,0
441071,0.583333,0.0,0.0,0.0,0.25,0.0,0.285714,0.0,0.0,0.0,0.0,0.190476,0.0,0.333333,0.0,0.0,0.0560031,0.0,0.5,0,0.0,0.5,0,0,0.0,0.0909091,0,0,0,0
441071,0.583333,0.0,0.0,0.0,0.25,0.0,0.285714,0.0,0.0,0.0,0.0,0.190476,0.0,0.333333,0.0,0.0,0.0560031,0.0,0.5,0,0.0,0.5,0,0,0.0,0.0909091,0,0,0,0
441071,0.583333,0.0,0.0,0.0,0.25,0.0,0.285714,0.0,0.0,0.0,0.0,0.190476,0.0,0.333333,0.0,0.0,0.0560031,0.0,0.5,0,0.0,0.5,0,0,0.0,0.0909091,0,0,0,0
441071,0.583333,0.0,0.0,0.0,0.25,0.0,0.285714,0.0,0.0,0.0,0.0,0.190476,0.0,0.333333,0.0,0.0,0.0560031,0.0,0.5,0,0.0,0.5,0,0,0.0,0.0909091,0,0,0,0
5284371,0.444444,0.0909091,0.0,0.0,0.0,0.0,0.142857,0.0,0.333333,0.0,0.0,0.047619,0.0,0.333333,0.0,0.0,0.0531138,0.0,0.0,0,0.0,0.5,0,0,0.0,0.181818,0,0,0,0
5288826,0.444444,0.181818,0.0,0.0,0.0,0.0,0.142857,0.0,0.333333,0.0,0.0,0.047619,0.0,0.333333,0.0,0.0,0.0563549,0.0,0.0,0,0.0,0.5,0,0,0.0,0.181818,0,0,0,0
11055653,0.444444,0.0909091,0.0,0.0,0.25,0.0,0.142857,0.0,0.333333,0.0,0.0,0.047619,0.0,0.25,0.0,0.0,0.0531138,0.0,0.0,0,0.0,0.5,0,0,0.0,0.272727,0,0,0,0
6100671,0.472222,0.181818,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.25,0.0,0.0,0.044922,0.0,0.0,0,0.0,0.5,0,0,0.0,0.181818,0,0,0,0
3000322,0.416667,0.0909091,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0833333,0.0,0.0,0.0548717,0.0,0.0,0,0.0,0.0,0,0,0.0,0.181818,0,0,0,0
154417,0.416667,0.0909091,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0833333,0.0,0.0,0.0458325,0.0,0.0,0,0.0,0.0,0,0,0.0,0.181818,0,0,0,0
446220,0.416667,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.0833333,0.0,0.0,0.0548717,0.0,0.0,0,0.0,0.0,0,0,0.0,0.272727,0,0,0,0
91460,0.194444,0.181818,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0,0.0,0.0,0.0465688,0.0,0.0,0,0.0,0.0,0,0,0.0,0.272727,0,0,0,0
589615,0.166667,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.166667,0.0,0.0,0.0840064,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
589615,0.166667,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.166667,0.0,0.0,0.0840064,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
589615,0.166667,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.166667,0.0,0.0,0.0840064,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
589615,0.166667,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.166667,0.0,0.0,0.0840064,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
23422050,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.166667,0.0,0.0,0.0917877,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
23422050,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.166667,0.0,0.0,0.0917877,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
23422050,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.166667,0.0,0.0,0.0917877,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
23422050,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.166667,0.0,0.0,0.0917877,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
4463,0.388889,0.0,0.0,0.1,0.25,0.0,0.0,0.0,0.333333,0.25,0.0,0.0952381,0.0,0.333333,0.0,0.0,0.0695554,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
589653,0.166667,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.166667,0.0,0.0,0.0840064,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
23422065,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.166667,0.0,0.0,0.0917877,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
1043,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.166667,0.0,0.0,0.0998866,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
589692,0.166667,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.166667,0.0,0.0,0.0840064,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
23422064,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.166667,0.0,0.0,0.0917877,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
6245,0.277778,0.272727,0.0,0.0,0.0,0.0,0.142857,0.0,0.166667,0.25,0.0,0.0,0.0,0.166667,0.0,0.0,0.0740355,0.0,0.0,0,0.0,0.0,0,0,0.0,0.272727,0,0,0,0
135398641,0.25,0.272727,0.0,0.0,0.25,0.0,0.142857,0.0,0.166667,0.25,0.0,0.0,0.0,0.166667,0.0,0.0,0.0850821,0.0,0.0,0,0.0,0.0,0,0,0.0,0.363636,0,0,0,0
135398641,0.25,0.272727,0.0,0.0,0.25,0.0,0.142857,0.0,0.166667,0.25,0.0,0.0,0.0,0.166667,0.0,0.0,0.0850821,0.0,0.0,0,0.0,0.0,0,0,0.0,0.363636,0,0,0,0
135398641,0.25,0.272727,0.0,0.0,0.25,0.0,0.142857,0.0,0.166667,0.25,0.0,0.0,0.0,0.166667,0.0,0.0,0.0850821,0.0,0.0,0,0.0,0.0,0,0,0.0,0.363636,0,0,0,0
135398641,0.25,0.272727,0.0,0.0,0.25,0.0,0.142857,0.0,0.166667,0.25,0.0,0.0,0.0,0.166667,0.0,0.0,0.0850821,0.0,0.0,0,0.0,0.0,0,0,0.0,0.363636,0,0,0,0
2153,0.138889,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.166667,0.25,0.0,0.0,0.0,0.166667,0.0,0.0,0.0836888,0.0,0.0,0,0.0,0.0,0,0,0.0,0.181818,0,0,0,0
2153,0.138889,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.166667,0.25,0.0,0.0,0.0,0.166667,0.0,0.0,0.0836888,0.0,0.0,0,0.0,0.0,0,0,0.0,0.181818,0,0,0,0
2153,0.138889,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.166667,0.25,0.0,0.0,0.0,0.166667,0.0,0.0,0.0836888,0.0,0.0,0,0.0,0.0,0,0,0.0,0.181818,0,0,0,0
2153,0.138889,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.166667,0.25,0.0,0.0,0.0,0.166667,0.0,0.0,0.0836888,0.0,0.0,0,0.0,0.0,0,0,0.0,0.181818,0,0,0,0
493570,0.388889,0.363636,0.0,0.2,0.5,0.25,0.142857,0.0,0.166667,0.0,0.0,0.0,0.0,0.333333,0.0,0.0,0.0728902,0.0,0.0,0,0.0,0.0,0,0,0.0,0.545455,0,0,0,0
5426,0.361111,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0,0.166667,0.0,0.0,0.0898328,0.0,0.0,0,0.0,0.0,0,0,0.0,0.363636,0,0,0,0
11420,0.138889,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.047619,0.0,0.0,0.0,0.0,0.0406534,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
7936,0.138889,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0406534,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
11526,0.138889,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0406534,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
7937,0.138889,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619,0.0,0.0,0.0,0.0,0.0406534,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
7523,0.138889,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0,0.0,0.0406534,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
8871,0.138889,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,0.047619,0.0,0.0,0.0,0.0,0.0713154,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
275196,0.5,0.0,0.0,0.0,0.25,0.0,0.142857,0.0,0.666667,0.0,0.0,0.047619,0.0,0.5,0.0,0.0,0.0689681,0.0,1.0,0,0.0,0.0,0,0,0.0,0.363636,0,0,0,0
197835,0.5,0.0,0.0,0.0,0.25,0.0,0.142857,0.0,0.5,0.0,0.0,0.047619,0.0,0.5,0.0,0.0,0.0694193,0.0,1.0,0,0.0,0.0,0,0,0.0,0.272727,0,0,0,0
4058,0.333333,0.0,0.0,0.1,0.25,0.25,0.285714,0.0,0.0,0.0,0.0,0.190476,0.0,0.166667,0.0,0.0,0.0413945,0.0,0.0,0,0.0,0.5,0,0,0.0,0.0909091,0,0,0,0
13387,0.111111,0.0,0.0,0.0,0.25,0.0,0.142857,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0,0.0,0.0386386,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
54682938,0.666667,0.454545,0.0,0.1,0.75,0.0,0.428571,0.0,0.5,0.25,0.0,0.190476,0.0,0.333333,0.0,0.0,0.0619776,0.0,0.0,0,0.0,0.0,0,0,0.0,0.727273,0,0,0,0
54682938,0.666667,0.454545,0.0,0.1,0.75,0.0,0.428571,0.0,0.5,0.25,0.0,0.190476,0.0,0.333333,0.0,0.0,0.0619776,0.0,0.0,0,0.0,0.0,0,0,0.0,0.727273,0,0,0,0
54682938,0.666667,0.454545,0.0,0.1,0.75,0.0,0.428571,0.0,0.5,0.25,0.0,0.190476,0.0,0.333333,0.0,0.0,0.0619776,0.0,0.0,0,0.0,0.0,0,0,0.0,0.727273,0,0,0,0
54682938,0.666667,0.454545,0.0,0.1,0.75,0.0,0.428571,0.0,0.5,0.25,0.0,0.190476,0.0,0.333333,0.0,0.0,0.0619776,0.0,0.0,0,0.0,0.0,0,0,0.0,0.727273,0,0,0,0
12291,0.138889,0.0,0.0,0.0,0.0,0.0,0.285714,0.0,0.0,0.0,0.0,0.190476,0.0,0.0,0.0,0.0,0.015253,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
638024,0.472222,0.0,0.0,0.0,0.25,0.0,0.285714,0.0,0.166667,0.0,0.0,0.238095,0.0,0.25,0.0,0.0,0.0563549,0.0,1.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
638024,0.472222,0.0,0.0,0.0,0.25,0.0,0.285714,0.0,0.166667,0.0,0.0,0.238095,0.0,0.25,0.0,0.0,0.0563549,0.0,1.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
638024,0.472222,0.0,0.0,0.0,0.25,0.0,0.285714,0.0,0.166667,0.0,0.0,0.238095,0.0,0.25,0.0,0.0,0.0563549,0.0,1.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
638024,0.472222,0.0,0.0,0.0,0.25,0.0,0.285714,0.0,0.166667,0.0,0.0,0.238095,0.0,0.25,0.0,0.0,0.0563549,0.0,1.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
7526,0.138889,0.0,0.0,0.0,0.0,0.0,0.285714,0.0,0.0,0.0,0.0,0.190476,0.0,0.0,0.0,0.333333,0.0413945,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0909091,0,0,0,0
442935,0.305556,0.0909091,0.0,0.0,0.25,0.0,0.142857,0.0,0.0,0.0,0.0,0.142857,0.0,0.25,0.0,0.0,0.074402,0.0,0.0,0,0.0,0.0,0,0,0.0,0.181818,0,0,0,0
2230,0.166667,0.0,0.0,0.0,0.25,0.25,0.285714,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0833333,0.0,0.0,0.0437566,0.0,0.0,0,0.0,0.0,0,0,0.0,0.181818,0,0,0,0
37264,0.388889,0.0909091,0.0,0.2,0.25,0.25,0.571429,0.0,0.333333,0.0,0.0,0.0952381,0.0,0.25,0.0,0.0,0.0587171,0.0,0.5,0,0.0,0.0,0,0,0.0,0.454545,0,0,0,0
35699,0.138889,0.0,0.0,0.2,0.5,0.25,0.142857,0.0,0.0,0.5,0.0,0.047619,0.0,0.0,0.0,0.0,0.0465688,0.0,0.0,0,0.0,0.0,0,0,0.0,0.181818,0,0,0,0
7972,0.111111,0.0,0.0,0.0,0.0,0.0,0.285714,0.0,0.0,0.0,0.0,0.0952381,0.0,0.0,0.0,0.0,0.0277463,0.0,1.0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0
247,0.0277778,0.0909091,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0380791,0.0,0.0,0,0.0,0.0,0,0,0.0,0.181818,0,0,0,0
