CID,na_in_C4,na_ex_Cl1,LeafAC_O2_C4_1,LeafAC_C4_C4_1,LeafAC_O2_C4_2,ms,FC_10_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,n_in,na_ex_S2,LeafAC_O2_S6_1,na_ex_C4,LeafAC_O2_P5_2,C4_2_N3_3_1,C4_2_O2_2_1,C4_2_N3_2_1,LeafAC_C4_N3_1,LeafAC_C4_O2_1,FC_1_C4_0_H1_1_/_1_/_0_0,bd_in_2,FC_31_C4_0_S6_1_O2_2_O2_2_N3_2_H1_3_H1_3_/_1_2_2_1_1_1_/_0_0_0_0_0_0_0,na_in_N3,FC_57_C4_0_F1_1_F1_1_/_1_1_/_0_0_0,FC_12_C4_0_H1_1_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_/_0_0_0_0_0_0,LeafAC_O2_S4_2,S2_2_S2_2_1,FC_237_C4_0_N3_1_C4_2_H1_3_H1_3_H1_3_/_2_1_1_1_1_/_0_0_0_0_0_0,N3_2_N3_2_1,FC_25_C4_0_C4_1_O2_2_O2_2_H1_3_/_1_2_1_1_/_0_0_0_0_0,FC_37_C4_0_I1_1_/_1_/_0_0,FC_41_C4_0_H1_1_C4_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_2_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0
8374,0.125,0.0833333,0.0416667,0.0,0.125,0.150305,0.0,0.107143,0.0,0.0,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.333333,0.0,0.0
7456,0.145833,0.0,0.0416667,0.0,0.125,0.0922604,0.0,0.125,0.0,0.0,0.0416667,0.0,0.0,0.0,0.0,0.0,0.166667,0.142857,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
7478,0.125,0.0,0.0416667,0.0,0.125,0.0922604,0.0,0.107143,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.166667,0.142857,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.333333,0.0,0.0
5366286,0.0625,0.0,0.0,0.0,0.25,0.0949181,0.0,0.0892857,0.5,0.0,0.166667,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0416667,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
12124,0.125,0.0,0.0416667,0.0555556,0.125,0.0814967,0.0,0.125,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.125,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
6945,0.125,0.0833333,0.0,0.0,0.0,0.169827,0.0,0.107143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
11461,0.125,0.0,0.0416667,0.0,0.125,0.0922604,0.0,0.107143,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.166667,0.142857,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.333333,0.0,0.0
12087,0.125,0.0,0.0416667,0.0,0.125,0.120665,0.0,0.107143,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.333333,0.0,0.0
637520,0.1875,0.0,0.0,0.0,0.125,0.077039,0.0,0.160714,0.0,0.0,0.0416667,0.0,0.0,0.0,0.0,0.0,0.166667,0.25,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
11972,0.125,0.0,0.0416667,0.0555556,0.125,0.0814967,0.0,0.125,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.125,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
16126,0.125,0.166667,0.0,0.0,0.0,0.165214,0.0,0.107143,0.0,0.0,0.0416667,0.0,0.0,0.0,0.0,0.0,0.166667,0.107143,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
7560,0.145833,0.0,0.0,0.0,0.125,0.0643545,0.0,0.142857,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.25,0.0,0.178571,0.125,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1292,0.145833,0.0,0.0833333,0.0,0.125,0.0922604,0.0,0.125,0.0,0.0,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0.178571,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1183,0.125,0.0,0.0416667,0.0,0.125,0.0922604,0.0,0.107143,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.166667,0.107143,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
11370,0.125,0.0,0.0416667,0.0,0.125,0.0922604,0.0,0.107143,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.166667,0.142857,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.333333,0.0,0.0
49296,0.125,0.0,0.0,0.222222,0.375,0.0635572,0.0,0.142857,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.5
7220,0.125,0.0,0.0,0.0,0.0,0.10422,0.0,0.160714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.166667,0.0,0.3,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0
5788,0.125,0.0,0.0833333,0.0555556,0.125,0.0922604,0.0,0.107143,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.107143,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.333333,0.0,0.0
6973,0.125,0.0,0.0833333,0.0555556,0.125,0.0922604,0.0,0.107143,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.107143,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.333333,0.0,0.0
75449,0.125,0.0833333,0.0,0.0,0.0,0.19033,0.0,0.125,0.5,0.0,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.125,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
3031,0.125,0.166667,0.0,0.0,0.0,0.217009,0.0,0.107143,0.0,0.0,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0.107143,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1982,0.0,0.0,0.0,0.0555556,0.125,0.119648,0.0,0.0357143,0.5,0.0,0.166667,0.25,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1752,0.270833,0.0,0.0416667,0.0555556,0.0,0.032462,0.25,0.232143,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
5368053,0.0625,0.0,0.0,0.111111,0.125,0.0905519,0.0,0.0892857,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.125,0.0,0.0357143,0.0416667,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
7449,0.125,0.0,0.0,0.0,0.125,0.126644,0.0,0.107143,0.0,0.0,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
3000715,0.125,0.0,0.0,0.166667,0.25,0.0711551,0.25,0.142857,0.5,0.0,0.208333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.166667,0.0,0.0,0,0.0,0.0,0.0,0.0
11101,0.125,0.0,0.0,0.0,0.125,0.126644,0.0,0.107143,0.0,0.0,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
17292,0.0833333,0.0,0.0,0.0555556,0.375,0.097296,0.0,0.107143,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
10777,0.125,0.0833333,0.0,0.0555556,0.125,0.114165,0.0,0.125,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.125,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
4075,0.125,0.0,0.0833333,0.0,0.125,0.10422,0.0,0.107143,0.0,0.0,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0.107143,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.333333,0.0,0.0
7804,0.125,0.0,0.0,0.0,0.0,0.370921,0.0,0.107143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
76578,0.125,0.0,0.0,0.0,0.0,0.156045,0.0,0.125,0.5,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.125,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
5827,0.125,0.0,0.0,0.0555556,0.125,0.0725009,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.166667,0.142857,0.125,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
8499,0.145833,0.0,0.0,0.0,0.125,0.0813879,0.0,0.125,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.333333,0.142857,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
994,0.166667,0.0,0.0416667,0.0,0.125,0.0725009,0.0,0.142857,0.0,0.0,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0.178571,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
11437855,0.3125,0.0,0.0,0.0,0.25,0.0505287,0.0,0.303571,0.0,0.0,0.0416667,0.0,0.0,0.0,0.25,0.0,0.166667,0.107143,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
24685,0.145833,0.0,0.0,0.111111,0.125,0.0655811,0.0,0.160714,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.178571,0.125,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
6736,0.166667,0.0,0.0,0.0555556,0.0,0.0658232,0.0,0.160714,0.0,0.0,0.0416667,0.0,0.0,0.0,0.25,0.0,0.0,0.178571,0.166667,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
838,0.166667,0.0,0.125,0.0,0.0,0.069261,0.0,0.142857,0.0,0.0,0.0416667,0.0,0.0,0.0,0.0,0.125,0.0,0.107143,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
3469,0.125,0.0,0.125,0.0,0.125,0.117587,0.0,0.107143,0.0,0.0,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0.107143,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.333333,0.0,0.0
8467,0.125,0.0,0.0416667,0.0555556,0.125,0.0813879,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.107143,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
23274838,0.125,0.0,0.0,0.277778,0.375,0.0595286,0.0,0.142857,0.0,0.0,0.291667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.5
931,0.208333,0.0,0.0,0.0,0.0,0.0709987,0.0,0.178571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.285714,0.208333,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
73942,0.125,0.0,0.0,0.0555556,0.25,0.0865653,0.0,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.125,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
8419,0.125,0.0,0.0,0.0,0.125,0.0813879,0.0,0.107143,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.333333,0.107143,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
66726,0.125,0.0,0.0,0.0,0.125,0.0813879,0.0,0.107143,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.333333,0.107143,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
47866,0.125,0.0,0.0,0.0,0.0,0.0813879,0.0,0.178571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0357143,0.125,0.0,0.4,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
7174,0.166667,0.0,0.0,0.0555556,0.125,0.0655811,0.25,0.160714,0.0,0.0,0.0833333,0.0,0.0,0.0833333,0.0,0.0,0.0,0.142857,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
6914,0.125,0.25,0.0416667,0.0,0.0,0.263744,0.0,0.107143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714286,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
8405,0.1875,0.0,0.0,0.0,0.0,0.0824112,0.0,0.178571,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.25,0.208333,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
23275128,0.291667,0.0,0.0,0.0,0.375,0.0560896,0.0,0.285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
75047,0.125,0.0,0.0,0.0,0.0,0.0944349,0.0,0.125,0.5,0.0,0.125,0.0,0.0,0.0,0.0,0.25,0.0,0.142857,0.125,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
3032285,0.145833,0.0,0.0,0.111111,0.25,0.0744917,0.25,0.160714,0.5,0.0,0.208333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.166667,0.0,0.0,0,0.0,0.0,0.0,0.0
3516,0.166667,0.0,0.0833333,0.0,0.0,0.0700495,0.0,0.160714,0.0,0.0,0.0833333,0.0,0.0,0.0833333,0.0,0.0,0.166667,0.142857,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
11984,0.145833,0.0,0.0,0.0555556,0.0,0.0763141,0.0,0.160714,0.0,0.0,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.166667,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
11464,0.125,0.0,0.0416667,0.0,0.125,0.221265,0.0,0.107143,0.0,0.0,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.333333,0.0,0.0
11456,0.125,0.0,0.0416667,0.0,0.125,0.221265,0.0,0.107143,0.0,0.0,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.333333,0.0,0.0
9207,0.166667,0.0,0.0,0.0,0.0,0.0952503,0.0,0.178571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214286,0.208333,0.0,0.2,0.0,0.0,0.0,0.0,0,0.5,0.0,0.0,0.0
67541,0.145833,0.0,0.0,0.0,0.0,0.114921,0.0,0.160714,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.178571,0.166667,0.0,0.2,0.0,0.0,0.0,0.0,0,0.5,0.0,0.0,0.0
7045,0.166667,0.0,0.0,0.0,0.0,0.0952503,0.0,0.178571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214286,0.208333,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
7270,0.125,0.333333,0.0,0.0,0.0,0.330657,0.0,0.107143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714286,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
81874,0.0833333,0.0,0.0,0.111111,0.375,0.0857369,0.0,0.107143,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
5353401,0.354167,0.0,0.125,0.0555556,0.25,0.0444217,0.25,0.303571,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
12468,0.125,0.333333,0.0,0.0,0.0,0.330657,0.0,0.107143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714286,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
13041,0.125,0.0,0.0416667,0.0,0.0,0.239456,0.0,0.107143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
3589,0.208333,0.583333,0.0,0.0,0.0,0.30623,0.0,0.178571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
12463,0.125,0.333333,0.0,0.0,0.0,0.330657,0.0,0.107143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714286,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
6940,0.125,0.0,0.0416667,0.0,0.125,0.221265,0.0,0.107143,0.0,0.0,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.333333,0.0,0.0
22544,0.145833,0.0833333,0.0,0.0555556,0.0,0.0815887,0.0,0.142857,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.25,0.0,0.107143,0.166667,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2482,0.1875,0.0,0.0,0.0555556,0.125,0.060093,0.25,0.178571,0.0,0.0,0.0833333,0.0,0.0,0.0833333,0.0,0.0,0.0,0.142857,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
7489,0.125,0.0,0.0833333,0.0,0.25,0.121495,0.0,0.107143,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.666667,0.0,0.0
23275440,0.3125,0.0,0.0,0.0,0.375,0.0531196,0.0,0.303571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
26229,0.145833,0.0833333,0.0416667,0.0,0.125,0.135567,0.0,0.142857,0.0,0.0,0.0416667,0.0,0.0,0.0833333,0.0,0.0,0.0,0.142857,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
6956,0.125,0.0,0.0,0.0,0.25,0.0970443,0.0,0.107143,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
5353587,0.354167,0.0,0.125,0.0555556,0.25,0.048618,0.25,0.303571,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.214286,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
5817,0.125,0.166667,0.0416667,0.0,0.125,0.20516,0.0,0.107143,0.0,0.0,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0.107143,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.333333,0.0,0.0
7184,0.1875,0.0,0.0416667,0.0555556,0.125,0.0666325,0.25,0.178571,0.0,0.0,0.0833333,0.0,0.0,0.0833333,0.0,0.0,0.0,0.142857,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
8496,0.125,0.0,0.0833333,0.0,0.25,0.121495,0.0,0.107143,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.666667,0.0,0.0
5787,0.125,0.166667,0.0416667,0.0,0.125,0.20516,0.0,0.107143,0.0,0.0,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0.107143,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.333333,0.0,0.0
11497,0.145833,0.0833333,0.0416667,0.0,0.125,0.135567,0.0,0.142857,0.0,0.0,0.0416667,0.0,0.0,0.0833333,0.0,0.0,0.0,0.142857,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
6108,0.125,0.0,0.0416667,0.0,0.125,0.135878,0.0,0.107143,0.0,0.0,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.333333,0.0,0.0
2087,0.25,0.5,0.0,0.0,0.0,0.236145,0.0,0.214286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214286,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
11969,0.145833,0.0833333,0.0416667,0.0,0.125,0.135567,0.0,0.142857,0.0,0.0,0.0416667,0.0,0.0,0.0833333,0.0,0.0,0.0,0.142857,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
2193,0.354167,0.0,0.0,0.111111,0.25,0.0464574,0.0,0.303571,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
4542,0.354167,0.0,0.0416667,0.0555556,0.125,0.0472357,0.0,0.303571,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.178571,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
8497,0.125,0.0,0.0416667,0.0,0.125,0.135878,0.0,0.107143,0.0,0.0,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.333333,0.0,0.0
83975,0.291667,0.0,0.0,0.222222,0.375,0.0624832,0.0,0.285714,0.0,0.0,0.208333,0.0,0.111111,0.0833333,0.0,0.0,0.0,0.0714286,0.0416667,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.5
7055,0.208333,0.0,0.0,0.0555556,0.0,0.0626459,0.0,0.178571,0.0,0.0,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.208333,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
464,0.166667,0.0,0.0416667,0.0,0.25,0.0955221,0.0,0.160714,0.0,0.0,0.0416667,0.0,0.0,0.0,0.25,0.0,0.0,0.178571,0.125,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
6977,0.125,0.166667,0.0,0.0,0.0,0.228601,0.0,0.107143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.107143,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
7492,0.125,0.0,0.0,0.0,0.0,0.152059,0.0,0.107143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
8800,0.145833,0.0833333,0.0,0.0,0.125,0.0986389,0.0,0.142857,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.25,0.0,0.142857,0.125,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
15553,0.104167,0.166667,0.0416667,0.0,0.125,0.228601,0.0,0.107143,0.0,0.0,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0.0714286,0.125,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.333333,0.0,0.0
7683,0.125,0.0,0.0,0.0555556,0.125,0.170187,0.0,0.125,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.125,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
3288,0.354167,0.0,0.0416667,0.111111,0.125,0.0472357,0.0,0.303571,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
11087,0.125,0.0,0.0416667,0.0,0.125,0.135878,0.0,0.107143,0.0,0.0,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.333333,0.0,0.0
7452,0.125,0.0,0.0,0.0,0.0,0.152059,0.0,0.107143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
242946,0.125,0.0,0.0416667,0.0,0.125,0.152762,0.0,0.125,0.5,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.125,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.333333,0.0,0.0
10273,0.104167,0.0,0.0833333,0.0,0.25,0.135878,0.0,0.107143,0.0,0.0,0.0833333,0.0,0.0,0.0,0.25,0.0,0.0,0.107143,0.125,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.666667,0.0,0.0
16004,0.104167,0.333333,0.0,0.0,0.0,0.294892,0.0,0.107143,0.0,0.0,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0.107143,0.125,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
1153,0.166667,0.0,0.0833333,0.0,0.125,0.0812973,0.0,0.142857,0.0,0.0,0.0416667,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
75046,0.125,0.0,0.0416667,0.0,0.125,0.152762,0.0,0.125,0.5,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.142857,0.125,0.0,0.1,0.0,0.0,0.0,0.0,0,0.0,0.333333,0.0,0.0
