CID,n,n_in,ms,dg_1,dg_2,dg_3,dg_4,dg_in_1,dg_in_2,dg_in_3,dg_in_4,dg_hyd_0,dg_hyd_1,dg_hyd_2,dg_hyd_3,bd_in_2,bd_in_3,na_in_C,na_in_N,na_in_O,na_ex_C,na_ex_N,na_ex_O,C2_C2_1,C2_C2_2,C2_C3_1,C2_C3_2,C2_C4_1,C2_N2_1,C2_N2_2,C2_N3_1,C2_O2_1,C3_C3_1,C3_C3_2,C3_C4_1,C3_N2_1,C3_N2_2,C3_N3_1,C3_O2_1,C4_C4_1,C4_N2_1,C4_N3_1,C4_O2_1,N2_N2_1,N2_N2_2,N2_N3_1,N2_O2_1,N3_N3_1,N3_O2_1,O2_O2_1,FC_C0_O1/2,FC_C0_C1/1,FC_C0_O1/1,FC_C0_O1_C2/1/1,FC_C0_C1_C2/1/1,FC_N0_C1/1,FC_C0_C1_O2_O2/1/1/2,FC_C0_N1/1,FC_C0_C1_C2_C2/1/1/1,FC_C0_N1_C2_C2/1/1/1,FC_C0_C1_O2/1/1,FC_C0_N1_O2/2/1,FC_N0_C1_C2_C2/1/1/1,FC_C0_C1_N2_O2/1/1/2,FC_C0_N1/2,FC_C0_C1_N2/1/1,FC_O0_C1_C2/1/1,FC_C0_C1_C1/1/1,FC_N0_C1_C2/1/1,FC_N0_C1_C2_O2/1/1/2,FC_C0_C1_C2/1/2,FC_C0_O1_O1_C2/2/1/1,FC_C0_C1_C2_O2/1/1/2,FC_C0_N1_C2/1/1,FC_O0_C1_C2_O2/1/1/2,FC_C0_C1_C1_O2_O2/1/1/1/2,FC_C0_C1_C2_C2_C2/1/1/1/1,FC_C0_C1_C2_O2/1/1/1,FC_C0_C1_O2_O1/1/1/2,FC_C0_C1_O1/1/1,FC_C0_C1_N2/1/3,FC_N0_C1_C2_C1_C2/1/1/1/1,FC_C0_C1_C2/2/1,FC_C0_N1_C2_C2_O1/1/1/1/2,FC_C0_N1_O2_O1/1/1/2,FC_C0_C1_C1_C2/1/1/1,FC_N0_C1_O2/1/2,FC_N0_C1_N2_N2/1/1/2,FC_C0_N1_C2_O1/1/1/2,FC_C0_C1_O1_C2/1/1/1,FC_C0_C1_O2_O1/1/1/1,FC_C0_C1_N2_O1/1/1/2,FC_C0_C1_C2_O1/1/1/2,FC_C0_C1_C2_C2_C2_O1/1/1/1/1/2,FC_N0_C1_N2/1/3,FC_N0_C1_C2_C2_C1_C2_C2/1/1/1/1/1/1,FC_C0_N1_N1_O2/1/2/1,FC_C0_C1_N2_N2/1/1/2,FC_C0_C1_C2_C2_N2/1/1/1/1,FC_C0_C1_C2_O1/1/1/1,FC_C0_C1_C2_N2/1/1/1,FC_C0_C1_C2_C2_O2/1/1/1/1,FC_C0_C1_O2_C1_O2/1/1/1/1,FC_N0_C1_C2_C2_C2/1/1/1/1,FC_N0_C1_N2_O2/1/1/2,FC_C0_C1_N1_O2/1/2/1,FC_O0_C1_N2_O2/1/1/2,FC_C0_C1_C2/1/3,FC_C0_C1_C2_C1_O2/1/1/1/1,FC_C0_C1_C1_C1_O2/1/1/1/1,FC_C0_C1_N1_C2/1/1/1,FC_C0_O1_C2_O1_C2/1/1/1/1,FC_C0_C1_O2/1/2,FC_O0_C1_C2_C2/1/1/1,FC_O0_C1_C2_C2_C2/1/1/1/1,FC_C0_C1_C2_C2_C1_N2/1/1/1/1/3,FC_C0_C1_C1_O2/1/1/1,FC_C0_C1_O2_O2_O1/1/1/2/2,FC_C0_C1_C2_O1/1/3/1,FC_N0_C1_C1_C2/1/1/1,FC_N0_C1_N2_N2/2/1/1
140,0.388889,0.390244,0.407407,0,0.3125,0.391304,0.2,0.5,0.212121,0.533333,0.5,0.481481,0.347826,0.130435,0.214286,0.333333,0,0.371429,0.1,0.333333,0.294118,0,0.181818,0.0769231,0.333333,0.375,0,0.2,0,0,0.125,0,0.1875,0.5,0.272727,0,0,0.2,0.307692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,0.0555556,0.0731707,0.111111,0,0.1875,0.0434783,0,0.25,0.0909091,0.0666667,0,0.037037,0.26087,0.0434783,0.0714286,0.25,0,0.114286,0,0,0.0588235,0.333333,0,0.153846,0.333333,0.125,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,0.259259,0.243902,0.25,0,0.3125,0.130435,0.2,0.25,0.242424,0.2,0,0.185185,0.26087,0.26087,0.214286,0.25,0,0.314286,0,0,0.176471,0.333333,0.181818,0.384615,0.166667,0.1875,0.285714,0.4,0,0,0,0,0.0625,0,0.0909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,0.481481,0.536585,0.375,0,0.5,0.434783,0,0,0.545455,0.4,0,0.481481,0.565217,0.217391,0.0714286,0.583333,0,0.542857,0.4,0,0.117647,0,0.363636,0.461538,0.5,0.375,0.285714,0,0,0,0,0,0.1875,0.25,0,0.5,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0.333333,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,0.537037,0.682927,0.371429,0,0.65625,0.478261,0,0,0.666667,0.533333,0,0.592593,0.782609,0,0.0714286,1,0,0.571429,0.9,0,0.0588235,0,0.181818,0.307692,0.833333,0.3125,0.428571,0,0,0,0,0,0.1875,0.25,0,0.8,0.4,0.4,0,0,0,0,0,1,1,0,0,0,0,0,0.4,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,0.166667,0.195122,0.333333,0,0.21875,0.217391,0,0,0.242424,0.133333,0,0.222222,0.347826,0,0.0714286,0.416667,0,0.228571,0.1,0,0.0588235,0,0.181818,0.153846,0.5,0.125,0.142857,0,0,0,0.125,0,0.0625,0.25,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.125,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,0.277778,0.268293,0.428571,0,0.28125,0.26087,0,0.5,0.212121,0.266667,0,0.296296,0.304348,0.173913,0.142857,0.416667,0,0.2,0.5,0,0.235294,0,0.181818,0.0769231,0.166667,0.125,0.285714,0,0,0,0.25,0,0,0,0,0.1,0.4,0.6,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,0.462963,0.585366,0.290323,0,0.59375,0.391304,0,0,0.606061,0.4,0,0.333333,0.73913,0.217391,0,0.666667,0,0.6,0.4,0,0,0.333333,0.181818,0.307692,0.666667,0.625,0.285714,0,0.2,0.5,0,0,0.125,0.25,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,0.5,0.560976,0.242424,0,0.53125,0.434783,0,0.25,0.515152,0.466667,0,0.333333,0.782609,0.173913,0.142857,0.75,0,0.628571,0.2,0,0.176471,0,0.272727,0.307692,0.666667,0.5625,0.714286,0,0,0,0.375,0,0.125,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.2,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,0.444444,0.463415,0.3,0,0.4375,0.391304,0,0.25,0.393939,0.466667,0,0.481481,0.391304,0.26087,0.142857,0.583333,0,0.514286,0.2,0,0.176471,0.333333,0.272727,0.461538,0.5,0.375,0.142857,0,0,0,0.125,0,0.1875,0.5,0,0.1,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,0.277778,0.365854,0.047619,0,0.40625,0.217391,0.2,0.25,0.30303,0.333333,0.5,0.185185,0.434783,0.217391,0.0714286,0.5,0,0.457143,0,0,0.0588235,0.333333,0,0.384615,0.666667,0.3125,0,0.4,0,0,0,0,0.125,0.5,0.181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,0.555556,0.682927,0.361111,0,0.625,0.521739,0,0,0.666667,0.533333,0,0.62963,0.73913,0,0.142857,1,0,0.571429,0.9,0,0.117647,0,0.181818,0.307692,0.833333,0.3125,0.428571,0,0,0,0,0,0.1875,0.25,0,0.6,0.4,0.8,0,0,0,0,0,1,1,0,0,0,0,0,0.4,0,0,0,0,0.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,0.444444,0.536585,0.433333,0,0.5,0.347826,0.4,0,0.484848,0.4,1,0.444444,0.391304,0.391304,0,0.25,0,0.542857,0.1,0.333333,0.0588235,0,0.272727,0.307692,0.166667,0.625,0.285714,0.4,0,0,0.25,0,0.125,0,0.181818,0,0,0.2,0,0,0,0,1,0,0,0,0,0,0,1,0.2,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,0.240741,0.195122,0.473684,0,0.21875,0.217391,0,0.5,0.121212,0.266667,0,0.37037,0.26087,0,0.214286,0.333333,0,0.142857,0.3,0.111111,0.294118,0,0.181818,0,0.166667,0.1875,0.142857,0,0,0,0,0,0.0625,0.25,0,0.3,0.2,0,0.153846,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,0.5,0.585366,0.272727,0,0.5,0.478261,0.2,0,0.545455,0.533333,0,0.666667,0.391304,0.0869565,0.285714,0.916667,0,0.514286,0.7,0,0.235294,0,0.0909091,0.230769,0.333333,0.25,0.571429,0.2,0,0,0.125,0,0.25,0.25,0.0909091,0.3,0.6,0.4,0,0,0,0,0,1,1,0,0,0,0,0,0.2,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,0.148148,0.097561,0.357143,0,0.125,0.173913,0,0.25,0.121212,0.0666667,0,0.185185,0.130435,0.173913,0.142857,0.166667,0,0.114286,0.1,0,0.235294,0,0.181818,0.0769231,0.166667,0.0625,0,0,0,0,0.25,0,0.0625,0.25,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,0.148148,0.121951,0.357143,0,0.15625,0.173913,0,0.25,0.151515,0.0666667,0,0.185185,0.130435,0.173913,0.142857,0.166667,0,0.142857,0.1,0,0.176471,0,0.181818,0.153846,0.166667,0.0625,0,0,0,0,0.25,0,0.0625,0.25,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.125,0.2,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,0.222222,0.243902,0.222222,0,0.25,0.26087,0,0,0.30303,0.133333,0,0.222222,0.217391,0.173913,0.214286,0.25,0,0.257143,0.2,0,0.176471,0,0.0909091,0.307692,0.166667,0.125,0.142857,0,0,0,0.125,0,0.125,0.25,0,0.2,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.25,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,0.111111,0.146341,0.416667,0,0.1875,0.173913,0,0,0.181818,0.133333,0,0.259259,0.173913,0,0.0714286,0.333333,0,0.142857,0.1,0.111111,0.0588235,0,0.0909091,0.0769231,0.333333,0.125,0,0,0,0,0,0,0.0625,0.25,0,0.1,0.2,0,0.153846,0,0,0,0,0,0,0,0,0,0,0,0.2,0.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,0.37037,0.390244,0.230769,0,0.3125,0.434783,0,0,0.363636,0.4,0,0.333333,0.391304,0.217391,0.214286,0.5,0,0.457143,0.1,0,0.176471,0.333333,0.181818,0.153846,0.166667,0.5,0.571429,0,0,0,0.25,0,0.25,0.25,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,0.5,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,0.37037,0.390244,0.230769,0,0.3125,0.434783,0,0.25,0.30303,0.466667,0,0.481481,0.391304,0.0434783,0.214286,0.75,0,0.428571,0.2,0,0.235294,0,0.181818,0.0769231,0.5,0.3125,0.285714,0,0.2,0,0.125,0,0.25,0.75,0,0,0.2,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,0.296296,0.268293,0.409091,0,0.28125,0.26087,0,0.5,0.212121,0.266667,0,0.296296,0.347826,0.130435,0.214286,0.416667,0,0.2,0.5,0,0.294118,0,0.181818,0.0769231,0.166667,0.125,0.285714,0,0,0,0.25,0,0,0,0,0.1,0.4,0.6,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,0.62963,0.682927,0.275,0,0.59375,0.565217,0,0.25,0.606061,0.6,0,0.518519,0.695652,0.304348,0.214286,0.75,0,0.742857,0.3,0,0.235294,0,0.363636,0.307692,0.666667,0.75,0.571429,0,0,0,0.625,0,0.125,0.25,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0.25,0,0.25,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,0.314815,0.463415,0.0869565,0,0.46875,0.347826,0,0,0.393939,0.533333,0,0.222222,0.434783,0.304348,0,0.5,0,0.514286,0.2,0,0,0,0,0.461538,0.5,0.4375,0.285714,0,0,0,0.375,0,0.125,0.25,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,0.555556,0.682927,0.361111,0,0.625,0.521739,0,0,0.666667,0.533333,0,0.62963,0.73913,0,0.142857,1,0,0.571429,0.9,0,0.117647,0,0.181818,0.230769,0.833333,0.375,0.285714,0,0,0,0,0,0.1875,0.5,0,0.8,0.4,0.4,0,0,0,0,0,1,1,0,0,0,0,0,0.4,0.125,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,0.574074,0.731707,0.351351,0,0.65625,0.565217,0,0,0.666667,0.666667,0,0.666667,0.695652,0.0869565,0.0714286,1,0,0.628571,0.9,0,0.0588235,0,0.181818,0.307692,0.833333,0.4375,0.285714,0,0,0,0.125,0,0.1875,0.5,0,0.6,0.4,0.8,0,0,0,0,0,1,1,0,0,0,0,0,0.4,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,0.259259,0.268293,0.35,0,0.3125,0.217391,0,0.25,0.272727,0.2,0,0.185185,0.478261,0.0869565,0.142857,0.416667,0,0.285714,0.1,0.111111,0.176471,0,0.181818,0.153846,0.333333,0.25,0.285714,0,0.2,0,0,0.2,0.125,0.25,0,0,0,0,0.0769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204,0.5,0.585366,0.272727,0,0.53125,0.478261,0,0,0.545455,0.533333,0,0.62963,0.434783,0.130435,0.214286,0.916667,0,0.514286,0.7,0,0.235294,0,0.0909091,0.307692,0.333333,0.3125,0.571429,0,0,0,0.125,0,0.25,0.25,0,0.3,0.6,0.4,0,0,0,0,0,1,1,0,0,0,0,0,0.2,0.125,0,0,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,0.259259,0.341463,0.3,0,0.375,0.26087,0,0,0.363636,0.266667,0,0.296296,0.26087,0.173913,0.142857,0.416667,0,0.257143,0.6,0,0.117647,0,0,0.307692,0,0,0.571429,0,0.4,0,0.25,0,0,0,0,0.3,0,0.6,0,0,0,0,0,0,1,0.5,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,0.259259,0.341463,0.1,0,0.40625,0.217391,0,0.25,0.30303,0.333333,0,0.185185,0.391304,0.217391,0.0714286,0.5,0,0.4,0.1,0,0.0588235,0.333333,0,0.384615,0.666667,0.375,0,0,0,0,0.125,0,0,0.5,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,0.555556,0.707317,0.361111,0,0.6875,0.478261,0,0,0.69697,0.533333,0,0.592593,0.782609,0.0434783,0.0714286,1,0,0.6,0.9,0,0.0588235,0,0.181818,0.307692,0.833333,0.375,0.428571,0,0.2,0,0,0,0.1875,0.25,0,0.7,0.4,0.4,0,0,0,0,0,1,1,0,0,0,0,0,0.4,0,0,0,0,0.333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,0.314815,0.414634,0.173913,0,0.5,0.217391,0,0.25,0.393939,0.333333,0,0.185185,0.478261,0.26087,0.0714286,0.5,0,0.428571,0.2,0.111111,0.117647,0,0,0.461538,0.5,0.1875,0.428571,0,0.4,0,0.25,0,0.125,0,0,0,0,0.2,0.0769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
213,0.314815,0.414634,0.173913,0,0.5,0.217391,0,0.25,0.393939,0.333333,0,0.185185,0.478261,0.26087,0.0714286,0.5,0,0.428571,0.2,0.111111,0.117647,0,0,0.461538,0.5,0.1875,0.428571,0,0.4,0,0.25,0,0.125,0,0,0,0,0.2,0.0769231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
216,0.0185185,0.0487805,0.285714,0,0.15625,0.0434783,0,0,0.121212,0,0,0.037037,0.26087,0,0,0.25,0,0.0857143,0,0,0,0,0.0909091,0.153846,0.333333,0.0625,0.142857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217,0.314815,0.268293,0.391304,0,0.28125,0.26087,0,0.5,0.212121,0.266667,0,0.296296,0.391304,0.0869565,0.285714,0.416667,0,0.2,0.5,0,0.352941,0,0.181818,0.0769231,0.166667,0.125,0.285714,0,0,0,0.25,0,0,0,0,0.1,0.4,0.6,0,0,0,0,0,0.5,0,0.5,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
219,0.574074,0.682927,0.351351,0,0.59375,0.565217,0,0,0.666667,0.533333,0,0.666667,0.695652,0,0.214286,1,0,0.571429,0.9,0,0.176471,0,0.181818,0.230769,0.833333,0.375,0.285714,0,0,0,0,0,0.1875,0.5,0,0.6,0.4,0.8,0,0,0,0,0,1,1,0,0,0,0,0,0.4,0.125,0,0,0,0.666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
220,0.185185,0.292683,0.125,0,0.375,0.173913,0,0,0.30303,0.266667,0,0.148148,0.347826,0.173913,0,0.416667,0,0.314286,0.2,0,0,0,0,0.230769,0.5,0.3125,0.142857,0,0.2,0,0.375,0,0,0.25,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
221,0.592593,0.658537,0.289474,0,0.5625,0.565217,0,0.25,0.575758,0.6,0,0.481481,0.73913,0.26087,0.142857,0.75,0,0.714286,0.3,0,0.176471,0,0.363636,0.307692,0.666667,0.6875,0.571429,0,0,0,0.625,0,0.125,0.25,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
