CID,na_in_C4,na_ex_Cl1,na_ex_O2,na_ex_C4,ms,C4_2_N3_3_1,C4_2_C4_2_1,FC_3_C4_0_/_/_0,LeafAC_C4_N3_1,C4_2_N3_2_1,FC_10_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,C4_2_O2_2_1,na_ex_S2,FC_54_C4_0_H1_1_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_/_0_0_0_0_0_0_0,FC_5_N3_0_/_/_0,FC_4_C4_0_Cl1_1_/_1_/_0_0,dg_in_2,FC_1_C4_0_H1_1_/_1_/_0_0,LeafAC_O2_N3_1,C4_2_C4_4_1,LeafAC_O2_S4_2,FC_22_C4_0_C4_1_O2_2_O2_2_H1_3_/_1_2_1_1_/_0_0_0_0_0,FC_80_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_Br1_2_/_1_1_1_1_1_1_/_0_0_0_0_0_0_0,na_ex_F1,FC_91_P5_0_O2_1_C4_2_H1_3_H1_3_H1_3_O2_1_C4_2_H1_3_H1_3_H1_3_S2_1_/_1_1_1_1_1_1_1_1_1_1_2_/_0_0_0_0_0_0_0_0_0_0_0_0,C4_3_O2_2_1,N3_2_N3_3_1,FC_37_C4_0_O2_1_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_2_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0,dg_in_4,N3_3_N3_3_1,FC_50_C4_0_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_/_0_0_0_0_0_0,FC_65_C4_0_H1_1_C4_1_H1_2_C4_2_H1_3_H1_3_/_1_1_1_2_1_1_/_0_0_0_0_0_0_0,LeafAC_C4_C4_2,na_ex_Br1,FC_24_C4_0_Br1_1_/_1_/_0_0,FC_32_C4_0_H1_1_Cl1_1_/_1_1_/_0_0_0,FC_81_C4_0_Cl1_1_Cl1_1_/_1_1_/_0_0_0,FC_30_C4_0_H1_1_H1_1_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0,LeafAC_C4_S2_1,FC_68_C4_0_H1_1_H1_1_C4_1_C4_2_H1_3_/_1_1_1_3_1_/_0_0_0_0_0_0,LeafAC_O2_C4_2,FC_103_C4_0_H1_1_H1_1_C4_1_O2_2_N3_2_H1_3_H1_3_/_1_1_1_2_1_1_1_/_0_0_0_0_0_0_0_0,na_ex_N3,FC_41_O2_0_C4_1_O2_2_N3_2_H1_3_H1_3_/_1_2_1_1_1_/_0_0_0_0_0_0,FC_11_C4_0_O2_1_H1_2_/_1_1_/_0_0_0,FC_36_C4_0_C4_1_O2_2_N3_2_H1_3_H1_3_/_1_2_1_1_1_/_0_0_0_0_0_0,FC_26_O2_0_C4_1_O2_2_C4_2_H1_3_H1_3_H1_3_/_1_2_1_1_1_1_/_0_0_0_0_0_0_0,FC_86_C4_0_H1_1_H1_1_C4_1_O2_2_H1_3_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_75_C4_0_O2_1_C4_1_H1_2_C4_2_H1_3_H1_3_/_2_1_1_2_1_1_/_0_0_0_0_0_0_0,FC_104_C4_0_O2_1_H1_2_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0,FC_109_C4_0_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,C4_2_C4_3_2,N3_2_N3_2_2,FC_194_C4_0_O2_1_H1_2_C4_1_O2_2_O2_2_H1_3_/_1_1_1_2_1_1_/_0_0_0_0_0_0_0,FC_199_C4_0_N3_1_H1_2_O2_2_H1_3_/_1_1_1_1_/_0_0_0_0_0,LeafAC_F1_C4_1,FC_111_C4_0_O2_1_C4_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_2_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_150_C4_0_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_42_C4_0_H1_1_H1_1_C4_1_O2_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_2_1_1_1_1_/_0_0_0_0_0_0_0_0_0,LeafAC_Cl1_C4_1
57501502,0.521739,0.0,0.444444,0.0,0.186483,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.454545,0.4375,0.0,0.4,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.0,0.0,0.6,0.0,0.0,0,0,0,0,0.166667,0,0,0,0.0,0,0,0,0.0
6269,0.26087,0.0,0.222222,0.111111,0.193916,0.0,0.0714286,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.272727,0.25,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.25,0.0,0.0,0.0,0.0,0,0,0,0,0.333333,0,0,0,0.0,0,0,0,0.0
10882,0.130435,0.0,0.111111,0.444444,0.0636788,0.0,0.0714286,0.0,0.0,0.0,0.333333,0.0,0.0,0,0.0,0.0,0.0909091,0.0,0.0,0.0,0,0.0,0,0.0,0,0.125,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
824621,0.26087,0.0,0.0,0.111111,0.254089,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.5,0,1.0,0.0,0.363636,0.1875,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
824621,0.26087,0.0,0.0,0.111111,0.254089,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.5,0,1.0,0.0,0.363636,0.1875,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
824621,0.26087,0.0,0.0,0.111111,0.254089,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.5,0,1.0,0.0,0.363636,0.1875,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
824621,0.26087,0.0,0.0,0.111111,0.254089,0.0,0.0,0.25,0.0,0.5,0.0,0.0,0.5,0,1.0,0.0,0.363636,0.1875,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,1,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
5147,0.26087,0.0,0.222222,0.111111,0.171841,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.272727,0.25,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.25,0.0,0.2,0.5,0.0,0,0,0,0,0.333333,0,0,0,0.0,0,0,0,0.0
3676,0.347826,0.0,0.111111,0.666667,0.0793111,0.142857,0.0714286,0.125,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.363636,0.1875,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.166667,0,0,0,0.0,0,0,0,0.0
1549234,0.130435,0.0,0.222222,0.333333,0.124254,0.0,0.0714286,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0454545,0.0625,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
676454,0.26087,0.0,0.0,0.111111,0.189172,0.0,0.142857,0.125,0.0,0.0,0.0,0.0,0.5,0,0.0,0.0,0.227273,0.3125,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.25,0.0,0.0,0.0,0.0,0,0,0,0,0.166667,0,0,0,0.0,0,0,0,0.0
7456,0.304348,0.0,0.333333,0.111111,0.169197,0.0,0.0714286,0.125,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.227273,0.25,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.0,0.0,0.2,0.0,0.0,0,0,0,0,0.333333,0,0,0,0.0,0,0,0,0.0
4947,0.347826,0.0,0.444444,0.222222,0.162539,0.0,0.0,0.125,0.0,0.0,0.333333,0.5,0.0,0,0.0,0.0,0.318182,0.125,0.0,0.0,0,0.0,0,0.0,0,0.125,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.0,0.0,0.6,0.0,0.0,0,0,0,0,0.333333,0,0,0,0.0,0,0,0,0.0
9601,0.26087,0.0,0.111111,0.222222,0.171562,0.0,0.0714286,0.125,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.227273,0.25,0.0,0.0,0,0.0,0,0.25,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.333333,0,0,0,0.25,0,0,0,0.0
14322,0.304348,0.0,0.111111,0.222222,0.13207,0.0,0.0714286,0.125,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.272727,0.25,0.0,0.0,0,0.0,0,0.0,0,0.25,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.25,0.0,0.0,0.0,0.0,0,0,0,0,0.333333,0,0,0,0.0,0,0,0,0.0
10008,0.26087,0.0,0.0,0.0,0.169197,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.272727,0.3125,0.0,0.0,0,0.0,0,0.25,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.166667,0,0,0,0.25,0,0,0,0.0
8129,0.173913,0.0,0.111111,0.333333,0.0268777,0.0,0.214286,0.0,0.0,0.0,0.333333,0.0,0.0,0,0.0,0.0,0.0909091,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
338,0.26087,0.0,0.333333,0.111111,0.197286,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.272727,0.25,0.0,0.0,0,0.5,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.0,0.0,0.2,0.0,0.0,0,0,0,0,0.333333,0,0,0,0.0,0,0,0,0.0
7148,0.304348,0.0,0.111111,0.222222,0.110771,0.0,0.142857,0.125,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.227273,0.3125,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.166667,0,0,0,0.0,0,0,0,0.0
4100,0.0869565,0.0,0.333333,0.333333,0.291769,0.0,0.0,0.125,0.25,0.0,0.0,0.0,0.0,0,0.25,0.0,0.181818,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,1,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.25,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
522636,0.695652,0.0,0.555556,0.333333,0.14051,0.0,0.0714286,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.25,0.0,1.0,0,0.0,0,0.0,0,0.125,0,0,1.0,0,0,0,0.5,0.0,0.0,0.0,0,0.0,0,0,0.5,0,0.0,0.0,0.2,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
8909,0.173913,0.0,0.0,0.444444,0.0260454,0.0,0.142857,0.0,0.0,0.0,0.666667,1.0,0.0,0,0.0,0.0,0.136364,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
7519,0.26087,0.0,0.111111,0.111111,0.113018,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.272727,0.3125,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.166667,0,0,0,0.0,0,0,0,0.0
3121,0.130435,0.0,0.222222,0.555556,0.0585682,0.0,0.0,0.0,0.0,0.0,0.666667,0.0,0.0,0,0.0,0.0,0.0454545,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
57501503,0.695652,0.0,0.333333,0.222222,0.122164,0.142857,0.142857,0.5,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.590909,0.25,0.0,0.8,0,0.0,0,0.0,0,0.0,0,0,1.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.0,0.0,0.2,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
11567,0.26087,0.0,0.111111,0.111111,0.0613339,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.272727,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
3966,0.652174,0.0,0.0,0.0,0.0542267,0.571429,0.428571,0.0,0.0,0.0,0.0,0.0,0.0,0,0.5,0.0,0.5,0.25,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
12348,0.130435,0.0,0.111111,0.444444,0.0636788,0.0,0.142857,0.0,0.0,0.0,0.333333,0.5,0.0,0,0.0,0.0,0.0909091,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.0,0.0,0.0,0.0,0.333333,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
4058,0.521739,0.0,0.111111,0.333333,0.0942921,0.285714,0.285714,0.25,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.5,0.3125,0.0,0.4,0,0.0,0,0.0,0,0.125,0,0,0.5,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.166667,0,0,0,0.0,0,0,0,0.0
68437,0.347826,0.0,0.333333,0.222222,0.172942,0.0,0.0,0.25,0.0,0.0,0.0,0.5,0.0,0,0.0,0.0,0.318182,0.125,0.0,0.0,0,0.0,0,0.0,0,0.125,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
2266,0.304348,0.0,0.444444,0.222222,0.101008,0.0,0.428571,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.227273,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
3661,0.652174,0.0,0.222222,0.222222,0.104847,0.0,0.214286,0.125,0.25,0.0,0.0,0.0,0.0,1,0.0,0.0,0.590909,0.5,0.0,0.0,0,0.0,0,0.0,0,0.25,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.166667,0,0,0,0.0,0,0,0,0.0
3661,0.652174,0.0,0.222222,0.222222,0.104847,0.0,0.214286,0.125,0.25,0.0,0.0,0.0,0.0,1,0.0,0.0,0.590909,0.5,0.0,0.0,0,0.0,0,0.0,0,0.25,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.166667,0,0,0,0.0,0,0,0,0.0
3661,0.652174,0.0,0.222222,0.222222,0.104847,0.0,0.214286,0.125,0.25,0.0,0.0,0.0,0.0,1,0.0,0.0,0.590909,0.5,0.0,0.0,0,0.0,0,0.0,0,0.25,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.166667,0,0,0,0.0,0,0,0,0.0
3661,0.652174,0.0,0.222222,0.222222,0.104847,0.0,0.214286,0.125,0.25,0.0,0.0,0.0,0.0,1,0.0,0.0,0.590909,0.5,0.0,0.0,0,0.0,0,0.0,0,0.25,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.166667,0,0,0,0.0,0,0,0,0.0
17499,0.26087,0.0,0.222222,0.444444,0.156613,0.0,0.0714286,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.181818,0.25,0.0,0.0,0,0.0,0,0.0,0,0.125,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.5,0,0.0,0.0,0.0,0.0,0.333333,0,0,0,0,0.333333,0,0,0,0.0,0,0,0,0.0
7770,0.130435,0.0,0.111111,0.444444,0.0636788,0.0,0.0,0.0,0.0,0.0,0.666667,0.5,0.0,0,0.0,0.0,0.0909091,0.0,0.0,0.0,0,0.0,0,0.0,0,0.125,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
68210,0.26087,0.0,0.555556,0.444444,0.187174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.272727,0.125,0.0,0.0,0,0.5,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.5,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
75026,0.173913,0.0,0.111111,0.333333,0.0703225,0.0,0.214286,0.0,0.0,0.0,0.333333,0.5,0.0,0,0.0,0.0,0.136364,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.25,0.5,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
949,0.26087,0.0,0.0,0.222222,0.0815583,0.0,0.142857,0.0,0.5,0.0,0.0,0.0,0.0,0,0.0,0.0,0.272727,0.3125,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.25,0.0,0.0,0.0,0.0,0,0,0,0,0.166667,0,0,0,0.0,0,0,0,0.0
12107,0.304348,0.0,0.111111,0.222222,0.11404,0.0,0.142857,0.125,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.272727,0.3125,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.166667,0,0,0,0.0,0,0,0,0.0
31276,0.0869565,0.0,0.111111,0.555556,0.0636788,0.0,0.0714286,0.0,0.0,0.0,0.0,0.5,0.0,0,0.0,0.0,0.0454545,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.5,0,0,0.25,0,0.0,0.0,0.0,0.0,0.333333,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
967,0.173913,0.0,0.444444,0.111111,0.27706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.272727,0.0625,0.0,0.0,0,0.5,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.75,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.166667,0,0,0,0.0,0,0,0,0.0
95447,0.608696,0.0,0.222222,0.0,0.130246,0.0,0.285714,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.545455,0.625,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.333333,0,0,0,0.0,0,0,0,0.0
7181,0.347826,0.0,0.222222,0.222222,0.235113,0.0,0.0714286,0.25,0.0,0.0,0.0,0.0,0.0,0,0.5,0.0,0.5,0.25,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.25,0.0,0.0,0.0,0.0,0,0,0,0,0.333333,0,0,0,0.0,0,0,0,0.0
7138,0.391304,0.0,0.0,0.222222,0.116438,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0,0.25,0.0,0.363636,0.3125,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.166667,0,0,0,0.0,0,0,0,0.0
31645,0.217391,0.0,0.111111,0.666667,0.115266,0.0,0.0,0.125,1.0,0.0,0.0,0.0,0.0,0,0.5,0.0,0.272727,0.0,0.0,0.0,0,0.0,0,0.0,0,0.25,0,1,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.5,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
1549103,0.217391,0.0,0.222222,0.111111,0.197286,0.0,0.0,0.125,0.0,0.5,0.0,0.0,0.0,0,0.25,0.0,0.227273,0.1875,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.166667,0,0,0,0.0,0,0,0,0.0
6563,0.0,0.1,0.0,0.444444,0.106277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.1
12343,0.26087,0.0,0.0,0.0,0.0664703,0.0,0.285714,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.272727,0.25,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.0
14305,0.434783,0.0,0.111111,0.0,0.0988515,0.0,0.214286,0.25,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.363636,0.1875,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.2,0.0,0.0,0,0,0,0,0.166667,0,0,0,0.0,0,0,0,0.0
6924,0.26087,0.0,0.222222,0.111111,0.193916,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.272727,0.25,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.25,0.0,0.0,0.0,0.0,0,0,0,0,0.333333,0,0,0,0.0,0,0,0,0.0
8005,0.0434783,0.1,0.0,0.333333,0.106277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,0,0.1
8093,0.173913,0.0,0.111111,0.444444,0.0397613,0.0,0.214286,0.0,0.0,0.0,0.333333,0.0,0.0,0,0.0,0.0,0.0909091,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0,0,0,0.0,0,0,1,0.0
4944,0.304348,0.0,0.111111,0.444444,0.122756,0.0,0.142857,0.25,0.25,0.0,0.0,0.0,0.0,0,0.0,0.0,0.227273,0.25,0.0,0.0,0,0.0,0,0.0,0,0.375,0,0,0.0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.25,0,0.25,0.0,0.0,0.0,0.0,0,0,0,0,0.333333,0,0,0,0.0,0,0,0,0.0
