CID,n,cs,ch,bl_2,ms,dg_co_1,dg_co_2,dg_co_3,dg_co_4,dg_nc_1,dg_nc_2,dg_nc_3,dg_nc_4,bd_co_2,bd_co_3,bd_in_2,bd_in_3,bd_ex_2,bd_ex_3,ns_co_O2,ns_co_N3,ns_co_C4,ns_co_C3,ns_co_C2,ns_co_N2,ns_nc_O1,ns_nc_C2,ns_nc_O2,ns_nc_C3,ns_nc_C1,ns_nc_N1,ns_nc_N2,ns_nc_N3,ns_nc_C4,ec_co_C3_N3_1,ec_co_C3_C4_1,ec_co_C3_C3_1,ec_co_C2_C3_1,ec_co_C2_C4_1,ec_co_C2_C2_1,ec_co_C2_N3_1,ec_co_C3_O2_1,ec_co_C2_C3_2,ec_co_C2_O2_1,ec_co_C2_C2_2,ec_co_C3_C3_2,ec_co_C4_C4_1,ec_co_C3_N2_2,ec_co_C2_N2_1,ec_co_N2_N2_2,ec_co_C3_N2_1,ec_co_C2_N2_2,ec_co_C4_O2_1,ec_co_N2_N3_1,ec_co_N2_N2_1,ec_co_C4_N3_1,ec_co_O2_O2_1,ec_in_O2_C3_1,ec_in_C2_C2_1,ec_in_C3_C2_1,ec_in_C3_C3_1,ec_in_C2_O2_1,ec_in_C2_C2_2,ec_in_C2_C3_1,ec_in_C3_N2_1,ec_in_O2_C2_1,ec_in_N3_C2_1,ec_in_C4_C2_1,ec_in_C3_C2_2,ec_in_C3_O2_1,ec_in_N3_C3_1,ec_in_N2_C2_1,ec_in_N2_C3_1,ec_in_C2_N2_1,ec_in_C3_N3_1,ec_in_C3_C4_1,ec_ex_C3_O1_2,ec_ex_C3_C2_1,ec_ex_C2_O1_1,ec_ex_C2_C2_1,ec_ex_C2_C1_1,ec_ex_C3_O1_1,ec_ex_C2_O1_2,ec_ex_C4_C1_1,ec_ex_O2_C1_1,ec_ex_C2_C1_2,ec_ex_C3_O2_1,ec_ex_C3_C3_1,ec_ex_C3_C1_1,ec_ex_C3_C1_2,ec_ex_C4_O1_1,ec_ex_C3_N1_1,ec_ex_N2_C3_2,ec_ex_N2_C1_1,ec_ex_C4_C2_1,ec_ex_C3_N2_1,ec_ex_N2_N1_1,ec_ex_C4_C3_1,ec_ex_C2_C3_1,ec_ex_N3_C1_1,ec_ex_C3_N3_1,ec_ex_N3_N2_1,ec_ex_N2_O1_2,ec_ex_N2_C2_2,ec_ex_O2_C2_1,ec_ex_N2_C3_1,ec_ex_N3_C3_1,ec_ex_C2_N1_3,ec_ex_C2_C2_2,ec_ex_C3_C4_1,ec_ex_N3_C2_1,ec_ex_O2_C3_1,ec_ex_C2_C3_2,ec_ex_C2_N1_1,ec_ex_N2_O1_1,ec_ex_O2_O1_1,ec_ex_C4_O2_1,nsH
7504,8,6,2,0,122.5,0,5,1,0,1,1,0,0,3,0,0,0,0,0,0,0,0,1,5,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9
7505,8,6,2,0,122.5,0,5,1,0,1,1,0,0,3,0,0,0,0,1,0,0,0,1,5,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5
7515,8,6,2,0,122.5,0,5,1,0,1,1,0,0,3,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
7516,8,6,2,0,125,0,5,1,0,1,1,0,0,3,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
7519,8,6,2,0,125,0,5,1,0,1,1,0,0,3,0,0,0,0,0,0,0,0,1,5,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
7521,8,6,2,0,122.5,0,5,1,0,1,1,0,0,3,0,0,0,1,0,0,0,0,1,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
7564,14,13,1,0,122.857,0,10,3,0,1,0,0,0,6,0,0,0,0,0,0,0,0,3,9,1,0,0,0,0,0,1,0,0,0,0,0,0,3,0,3,0,0,3,0,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
7567,19,13,2,0,122.105,0,9,4,0,4,0,2,0,6,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,4,0,0,2,0,0,0,0,6,0,2,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22
7570,19,13,3,2,126.316,0,9,4,0,2,4,0,0,6,0,0,0,4,0,0,0,0,4,9,0,2,2,0,0,0,0,2,0,0,0,0,0,6,0,2,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10
7577,15,13,1,0,122.667,0,9,4,0,2,0,0,0,6,0,0,0,0,0,0,0,0,4,9,0,0,0,0,0,0,2,0,0,0,0,0,0,6,0,2,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
7579,15,13,1,0,125.333,0,9,4,0,2,0,0,0,6,0,0,0,0,0,1,0,0,4,8,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,2,0,2,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
7583,13,13,0,0,123.077,0,11,2,0,0,0,0,0,6,0,0,0,0,0,1,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
7612,5,5,0,0,120,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
7674,9,6,3,1,124.444,0,5,1,0,1,2,0,0,3,0,0,0,0,0,0,0,0,1,5,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
7716,16,6,10,1,120,0,5,1,0,1,9,0,0,3,0,0,0,0,0,0,0,0,1,5,0,0,9,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26
7732,9,6,2,0,126.667,0,4,2,0,2,1,0,0,3,0,0,0,0,0,0,0,0,2,4,0,0,0,1,0,1,1,0,0,0,0,0,0,2,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
7737,10,6,2,0,132,0,4,2,0,2,2,0,0,3,0,0,0,1,0,0,0,0,2,4,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6
7809,8,6,1,0,120,0,4,2,0,2,0,0,0,3,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
7813,8,6,1,0,122.5,0,4,2,0,2,0,0,0,3,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
7814,8,6,1,0,125,0,4,2,0,2,0,0,0,3,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
7834,5,3,2,0,128,0,2,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
7922,7,5,1,0,137.143,0,3,2,0,2,0,0,0,0,0,0,0,2,0,1,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
7923,7,5,1,0,137.143,0,3,2,0,2,0,0,0,1,0,0,0,2,0,1,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
7929,8,6,1,0,120,0,4,2,0,2,0,0,0,3,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
7934,8,6,1,0,122.5,0,4,2,0,2,0,0,0,3,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
7937,8,6,1,0,122.5,0,4,2,0,2,0,0,0,3,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
7947,9,6,1,0,120,0,3,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
7953,9,6,1,0,122.222,0,3,3,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
7962,7,6,1,0,120,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14
7965,7,6,1,0,122.857,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13
7966,7,6,1,0,125.714,0,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
7967,7,6,1,0,125.714,0,5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
7975,7,6,1,0,122.857,0,5,1,0,1,0,0,0,3,0,0,0,0,0,0,0,0,1,4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
8027,5,5,0,0,124,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
8028,5,5,0,0,128,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8
8029,5,5,0,0,128,0,5,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
8078,6,6,0,0,120,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12
8079,6,6,0,0,120,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
8082,6,6,0,0,123.333,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11
8083,6,6,0,0,130,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9
8227,20,10,6,1,125,0,3,7,0,4,5,1,0,1,0,0,0,2,0,0,1,0,6,3,0,2,5,0,1,2,0,0,0,0,2,0,5,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25
8343,28,6,8,2,125.714,0,4,2,0,6,12,4,0,3,0,0,0,2,0,0,0,0,2,4,0,2,10,2,4,4,0,0,0,0,0,0,1,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,2,0,2,0,0,0,2,0,0,0,0,0,0,2,2,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
8346,28,6,10,2,125.714,0,4,2,0,4,16,2,0,3,0,0,0,2,0,0,0,0,2,4,0,2,14,2,2,2,0,0,0,0,0,0,1,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38
8379,38,6,15,2,124.211,0,4,2,0,4,26,2,0,3,0,0,0,2,0,0,0,0,2,4,0,2,24,2,2,2,0,0,0,0,0,0,1,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58
8380,30,6,12,2,125.333,0,4,2,0,4,18,2,0,3,0,0,0,2,0,0,0,0,2,4,0,2,16,2,2,2,0,0,0,0,0,0,1,0,0,2,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,2,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42
8393,15,5,4,1,129.333,0,2,3,0,6,1,3,0,2,0,0,0,1,0,0,1,0,2,1,1,1,0,1,2,5,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,17
8411,18,12,2,0,126.667,0,6,6,0,4,2,0,0,6,0,0,0,0,0,0,0,0,6,6,0,0,0,2,0,2,2,0,0,0,0,0,1,6,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
8413,16,12,1,0,122.5,0,6,6,0,4,0,0,0,6,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,2,2,0,0,0,0,0,1,6,0,0,0,0,2,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16
8418,14,14,0,0,120,0,10,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,3,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
8434,12,6,4,1,130,0,4,2,0,3,2,1,0,3,0,0,0,1,0,0,0,0,2,4,0,2,1,1,1,1,0,0,0,0,0,0,0,2,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10
8438,11,9,2,0,130.909,0,6,3,0,1,1,0,0,3,0,0,0,1,0,2,0,0,3,4,0,1,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
8441,14,6,3,2,131.429,0,4,2,0,4,2,2,0,3,0,0,0,2,0,0,0,0,2,4,0,2,0,2,2,2,0,0,0,0,0,0,0,2,0,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10
