CID,na_in_C4,FC_9_C4_0_H1_1_O2_1_H1_2_/_1_1_1_/_0_0_0_0,FC_11_C4_0_Cl1_1_/_1_/_0_0,C4_3_N3_3_1,na_ex_C4,ms,LeafAC_O2_P5_2,FC_10_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,FC_3_C4_0_/_/_0,FC_7_O2_0_/_/_0,C4_2_N3_2_1,LeafAC_O2_C4_1,FC_24_N3_0_H1_1_C4_1_O2_2_C4_2_H1_3_H1_3_H1_3_/_1_1_2_1_1_1_1_/_0_0_0_0_0_0_0_0,LeafAC_C4_C4_1,na_ex_Br1,LeafAC_O2_N3_2,N3_3_S6_4_1,S2_2_S2_2_1,na_ex_Cl1,FC_18_C4_0_C4_1_O2_2_O2_2_H1_3_/_1_2_1_1_/_0_0_0_0_0,FC_6_N3_0_H1_1_/_1_/_0_0,LeafAC_S2_P5_2,n,FC_13_C4_0_N3_1_H1_2_H1_2_/_1_1_1_/_0_0_0_0,LeafAC_C4_S2_1,FC_44_C4_0_H1_1_C4_1_O2_2_O2_2_H1_3_/_1_1_2_1_1_/_0_0_0_0_0_0,LeafAC_O2_S4_2,LeafAC_N3_C4_3,FC_30_C4_0_H1_1_H1_1_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_77_C4_0_O2_1_H1_2_C4_1_C4_2_H1_3_/_1_1_1_3_1_/_0_0_0_0_0_0,FC_100_N3_0_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,C4_2_C4_2_1,C4_2_N3_3_1,C4_2_N3_3_2,na_ex_F1,LeafAC_F1_C4_1,na_ex_S4,FC_56_C4_0_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_/_0_0_0_0_0_0,FC_60_C4_0_H1_1_H1_1_O2_1_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,C4_3_C4_3_1,FC_131_C4_0_Br1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,C4_3_O2_2_1,FC_47_C4_0_C4_1_O2_2_N3_2_H1_3_H1_3_/_1_2_1_1_1_/_0_0_0_0_0_0,C4_2_C4_2_2,C4_2_C4_4_1,LeafAC_Br1_C4_1,FC_99_C4_0_O2_1_C4_1_H1_2_H1_2_Cl1_2_/_2_1_1_1_1_/_0_0_0_0_0_0,FC_197_C4_0_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_C4_1_O2_2_O2_2_H1_3_/_1_1_1_1_1_1_1_1_1_2_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0,na_ex_S2,FC_85_P5_0_S2_1_/_2_/_0_0
6603903,0.333333,0.0,0.0,0.333333,0.285714,0.183765,0,0.0,0.375,0.0,0.333333,0.142857,0.0,0.2,0.0,0.0,0,0,0.0,0.5,0.25,0,0.339286,0.0,0,0,0,0.0,0,0,0,0.0909091,0.333333,0,0.666667,0.666667,0,0,0,0.4,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
4539,0.333333,0.0,0.0,0.333333,0.214286,0.172463,0,0.0,0.375,0.0,0.666667,0.142857,0.0,0.1,0.0,0.0,0,0,0.0,0.5,0.25,0,0.303571,0.0,0,0,0,0.0,0,0,0,0.181818,0.333333,0,0.333333,0.333333,0,0,0,0.3,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
4421,0.205128,0.0,0.0,0.166667,0.285714,0.18507,0,0.0,0.25,0.0,0.0,0.142857,0.0,0.2,0.0,0.0,0,0,0.0,0.5,0.0,0,0.196429,0.0,0,0,0,0.0,0,0,0,0.0,0.111111,0,0.0,0.0,0,0,0,0.2,0,0.0,0.0,0.142857,0.0,0.0,0,0,0.0,0
89976,0.128205,0.0,0.0,0.833333,0.285714,0.168052,0,0.0,0.25,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0,0.160714,0.0,0,0,0,0.0,0,0,0,0.0,0.111111,0,0.0,0.0,0,0,0,0.1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
11364,0.153846,0.0,0.0,0.166667,0.214286,0.114581,0,0.0,0.125,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0892857,0.0,0,0,0,0.0,0,0,0,0.181818,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.285714,0.0,0.0,0,0,0.0,0
3955,0.692308,0.0,0.25,0.0,0.142857,0.133978,0,0.0,0.5,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0,0,0.25,0.0,0.0,0,0.5,0.0,0,0,0,0.0,0,0,0,0.727273,0.333333,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.714286,0.75,0.0,0,0,0.0,0
13728,0.358974,0.0,0.0,0.0,0.142857,0.117789,0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.214286,0.0,0,0,0,0.0,0,0,0,0.363636,0.0,0,0.0,0.0,0,0,0,0.3,0,0.0,0.0,0.571429,0.0,0.0,0,0,0.0,0
12437,0.025641,0.0,0.0,0.0,0.285714,0.058712,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0357143,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
16554,0.230769,0.0,0.0,0.0,0.142857,0.0414813,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.25,0,0.142857,0.0,0,0,0,0.0,0,0,0,0.545455,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
3120,0.179487,0.0,0.5,0.0,0.142857,0.282711,0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,0.0,0.25,0,0.142857,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.142857,0.0,0.0,0,0,0.0,0
8800,0.179487,0.0,0.25,0.0,0.142857,0.200387,0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.25,0.0,0.25,0,0.125,0.0,0,0,0,0.0,0,0,0,0.0909091,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.142857,0.0,0.0,0,0,0.0,0
312440,0.205128,0.0,0.0,0.0,0.428571,0.116428,0,0.0,0.25,0.2,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0.0,0.0,0.25,0,0.25,0.0,0,0,0,0.0,0,0,0,0.0909091,0.0,0,0.0,0.0,0,0,0,0.0,0,0.2,0.0,0.142857,0.0,0.0,0,0,0.0,0
16562,0.179487,0.0,0.0,0.0,0.214286,0.219106,0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.25,0,0.178571,0.0,0,0,0,0.0,0,0,0,0.0909091,0.0,0,1.0,1.0,0,0,0,0.0,0,0.0,0.0,0.142857,0.0,0.0,0,0,0.0,0
7560,0.179487,0.0,0.0,0.0,0.142857,0.118062,0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.25,0,0.107143,0.0,0,0,0,0.0,0,0,0,0.181818,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.285714,0.0,0.0,0,0,0.0,0
31201,0.179487,0.0,0.0,0.0,0.285714,0.104302,0,0.0,0.125,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.160714,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.2,0.0,0.0,0.5,0.0,0,0,0.0,0
6888,0.25641,0.0,0.0,0.333333,0.214286,0.152001,0,0.0,0.25,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0,0.214286,0.0,0,0,0,0.0,0,0,0,0.181818,0.0,0,0.0,0.0,0,0,0,0.0,0,0.2,0.0,0.285714,0.0,0.0,0,0,0.0,0
2160,0.461538,0.0,0.0,0.0,0.142857,0.0871687,0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.267857,0.0,0,0,0,0.0,0,0,0,0.636364,0.0,0,0.0,0.0,0,0,0,0.4,0,0.0,0.0,0.285714,0.0,0.0,0,0,0.0,0
3696,0.435897,0.0,0.0,0.333333,0.142857,0.0829626,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.267857,0.0,0,0,0,0.0,0,0,0,0.636364,0.111111,0,0.0,0.0,0,0,0,0.2,0,0.0,0.0,0.285714,0.0,0.0,0,0,0.0,0
2726,0.384615,0.0,0.25,0.333333,0.142857,0.182773,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.25,0.0,0.0,0,0.267857,0.0,0,0,0,0.0,0,0,0,0.363636,0.111111,0,0.0,0.0,0,0,0,0.1,0,0.0,0.0,0.285714,0.0,0.0,0,0,0.0,0
12555,0.435897,0.0,0.0,0.166667,0.142857,0.111403,0,0.0,0.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.303571,0.0,0,0,0,0.0,0,0,0,0.545455,0.111111,0,0.0,0.0,0,0,0,0.2,0,0.1,0.0,0.428571,0.0,0.0,0,0,0.0,0
3100,0.384615,0.0,0.0,0.0,0.142857,0.0917375,0,0.0,0.25,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.232143,0.0,0,0,0,0.0,0,0,0,0.454545,0.0,0,0.0,0.0,0,0,0,0.2,0,0.1,0.0,0.571429,0.0,0.0,0,0,0.0,0
736041,0.384615,0.0,0.0,0.0,0.214286,0.0848919,0,0.0,0.25,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0,0.25,0.0,0,0,0,0.0,0,0,0,0.454545,0.0,0,0.0,0.0,0,0,0,0.3,0,0.1,0.0,0.428571,0.0,0.0,0,0,0.0,0
33036,0.358974,0.0,0.25,0.0,0.142857,0.140331,0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.25,0.0,0.0,0,0.232143,0.0,0,0,0,0.0,0,0,0,0.363636,0.0,0,0.0,0.0,0,0,0,0.2,0,0.0,0.0,0.285714,0.0,0.0,0,0,0.0,0
667467,0.410256,0.0,0.25,0.0,0.142857,0.190078,0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.25,0.0,0.0,0,0.267857,0.0,0,0,0,0.0,0,0,0,0.363636,0.0,0,0.0,0.0,0,0,0,0.3,0,0.0,0.0,0.285714,0.0,0.0,0,0,0.0,0
6009,0.230769,0.0,0.0,0.5,0.285714,0.11581,0,0.0,0.125,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0,0.196429,0.0,0,0,0,0.0,0,0,0,0.181818,0.0,0,0.0,0.0,0,0,0,0.1,0,0.0,0.0,0.285714,0.0,0.0,0,0,0.0,0
23422103,0.153846,0.0,0.0,0.0,0.142857,0.18246,0,0.0,0.25,0.0,0.666667,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.125,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
21764872,0.153846,0.0,0.0,0.0,0.142857,0.18246,0,0.0,0.25,0.0,0.666667,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.125,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.1,0,0.0,0.0,0.142857,0.0,0.0,0,0,0.0,0
23422101,0.153846,0.0,0.0,0.0,0.142857,0.18246,0,0.0,0.25,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.125,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.2,0,0.0,0.0,0.142857,0.0,0.0,0,0,0.0,0
10021239,0.435897,0.0,0.0,0.166667,0.0714286,0.191597,0,0.0,0.375,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.25,0,0.339286,0.0,0,0,0,0.0,0,0,0,0.363636,0.111111,0,0.0,0.0,0,0,0,0.1,0,0.1,0.0,0.285714,0.0,0.0,0,0,0.0,0
126941,0.435897,0.0,0.0,0.166667,0.214286,0.19969,0,0.0,0.625,0.0,0.333333,0.285714,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.25,0,0.482143,1.0,0,1,0,0.0,0,0,0,0.181818,0.111111,0,0.0,0.0,0,0,0,0.3,0,0.0,0.0,0.142857,0.0,0.0,0,0,0.0,0
7036944,0.25641,0.0,0.0,0.333333,0.142857,0.136337,0,0.0,0.125,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.25,0,0.196429,0.0,0,0,0,0.0,0,0,0,0.363636,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
54677972,0.307692,0.0,0.0,0.166667,0.142857,0.260056,0,0.0,0.5,0.2,0.0,0.142857,0.0,0.1,0.0,0.0,1,0,0.0,0.0,0.25,0,0.303571,0.0,0,0,0,0.0,0,0,0,0.181818,0.0,0,0.0,0.0,0,0,0,0.3,0,0.1,0.0,0.142857,0.0,0.0,0,0,0.0,0
54676228,0.358974,0.0,0.0,0.166667,0.0714286,0.253674,0,0.0,0.5,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.25,0,0.303571,0.0,0,0,0,0.0,0,0,0,0.363636,0.0,0,0.0,0.0,0,0,0,0.3,0,0.0,0.0,0.285714,0.0,0.0,0,0,0.0,0
54677971,0.307692,0.0,0.0,0.166667,0.0714286,0.312125,0,0.0,0.5,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.25,0,0.285714,0.0,0,0,0,0.0,0,0,0,0.181818,0.0,0,0.0,0.0,0,0,0,0.2,0,0.0,0.0,0.285714,0.0,0.0,0,0,0.0,0
2913,0.512821,0.0,0.0,0.0,0.0714286,0.108935,0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.285714,0.0,0,0,0,0.0,0,0,0,0.545455,0.222222,0,0.0,0.0,0,0,0,0.4,0,0.0,0.0,0.428571,0.0,0.0,0,0,0.0,0
13387,0.102564,0.0,0.0,0.166667,0.0714286,0.0809683,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0178571,0.0,0,0,0,0.0,0,0,0,0.181818,0.111111,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
135398745,0.384615,0.0,0.0,0.166667,0.142857,0.15225,0,0.0,0.625,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.25,0,0.285714,0.0,0,0,0,0.0,0,0,0,0.363636,0.444444,0,0.0,0.0,0,0,0,0.2,0,0.0,0.0,0.142857,0.0,0.0,0,0,0.0,0
56206,0.487179,0.0,0.0,0.5,0.142857,0.203019,0,0.0,0.5,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0,0,0.0,0.5,0.0,0,0.410714,0.0,0,0,0,0.0,0,0,0,0.272727,0.555556,0,0.666667,0.666667,0,0,0,0.3,0,0.0,0.0,0.142857,0.0,0.0,0,0,0.0,0
4917,0.487179,0.0,0.25,0.333333,0.0714286,0.163268,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.25,0.0,0.0,0,0.339286,0.0,0,0,0,0.0,0,0,0,0.545455,0.666667,0,0.0,0.0,0,0,0,0.1,0,0.0,0.0,0.285714,0.0,0.0,0,0,0.0,0
5288826,0.410256,0.166667,0.0,0.166667,0.0714286,0.134814,0,0.0,0.5,0.2,0.0,0.285714,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.267857,0.0,0,0,0,0.0,0,0,0,0.0909091,0.111111,0,0.0,0.0,0,0,0,0.3,0,0.2,0.0,0.285714,0.25,0.0,0,0,0.0,0
5462328,0.410256,0.0,0.0,0.166667,0.357143,0.14946,0,0.0,0.625,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.375,0.0,0,0,0,0.0,0,0,0,0.0909091,0.111111,0,0.0,0.0,0,0,0,0.3,0,0.4,0.0,0.285714,0.25,0.0,0,0,0.0,0
76972371,0.128205,0.166667,0.0,0.666667,0.357143,0.171147,0,0.0,0.125,0.0,0.0,0.142857,0.0,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0,0.196429,0.0,0,0,0,0.0,0,0,0,0.0,0.111111,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
71335,0.435897,0.0,0.0,0.833333,0.142857,0.171336,0,0.0,0.375,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0,0,0.0,0.5,0.0,0,0.357143,0.0,0,0,0,0.0,0,0,0,0.0909091,0.333333,0,0.333333,0.333333,0,0,0,0.3,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
12309469,0.179487,0.0,0.25,0.166667,0.142857,0.392209,0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0.5,0.0,0.25,0,0.25,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
637577,0.384615,0.0,0.0,0.333333,0.142857,0.102833,0,0.0,0.125,0.2,0.0,0.142857,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.267857,0.0,0,0,0,0.0,0,0,0,0.272727,0.0,0,0.0,0.0,0,0,0,0.2,0,0.2,0.0,0.285714,0.0,0.0,0,0,0.0,0
154417,0.384615,0.0,0.0,0.333333,0.142857,0.102833,0,0.0,0.125,0.2,0.0,0.142857,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.267857,0.0,0,0,0,0.0,0,0,0,0.272727,0.0,0,0.0,0.0,0,0,0,0.2,0,0.2,0.0,0.285714,0.0,0.0,0,0,0.0,0
3016,0.384615,0.0,0.25,0.333333,0.0714286,0.220576,0,0.0,0.5,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0,0,0.25,0.0,0.0,0,0.25,0.0,0,0,0,0.0,0,0,0,0.181818,0.0,0,0.0,0.0,0,0,0,0.2,0,0.0,0.0,0.428571,0.0,0.0,0,0,0.0,0
5366286,0.0769231,0.0,0.0,0.0,0.285714,0.191452,0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.142857,0.0,1,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.1,0,0.1,0.0,0.0,0.0,0.0,0,0,0.5,0
5361043,0.0769231,0.0,0.0,0.0,0.428571,0.116866,0,0.0,0.0,0.2,0.0,0.0,0.0,0.3,0.0,0.0,0,0,0.0,0.0,0.0,0,0.142857,0.0,1,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.1,0.0,0.0,0.0,0.0,0,0,0.5,0
91996922,0.205128,0.0,0.0,0.0,0.142857,0.220763,0,0.0,0.125,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.25,0.0,0.0,0,0.178571,0.0,0,0,0,0.5,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.4,0,0.1,0.0,0.0,0.0,0.0,0,0,0.0,0
17563,0.179487,0.0,0.0,0.0,0.214286,0.121008,0,0.0,0.125,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.125,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.2,0.0,0.0,0.0,0.0,0,0,0.0,0
14322,0.179487,0.0,0.0,0.0,0.142857,0.137624,0,0.0,0.125,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0,0.107143,0.0,0,0,0,0.0,0,0,0,0.0909091,0.0,0,0.0,0.0,0,0,0,0.0,0,0.2,0.0,0.142857,0.0,0.0,0,0,0.0,0
2566,0.230769,0.0,0.0,0.0,0.214286,0.135046,0,0.0,0.375,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.178571,0.0,0,0,0,0.0,0,0,0,0.0909091,0.0,0,0.0,0.0,0,0,0,0.1,0,0.3,0.0,0.142857,0.25,0.0,0,0,0.0,0
17517,0.179487,0.0,0.0,0.0,0.285714,0.107829,0,0.0,0.125,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.142857,0.0,0,0,0,0.0,0,0,0,0.181818,0.0,0,0.0,0.0,0,0,0,0.1,0,0.2,0.0,0.142857,0.0,0.0,0,0,0.0,0
23421,0.25641,0.0,0.0,0.0,0.0714286,0.167246,0,0.0,0.25,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.178571,0.0,0,0,0,0.0,0,0,0,0.272727,0.0,0,0.0,0.0,0,0,0,0.2,0,0.4,0.0,0.142857,0.0,0.0,0,0,0.0,0
4944,0.179487,0.0,0.0,0.0,0.285714,0.12572,0,0.0,0.25,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0,0,0.0,0.0,0.0,0,0.160714,0.0,0,0,0,0.0,0,0,0,0.181818,0.0,0,0.0,0.0,0,0,0,0.1,0,0.3,0.0,0.142857,0.0,0.0,0,0,0.0,0
40424356,0.102564,0.0,0.0,0.0,0.285714,0.210241,1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0,0.178571,0.0,0,0,0,0.0,0,0,0,0.0909091,0.0,0,0.0,0.0,0,0,0,0.1,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
5371562,0.0769231,0.0,0.0,0.0,0.285714,0.182814,1,0.0,0.0,0.2,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0,0.142857,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.1,0.0,0.0,0.0,0.0,0,0,0.0,0
4543,0.461538,0.0,0.0,0.0,0.0714286,0.0940139,0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.25,0.0,0,0,0,0.0,0,0,0,0.636364,0.0,0,0.0,0.0,0,0,0,0.4,0,0.0,0.0,0.285714,0.0,0.0,0,0,0.0,0
2995,0.435897,0.0,0.0,0.333333,0.0714286,0.0893443,0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.25,0.0,0,0,0,0.0,0,0,0,0.636364,0.111111,0,0.0,0.0,0,0,0,0.2,0,0.0,0.0,0.285714,0.0,0.0,0,0,0.0,0
4011,0.487179,0.0,0.0,0.0,0.0714286,0.0871687,0,0.0,0.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.267857,0.0,0,0,0,0.0,0,0,0,0.636364,0.0,0,0.0,0.0,0,0,0,0.4,0,0.0,0.0,0.285714,0.5,0.0,0,0,0.0,0
1548968,0.384615,0.0,0.0,0.0,0.142857,0.169276,0,0.0,0.25,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.285714,0.0,0,0,0,0.0,0,0,0,0.363636,0.0,0,1.0,1.0,0,0,0,0.1,0,0.2,0.0,0.428571,0.0,0.0,0,0,0.0,0
5816,0.205128,0.166667,0.0,0.0,0.0714286,0.129844,0,0.0,0.125,0.0,0.0,0.428571,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.125,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.1,0,0.0,0.0,0.142857,0.0,0.0,0,0,0.0,0
68617,0.410256,0.0,0.5,0.0,0.0714286,0.200283,0,0.0,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.5,0.0,0.0,0,0.25,0.0,0,0,0,0.0,0,0,0,0.272727,0.0,0,0.0,0.0,0,0,0,0.4,0,0.0,0.0,0.285714,0.0,0.0,0,0,0.0,0
3001055,0.25641,0.0,0.0,0.0,0.214286,0.144999,0,0.0,0.25,0.2,0.333333,0.0,0.0,0.0,0.0,0.333333,0,0,0.0,0.0,0.25,0,0.267857,0.0,0,0,0,0.0,0,0,0,0.181818,0.0,0,0.0,0.0,0,0,0,0.0,0,0.2,0.0,0.0,0.0,0.0,0,0,0.0,0
7515,0.153846,0.0,0.0,0.0,0.0714286,0.0870919,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0357143,0.0,0,0,0,0.0,0,0,0,0.181818,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.285714,0.0,0.0,0,0,0.0,0
6658,0.025641,0.0,0.0,0.0,0.285714,0.10849,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0178571,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0
446220,0.384615,0.0,0.0,0.333333,0.142857,0.130306,0,0.0,0.125,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.285714,0.0,0,0,0,0.0,0,0,0,0.272727,0.0,0,0.0,0.0,0,0,0,0.4,0,0.2,0.0,0.285714,0.0,0.0,0,0,0.0,0
6994027,0.230769,0.0,0.0,0.0,0.142857,0.141499,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.160714,0.0,0,0,0,0.0,0,0,0,0.0,0.0,0,0.0,0.0,0,0,0,0.5,0,0.0,0.0,0.142857,0.0,0.0,0,0,0.0,0
12082,0.179487,0.0,0.0,0.0,0.0714286,0.159224,0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0,0.0892857,0.5,0,0,0,0.0,0,0,0,0.0909091,0.0,0,0.0,0.0,0,0,0,0.1,0,0.0,0.0,0.142857,0.0,0.0,0,0,0.0,0
