CID,na_in_C4,na_ex_Cl1,LeafAC_O2_C4_1,C4_2_N3_2_1,LeafAC_C4_C4_1,ms,LeafAC_O2_C4_2,na_ex_S6,C4_2_N3_3_1,LeafAC_C4_Si4_1,FC_10_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,C4_2_C4_3_2,C4_3_C4_3_2,LeafAC_F1_C4_1,na_ex_S2,LeafAC_C4_N3_1,C4_2_O2_2_1,LeafAC_C4_C4_2,LeafAC_O2_P5_2,LeafAC_Br1_C4_1,na_in_S2,LeafAC_O2_N3_2,FC_62_C4_0_H1_1_C4_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_2_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0,LeafAC_O2_S6_1,N3_2_N3_2_1,FC_136_C4_0_C4_1_H1_2_H1_2_N3_2_H1_3_H1_3_/_1_1_1_1_1_1_/_0_0_0_0_0_0_0,FC_33_C4_0_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0,C4_2_C4_2_1,FC_43_C4_0_C4_1_N3_2_/_1_3_/_0_0_0,FC_46_C4_0_H1_1_H1_1_O2_1_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,na_ex_N3,FC_19_N3_0_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_/_0_0_0_0_0,FC_76_C4_0_H1_1_H1_1_C4_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_54_C4_0_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_/_0_0_0_0_0_0,FC_104_C4_0_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_74_C4_0_H1_1_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0,dg_in_3,N3_2_N3_2_2,FC_90_P5_0_O2_1_O2_1_C4_2_H1_3_H1_3_H1_3_O2_1_C4_2_H1_3_H1_3_H1_3_/_2_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0,N3_3_S2_2_1,FC_77_C4_0_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0,FC_346_P5_0_S2_1_S2_1_H1_2_/_2_1_1_/_0_0_0_0,FC_69_N3_0_H1_1_C4_1_O2_2_N3_2_H1_3_H1_3_/_1_1_2_1_1_1_/_0_0_0_0_0_0_0,FC_185_C4_0_C4_1_N3_2_C4_1_N3_2_/_1_3_1_3_/_0_0_0_0_0,FC_57_C4_0_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0,O2_2_O2_2_1,FC_27_C4_0_H1_1_H1_1_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_103_C4_0_O2_1_C4_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_2_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_170_C4_0_O2_1_H1_2_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0,FC_25_C4_0_Br1_1_/_1_/_0_0,FC_8_N3_0_H1_1_/_1_/_0_0,FC_345_C4_0_H1_1_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0,Sn4_4_S2_2_1,LeafAC_O2_S4_2,N3_3_N3_3_1,FC_65_C4_0_H1_1_H1_1_C4_1_H1_2_H1_2_N3_2_H1_3_H1_3_/_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0,LeafAC_C4_C4_3,FC_12_C4_0_H1_1_O2_1_H1_2_/_1_1_1_/_0_0_0_0,C4_3_C4_3_1,FC_222_C4_0_C4_1_H1_2_H1_2_O2_2_H1_3_C4_1_H1_2_H1_2_O2_2_H1_3_C4_1_H1_2_H1_2_O2_2_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_130_C4_0_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_107_C4_0_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_165_C4_0_H1_1_C4_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_169_C4_0_H1_1_O2_1_H1_2_C4_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_213_C4_0_N3_1_H1_2_H1_2_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_31_C4_0_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,C4_2_S6_4_1,FC_35_N3_0_H1_1_C4_1_O2_2_C4_2_H1_3_H1_3_H1_3_/_1_1_2_1_1_1_1_/_0_0_0_0_0_0_0_0,C4_3_N3_3_1,C4_2_C4_4_1,FC_237_C4_0_N3_1_H1_2_H1_2_N3_1_O2_2_H1_3_/_1_1_1_2_1_1_/_0_0_0_0_0_0_0,FC_72_C4_0_H1_1_C4_1_H1_2_H1_2_H1_2_C4_1_O2_2_O2_2_H1_3_/_1_1_1_1_1_1_2_1_1_/_0_0_0_0_0_0_0_0_0_0,FC_140_N3_0_N3_1_O2_2_/_1_2_/_0_0_0,FC_152_C4_0_H1_1_H1_1_C4_1_O2_2_S2_2_H1_3_/_1_1_1_2_1_1_/_0_0_0_0_0_0_0,FC_146_Si4_0_/_/_0,LeafAC_N3_S6_1,FC_372_C4_0_H1_1_C4_1_Br1_2_Br1_2_/_1_2_1_1_/_0_0_0_0_0,FC_135_N3_0_C4_1_O2_2_C4_2_H1_3_H1_3_H1_3_/_1_2_1_1_1_1_/_0_0_0_0_0_0_0,FC_151_N3_0_H1_1_H1_1_/_1_1_/_1_0_0,FC_299_C4_0_N3_1_H1_2_H1_2_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0,FC_122_S6_0_O2_1_O2_1_N3_1_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_2_2_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0,FC_192_C4_0_H1_1_O2_1_H1_2_C4_1_H1_2_H1_2_H1_2_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_193_C4_0_O2_1_C4_1_H1_2_H1_2_H1_2_/_2_1_1_1_1_/_0_0_0_0_0_0,FC_142_C4_0_O2_1_H1_2_C4_1_C4_2_H1_3_/_1_1_1_3_1_/_0_0_0_0_0_0,dg_3,FC_51_C4_0_F1_1_F1_1_/_1_1_/_0_0_0,n_in,dg_in_1,dg_in_2,rank,FC_300_C4_0_H1_1_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_C4_1_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_2_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_67_C4_0_C4_1_H1_2_O2_2_/_1_1_2_/_0_0_0_0,FC_168_C4_0_H1_1_C4_1_Cl1_2_Cl1_2_/_1_2_1_1_/_0_0_0_0_0,FC_99_C4_0_O2_1_C4_1_H1_2_H1_2_Cl1_2_/_2_1_1_1_1_/_0_0_0_0_0_0,FC_61_C4_0_H1_1_H1_1_C4_1_O2_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_2_1_1_1_1_/_0_0_0_0_0_0_0_0_0,FC_73_C4_0_H1_1_H1_1_C4_1_H1_2_O2_2_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0,LeafAC_C4_S2_1,na_in_Si4,O2_2_Si4_4_1,C4_2_Si4_4_1,dg_2,C4_3_C4_4_1,na_in_S6,LeafAC_S2_P5_2,FC_16_O2_0_C4_1_H1_2_H1_2_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0,FC_533_C4_0_C4_1_H1_2_H1_2_H1_2_C4_1_H1_2_H1_2_H1_2_C4_1_S2_2_H1_3_C4_2_H1_3_H1_3_H1_3_C4_2_H1_3_H1_3_H1_3_/_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0_0,FC_220_C4_0_Cl1_1_C4_1_F1_2_F1_2_F1_2_/_1_1_1_1_1_/_0_0_0_0_0_0,Sn4_3_C4_2_1,FC_295_N3_0_C4_1_H1_2_H1_2_H1_2_C4_1_N3_2_H1_3_N3_2_H1_3_H1_3_/_1_1_1_1_1_2_1_1_1_1_/_0_0_0_0_0_0_0_0_0_0_0,C4_4_S2_2_1
4891,0.25,0.0,0.0,0.0,0.0,0.0596893,0.181818,0.0,0.25,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.166667,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.2,0.0,0.194444,0.0,0.214286,0.333333,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.188406,0.0,0.0,0.0,0.0,0,0,0,0,0.0
41385,0.0526316,0.0,0.0,0.0,0.05,0.129227,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.5,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.05,0.0,0.0555556,0.0,0.0857143,0.0833333,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0289855,0.0,0.666667,0.0,0.0,0,0,0,0,0.0
41404,0.157895,0.416667,0.0,0.0,0.0,0.255347,0.0,0.0,0.0,0.0,0.0,0.214286,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0322581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666667,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.175,0.0,0.111111,0.0,0.142857,0.166667,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0724638,0.0,0.0,0.0,0.0,0,0,0,0,0.0
14174414,0.0263158,0.0,0.0,0.0,0.075,0.0578016,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0555556,0.375,0.0285714,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0724638,0.0,0.0,0.0,0.166667,0,0,0,0,0.0
41428,0.0789474,0.25,0.0416667,0.0,0.0,0.241358,0.0909091,0.0,0.0,0.0,0.0,0.0714286,0.125,0.0,0.0,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.1,0.0,0.0740741,0.125,0.0857143,0.0833333,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057971,0.0,0.0,0.0,0.0,0,0,0,0,0.0
41462,0.0657895,0.0,0.0416667,0.0,0.075,0.0864617,0.0909091,0.0,0.0833333,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0666667,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.222222,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.15,0.0,0.0925926,0.0,0.114286,0.166667,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057971,0.0,0.0,0.0,0.0,0,0,0,0,0.0
41463,0.223684,0.0833333,0.0,0.0,0.025,0.0894698,0.0909091,0.0,0.0,0.0,0.125,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.5,0.0,0.0,0.112903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.125,0.0,0.194444,0.125,0.242857,0.166667,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.231884,0.0,0.0,0.0,0.0,0,0,0,0,0.0
108737,0.157895,0.166667,0.0,0.0,0.0,0.149251,0.0,0.0,0.0,0.0,0.0,0.142857,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0322581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666667,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.1,0.0,0.12037,0.0,0.157143,0.166667,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.130435,0.0,0.0,0.0,0.0,0,0,0,0,0.0
41541,0.157895,0.25,0.0,0.0,0.0,0.180545,0.0,0.0,0.0,0.0,0.0,0.0714286,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0322581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666667,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.125,0.0,0.111111,0.0,0.142857,0.166667,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.101449,0.0,0.0,0.0,0.0,0,0,0,0,0.0
92351,0.131579,0.25,0.0,0.0,0.0,0.208136,0.0,0.0,0.0,0.0,0.0,0.214286,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666667,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.125,0.0,0.0925926,0.0,0.114286,0.166667,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0724638,0.0,0.0,0.0,0.0,0,0,0,0,0.0
93305,0.131579,0.25,0.0,0.0,0.0,0.208136,0.0,0.0,0.0,0.0,0.0,0.214286,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666667,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.125,0.0,0.0925926,0.0,0.114286,0.166667,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0724638,0.0,0.0,0.0,0.0,0,0,0,0,0.0
91659,0.131579,0.333333,0.0,0.0,0.0,0.253849,0.0,0.0,0.0,0.0,0.0,0.142857,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666667,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.15,0.0,0.0925926,0.0,0.114286,0.166667,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057971,0.0,0.0,0.0,0.0,0,0,0,0,0.0
41632,0.171053,0.0,0.0,0.0,0.075,0.0658878,0.0909091,0.0,0.0,0.0,0.0,0.285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0483871,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.166667,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.125,0.0,0.138889,0.125,0.157143,0.166667,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144928,0.0,0.0,0.0,0.0,0,0,0,0,0.0
41648,0.0526316,0.0,0.0,0.0,0.075,0.0586238,0.0909091,0.0,0.0,0.0,0.0,0.0714286,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0333333,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.166667,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.075,0.0,0.0648148,0.125,0.0714286,0.0833333,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057971,0.0,0.0,0.0,0.0,0,0,0,0,0.0
41693,0.25,0.0,0.0,0.0,0.025,0.0628857,0.0909091,0.0,0.25,0.0,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0967742,0.0,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.133333,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.111111,0.1875,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.125,0.0,0.203704,0.25,0.214286,0.25,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.231884,0.0,0.0,0.0,0.0,0,0,0,0,0.0
63080,0.157895,0.5,0.0,0.0,0.0,0.292748,0.0,0.0,0.0,0.0,0.0,0.142857,0.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666667,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.2,0.0,0.111111,0.0,0.142857,0.166667,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057971,0.0,0.0,0.0,0.0,0,0,0,0,0.0
143345,0.0394737,0.0,0.0416667,0.0,0.075,0.0160728,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.025,0.0,0.0277778,0.25,0.0142857,0.0,0,0.0,0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0289855,0.0,0.0,0.0,0.0,0,0,0,0,0.0
73668,0.144737,0.0,0.0416667,0.25,0.05,0.102604,0.0,0.0,0.0,0.0,0.0,0.214286,0.0,0.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.075,0.0,0.12963,0.125,0.142857,0.166667,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.144928,0.142857,0.0,0.0,0.0,0,0,0,0,0.0
333796,0.105263,0.0,0.0,0.0,0.0,0.0872247,0.181818,0.0,0.0,0.0,0.0,0.0714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0322581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.05,0.0,0.0740741,0.125,0.0857143,0.0833333,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0869565,0.0,0.0,0.0,0.0,0,0,0,0,0.0
91662,0.157895,0.416667,0.0,0.0,0.0,0.255347,0.0,0.0,0.0,0.0,0.0,0.214286,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0666667,0.0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0,0,0.0,0.0,0,0.175,0.0,0.111111,0.0,0.142857,0.166667,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0724638,0.0,0.0,0.0,0.0,0,0,0,0,0.0
